year,value,anomaly,month,state,type
1895,.36,0.53,01,MS,drought
1896,-1.22,-1.05,01,MS,drought
1897,-2.79,-2.62,01,MS,drought
1898,-2.53,-2.36,01,MS,drought
1899,.62,0.79,01,MS,drought
1900,-3.65,-3.48,01,MS,drought
1901,-.74,-0.57,01,MS,drought
1902,-.62,-0.45,01,MS,drought
1903,.02,0.19,01,MS,drought
1904,-3.15,-2.98,01,MS,drought
1905,.31,0.48,01,MS,drought
1906,-.64,-0.47,01,MS,drought
1907,-1.31,-1.14,01,MS,drought
1908,-.33,-0.16,01,MS,drought
1909,-2.32,-2.15,01,MS,drought
1910,-1.7,-1.53,01,MS,drought
1911,-1.56,-1.39,01,MS,drought
1912,1.36,1.53,01,MS,drought
1913,2.91,3.08,01,MS,drought
1914,-2.13,-1.96,01,MS,drought
1915,.75,0.92,01,MS,drought
1916,-.06,0.11,01,MS,drought
1917,-1.04,-0.87,01,MS,drought
1918,-2.22,-2.05,01,MS,drought
1919,.84,1.01,01,MS,drought
1920,2.76,2.93,01,MS,drought
1921,1.28,1.45,01,MS,drought
1922,.28,0.45,01,MS,drought
1923,-.33,-0.16,01,MS,drought
1924,3.28,3.45,01,MS,drought
1925,-2.66,-2.49,01,MS,drought
1926,-.06,0.11,01,MS,drought
1927,-.85,-0.68,01,MS,drought
1928,-1.49,-1.32,01,MS,drought
1929,0,0.17,01,MS,drought
1930,-.32,-0.15,01,MS,drought
1931,-2.19,-2.02,01,MS,drought
1932,2.33,2.50,01,MS,drought
1933,1.83,2.00,01,MS,drought
1934,-3.04,-2.87,01,MS,drought
1935,-.38,-0.21,01,MS,drought
1936,-1.23,-1.06,01,MS,drought
1937,-1.45,-1.28,01,MS,drought
1938,-1.3,-1.13,01,MS,drought
1939,.3,0.47,01,MS,drought
1940,-2.25,-2.08,01,MS,drought
1941,-.7,-0.53,01,MS,drought
1942,-2.21,-2.04,01,MS,drought
1943,-2.07,-1.90,01,MS,drought
1944,-2.86,-2.69,01,MS,drought
1945,.17,0.34,01,MS,drought
1946,1.84,2.01,01,MS,drought
1947,2.82,2.99,01,MS,drought
1948,.48,0.65,01,MS,drought
1949,2.63,2.80,01,MS,drought
1950,1.77,1.94,01,MS,drought
1951,1.91,2.08,01,MS,drought
1952,-2.13,-1.96,01,MS,drought
1953,-3.67,-3.50,01,MS,drought
1954,-1.72,-1.55,01,MS,drought
1955,-4.07,-3.90,01,MS,drought
1956,-2.95,-2.78,01,MS,drought
1957,-2.07,-1.90,01,MS,drought
1958,2.18,2.35,01,MS,drought
1959,-1.44,-1.27,01,MS,drought
1960,-.21,-0.04,01,MS,drought
1961,-1.09,-0.92,01,MS,drought
1962,4.78,4.95,01,MS,drought
1963,-2.7,-2.53,01,MS,drought
1964,-3.01,-2.84,01,MS,drought
1965,-.48,-0.31,01,MS,drought
1966,-2.32,-2.15,01,MS,drought
1967,-2.23,-2.06,01,MS,drought
1968,1.87,2.04,01,MS,drought
1969,-.75,-0.58,01,MS,drought
1970,-1.26,-1.09,01,MS,drought
1971,-1.17,-1.00,01,MS,drought
1972,1.93,2.10,01,MS,drought
1973,1.47,1.64,01,MS,drought
1974,3.9,4.07,01,MS,drought
1975,3.31,3.48,01,MS,drought
1976,-.7,-0.53,01,MS,drought
1977,-.23,-0.06,01,MS,drought
1978,-.28,-0.11,01,MS,drought
1979,1.73,1.90,01,MS,drought
1980,3.38,3.55,01,MS,drought
1981,-2.52,-2.35,01,MS,drought
1982,-2.45,-2.28,01,MS,drought
1983,2.75,2.92,01,MS,drought
1984,3.12,3.29,01,MS,drought
1985,-1.24,-1.07,01,MS,drought
1986,-2.03,-1.86,01,MS,drought
1987,1.4,1.57,01,MS,drought
1988,-1.51,-1.34,01,MS,drought
1989,1.45,1.62,01,MS,drought
1990,3.36,3.53,01,MS,drought
1991,.86,1.03,01,MS,drought
1992,-.14,0.03,01,MS,drought
1993,2.26,2.43,01,MS,drought
1994,1.21,1.38,01,MS,drought
1995,-.52,-0.35,01,MS,drought
1996,.73,0.90,01,MS,drought
1997,.71,0.88,01,MS,drought
1998,2.6,2.77,01,MS,drought
1999,-.58,-0.41,01,MS,drought
2000,-3.23,-3.06,01,MS,drought
2001,1.04,1.21,01,MS,drought
2002,2.98,3.15,01,MS,drought
2003,2.51,2.68,01,MS,drought
2004,1.88,2.05,01,MS,drought
2005,-.54,-0.37,01,MS,drought
2006,-1.22,-1.05,01,MS,drought
2007,-1.12,-0.95,01,MS,drought
2008,-2.83,-2.66,01,MS,drought
2009,1.65,1.82,01,MS,drought
2010,.03,0.20,01,MS,drought
2011,-2.73,-2.56,01,MS,drought
2012,-1.72,-1.55,01,MS,drought
2013,2.69,2.86,01,MS,drought
2014,.67,0.84,01,MS,drought
2015,-.31,-0.14,01,MS,drought
2016,.73,0.90,01,MS,drought
1895,-.71,-0.51,02,MS,drought
1896,.82,1.02,02,MS,drought
1897,-2.84,-2.64,02,MS,drought
1898,-2.91,-2.71,02,MS,drought
1899,-.06,0.14,02,MS,drought
1900,.54,0.74,02,MS,drought
1901,-.8,-0.60,02,MS,drought
1902,-.86,-0.66,02,MS,drought
1903,1.61,1.81,02,MS,drought
1904,-3.6,-3.40,02,MS,drought
1905,1.12,1.32,02,MS,drought
1906,-1.43,-1.23,02,MS,drought
1907,-1.35,-1.15,02,MS,drought
1908,.98,1.18,02,MS,drought
1909,.49,0.69,02,MS,drought
1910,-1.49,-1.29,02,MS,drought
1911,-2.06,-1.86,02,MS,drought
1912,.88,1.08,02,MS,drought
1913,2.75,2.95,02,MS,drought
1914,-2.09,-1.89,02,MS,drought
1915,1.05,1.25,02,MS,drought
1916,-.73,-0.53,02,MS,drought
1917,-.97,-0.77,02,MS,drought
1918,-2.87,-2.67,02,MS,drought
1919,.91,1.11,02,MS,drought
1920,1.9,2.10,02,MS,drought
1921,.84,1.04,02,MS,drought
1922,.52,0.72,02,MS,drought
1923,.36,0.56,02,MS,drought
1924,-.18,0.02,02,MS,drought
1925,-2.85,-2.65,02,MS,drought
1926,-.7,-0.50,02,MS,drought
1927,.17,0.37,02,MS,drought
1928,-1.92,-1.72,02,MS,drought
1929,.41,0.61,02,MS,drought
1930,-.92,-0.72,02,MS,drought
1931,-2.47,-2.27,02,MS,drought
1932,-.01,0.19,02,MS,drought
1933,2.07,2.27,02,MS,drought
1934,-2.74,-2.54,02,MS,drought
1935,-.79,-0.59,02,MS,drought
1936,-1.12,-0.92,02,MS,drought
1937,-1.75,-1.55,02,MS,drought
1938,-1.87,-1.67,02,MS,drought
1939,1.13,1.33,02,MS,drought
1940,.37,0.57,02,MS,drought
1941,-1.3,-1.10,02,MS,drought
1942,-2.16,-1.96,02,MS,drought
1943,-2.67,-2.47,02,MS,drought
1944,.44,0.64,02,MS,drought
1945,.71,0.91,02,MS,drought
1946,2.24,2.44,02,MS,drought
1947,1.67,1.87,02,MS,drought
1948,1.03,1.23,02,MS,drought
1949,2.33,2.53,02,MS,drought
1950,2.02,2.22,02,MS,drought
1951,1.57,1.77,02,MS,drought
1952,-2.25,-2.05,02,MS,drought
1953,.77,0.97,02,MS,drought
1954,-2.43,-2.23,02,MS,drought
1955,-3.4,-3.20,02,MS,drought
1956,-1.67,-1.47,02,MS,drought
1957,-2.32,-2.12,02,MS,drought
1958,1.59,1.79,02,MS,drought
1959,-1.3,-1.10,02,MS,drought
1960,-.34,-0.14,02,MS,drought
1961,1.38,1.58,02,MS,drought
1962,-.52,-0.32,02,MS,drought
1963,-2.91,-2.71,02,MS,drought
1964,-3.05,-2.85,02,MS,drought
1965,.56,0.76,02,MS,drought
1966,-.67,-0.47,02,MS,drought
1967,-2.16,-1.96,02,MS,drought
1968,-.62,-0.42,02,MS,drought
1969,-.86,-0.66,02,MS,drought
1970,-1.51,-1.31,02,MS,drought
1971,.59,0.79,02,MS,drought
1972,-.75,-0.55,02,MS,drought
1973,1.11,1.31,02,MS,drought
1974,3.42,3.62,02,MS,drought
1975,3.14,3.34,02,MS,drought
1976,-1.24,-1.04,02,MS,drought
1977,-.83,-0.63,02,MS,drought
1978,-.95,-0.75,02,MS,drought
1979,2.07,2.27,02,MS,drought
1980,2.38,2.58,02,MS,drought
1981,-2.42,-2.22,02,MS,drought
1982,-1.97,-1.77,02,MS,drought
1983,3.37,3.57,02,MS,drought
1984,2.79,2.99,02,MS,drought
1985,-.73,-0.53,02,MS,drought
1986,-2.7,-2.50,02,MS,drought
1987,2.31,2.51,02,MS,drought
1988,-1.44,-1.24,02,MS,drought
1989,1.36,1.56,02,MS,drought
1990,4.03,4.23,02,MS,drought
1991,1.55,1.75,02,MS,drought
1992,-.26,-0.06,02,MS,drought
1993,1.55,1.75,02,MS,drought
1994,1.06,1.26,02,MS,drought
1995,-.87,-0.67,02,MS,drought
1996,-.67,-0.47,02,MS,drought
1997,1.21,1.41,02,MS,drought
1998,2.55,2.75,02,MS,drought
1999,-1.5,-1.30,02,MS,drought
2000,-3.96,-3.76,02,MS,drought
2001,1,1.20,02,MS,drought
2002,2.22,2.42,02,MS,drought
2003,3.36,3.56,02,MS,drought
2004,2.69,2.89,02,MS,drought
2005,-.47,-0.27,02,MS,drought
2006,-.76,-0.56,02,MS,drought
2007,-1.74,-1.54,02,MS,drought
2008,-2.46,-2.26,02,MS,drought
2009,.91,1.11,02,MS,drought
2010,-.12,0.08,02,MS,drought
2011,-3.19,-2.99,02,MS,drought
