year,value,anomaly,month,state,type
1895,.49,0.31,01,FL,drought
1896,.38,0.20,01,FL,drought
1897,.02,-0.16,01,FL,drought
1898,-.72,-0.90,01,FL,drought
1899,4.05,3.87,01,FL,drought
1900,.21,0.03,01,FL,drought
1901,.8,0.62,01,FL,drought
1902,-1.06,-1.24,01,FL,drought
1903,2.48,2.30,01,FL,drought
1904,2.19,2.01,01,FL,drought
1905,.46,0.28,01,FL,drought
1906,2.15,1.97,01,FL,drought
1907,-2.45,-2.63,01,FL,drought
1908,1.35,1.17,01,FL,drought
1909,-2.24,-2.42,01,FL,drought
1910,-2.18,-2.36,01,FL,drought
1911,-.81,-0.99,01,FL,drought
1912,2.36,2.18,01,FL,drought
1913,1.88,1.70,01,FL,drought
1914,.63,0.45,01,FL,drought
1915,2.37,2.19,01,FL,drought
1916,-.8,-0.98,01,FL,drought
1917,-.5,-0.68,01,FL,drought
1918,-.93,-1.11,01,FL,drought
1919,1.24,1.06,01,FL,drought
1920,-1.36,-1.54,01,FL,drought
1921,-.58,-0.76,01,FL,drought
1922,-.2,-0.38,01,FL,drought
1923,-.72,-0.90,01,FL,drought
1924,.49,0.31,01,FL,drought
1925,-.05,-0.23,01,FL,drought
1926,2.65,2.47,01,FL,drought
1927,-1.4,-1.58,01,FL,drought
1928,-4.7,-4.88,01,FL,drought
1929,1.97,1.79,01,FL,drought
1930,2.28,2.10,01,FL,drought
1931,2.8,2.62,01,FL,drought
1932,-5.39,-5.57,01,FL,drought
1933,.83,0.65,01,FL,drought
1934,-1.25,-1.43,01,FL,drought
1935,-2.26,-2.44,01,FL,drought
1936,1.74,1.56,01,FL,drought
1937,-.77,-0.95,01,FL,drought
1938,-.51,-0.69,01,FL,drought
1939,-2.39,-2.57,01,FL,drought
1940,.2,0.02,01,FL,drought
1941,1.17,0.99,01,FL,drought
1942,2.06,1.88,01,FL,drought
1943,-2.39,-2.57,01,FL,drought
1944,-.44,-0.62,01,FL,drought
1945,-.13,-0.31,01,FL,drought
1946,-.05,-0.23,01,FL,drought
1947,-1.57,-1.75,01,FL,drought
1948,5.58,5.40,01,FL,drought
1949,-.88,-1.06,01,FL,drought
1950,-1.58,-1.76,01,FL,drought
1951,-.64,-0.82,01,FL,drought
1952,-.7,-0.88,01,FL,drought
1953,-.34,-0.52,01,FL,drought
1954,-.7,-0.88,01,FL,drought
1955,-1.17,-1.35,01,FL,drought
1956,-3.39,-3.57,01,FL,drought
1957,-3.81,-3.99,01,FL,drought
1958,3.49,3.31,01,FL,drought
1959,1.42,1.24,01,FL,drought
1960,3.29,3.11,01,FL,drought
1961,-.24,-0.42,01,FL,drought
1962,-2.91,-3.09,01,FL,drought
1963,.48,0.30,01,FL,drought
1964,2.35,2.17,01,FL,drought
1965,2.23,2.05,01,FL,drought
1966,2.12,1.94,01,FL,drought
1967,-.57,-0.75,01,FL,drought
1968,-1.6,-1.78,01,FL,drought
1969,1.48,1.30,01,FL,drought
1970,3.55,3.37,01,FL,drought
1971,-2.49,-2.67,01,FL,drought
1972,.01,-0.17,01,FL,drought
1973,1.42,1.24,01,FL,drought
1974,-1.4,-1.58,01,FL,drought
1975,-.92,-1.10,01,FL,drought
1976,-.25,-0.43,01,FL,drought
1977,1.84,1.66,01,FL,drought
1978,1.81,1.63,01,FL,drought
1979,1.54,1.36,01,FL,drought
1980,1.39,1.21,01,FL,drought
1981,-2.49,-2.67,01,FL,drought
1982,.07,-0.11,01,FL,drought
1983,1.76,1.58,01,FL,drought
1984,2.72,2.54,01,FL,drought
1985,-2.37,-2.55,01,FL,drought
1986,1.55,1.37,01,FL,drought
1987,.89,0.71,01,FL,drought
1988,.91,0.73,01,FL,drought
1989,-1.42,-1.60,01,FL,drought
1990,-.41,-0.59,01,FL,drought
1991,1.52,1.34,01,FL,drought
1992,.29,0.11,01,FL,drought
1993,1.72,1.54,01,FL,drought
1994,1.09,0.91,01,FL,drought
1995,2.89,2.71,01,FL,drought
1996,2.55,2.37,01,FL,drought
1997,-.08,-0.26,01,FL,drought
1998,3.49,3.31,01,FL,drought
1999,-2.43,-2.61,01,FL,drought
2000,-1.56,-1.74,01,FL,drought
2001,-4.47,-4.65,01,FL,drought
2002,-1.85,-2.03,01,FL,drought
2003,2.21,2.03,01,FL,drought
2004,-.63,-0.81,01,FL,drought
2005,-.89,-1.07,01,FL,drought
2006,-.56,-0.74,01,FL,drought
2007,-4.57,-4.75,01,FL,drought
2008,-5.08,-5.26,01,FL,drought
2009,-2.42,-2.60,01,FL,drought
2010,1.59,1.41,01,FL,drought
2011,-3.15,-3.33,01,FL,drought
2012,-4.84,-5.02,01,FL,drought
2013,-1.67,-1.85,01,FL,drought
2014,1.12,0.94,01,FL,drought
2015,.99,0.81,01,FL,drought
2016,1.2,1.02,01,FL,drought
1895,.9,0.77,02,FL,drought
1896,.58,0.45,02,FL,drought
1897,1.12,0.99,02,FL,drought
1898,-1.09,-1.22,02,FL,drought
1899,4.69,4.56,02,FL,drought
1900,.94,0.81,02,FL,drought
1901,1.27,1.14,02,FL,drought
1902,.96,0.83,02,FL,drought
1903,3,2.87,02,FL,drought
1904,-.19,-0.32,02,FL,drought
1905,.57,0.44,02,FL,drought
1906,1.81,1.68,02,FL,drought
1907,-2.94,-3.07,02,FL,drought
1908,-.13,-0.26,02,FL,drought
1909,-2.53,-2.66,02,FL,drought
1910,-1.89,-2.02,02,FL,drought
1911,-1.87,-2.00,02,FL,drought
1912,2.32,2.19,02,FL,drought
1913,2.21,2.08,02,FL,drought
1914,1.34,1.21,02,FL,drought
1915,2.41,2.28,02,FL,drought
1916,-1.38,-1.51,02,FL,drought
1917,-.79,-0.92,02,FL,drought
1918,-1.84,-1.97,02,FL,drought
1919,1.8,1.67,02,FL,drought
1920,.7,0.57,02,FL,drought
1921,-.98,-1.11,02,FL,drought
1922,-.41,-0.54,02,FL,drought
1923,-1.15,-1.28,02,FL,drought
1924,.69,0.56,02,FL,drought
1925,-.5,-0.63,02,FL,drought
1926,2.12,1.99,02,FL,drought
1927,-1.47,-1.60,02,FL,drought
1928,-4.41,-4.54,02,FL,drought
1929,1.38,1.25,02,FL,drought
1930,1.86,1.73,02,FL,drought
1931,2.25,2.12,02,FL,drought
1932,-6.07,-6.20,02,FL,drought
1933,.73,0.60,02,FL,drought
1934,.25,0.12,02,FL,drought
1935,-2.28,-2.41,02,FL,drought
1936,2.8,2.67,02,FL,drought
1937,.62,0.49,02,FL,drought
1938,-1.2,-1.33,02,FL,drought
1939,-2.68,-2.81,02,FL,drought
1940,.79,0.66,02,FL,drought
1941,1.39,1.26,02,FL,drought
1942,2.53,2.40,02,FL,drought
1943,-2.9,-3.03,02,FL,drought
1944,-1.19,-1.32,02,FL,drought
1945,-.9,-1.03,02,FL,drought
1946,-.23,-0.36,02,FL,drought
1947,.26,0.13,02,FL,drought
1948,4.09,3.96,02,FL,drought
1949,-1.36,-1.49,02,FL,drought
1950,-2.38,-2.51,02,FL,drought
1951,-1.01,-1.14,02,FL,drought
1952,.91,0.78,02,FL,drought
1953,-.34,-0.47,02,FL,drought
1954,-1.1,-1.23,02,FL,drought
1955,-1.47,-1.60,02,FL,drought
1956,-3.54,-3.67,02,FL,drought
1957,-3.82,-3.95,02,FL,drought
1958,3.4,3.27,02,FL,drought
1959,1.19,1.06,02,FL,drought
1960,3.69,3.56,02,FL,drought
1961,-.25,-0.38,02,FL,drought
1962,-3.52,-3.65,02,FL,drought
1963,1.33,1.20,02,FL,drought
1964,3.04,2.91,02,FL,drought
1965,2.5,2.37,02,FL,drought
1966,2.89,2.76,02,FL,drought
1967,-.05,-0.18,02,FL,drought
1968,-1.48,-1.61,02,FL,drought
1969,1.43,1.30,02,FL,drought
1970,3.73,3.60,02,FL,drought
1971,-1.97,-2.10,02,FL,drought
1972,.4,0.27,02,FL,drought
1973,1.44,1.31,02,FL,drought
1974,-1.73,-1.86,02,FL,drought
1975,-1.24,-1.37,02,FL,drought
1976,-.9,-1.03,02,FL,drought
1977,-.13,-0.26,02,FL,drought
1978,2.17,2.04,02,FL,drought
1979,1.45,1.32,02,FL,drought
1980,.93,0.80,02,FL,drought
1981,-1.77,-1.90,02,FL,drought
1982,.02,-0.11,02,FL,drought
1983,3.18,3.05,02,FL,drought
1984,2.67,2.54,02,FL,drought
1985,-2.76,-2.89,02,FL,drought
1986,1.51,1.38,02,FL,drought
1987,1.08,0.95,02,FL,drought
1988,1.2,1.07,02,FL,drought
1989,-2.1,-2.23,02,FL,drought
1990,-.38,-0.51,02,FL,drought
1991,.71,0.58,02,FL,drought
1992,.49,0.36,02,FL,drought
1993,1.61,1.48,02,FL,drought
1994,-.45,-0.58,02,FL,drought
1995,2.24,2.11,02,FL,drought
1996,1.88,1.75,02,FL,drought
1997,-.55,-0.68,02,FL,drought
1998,4.98,4.85,02,FL,drought
1999,-2.95,-3.08,02,FL,drought
2000,-2.19,-2.32,02,FL,drought
2001,-5.22,-5.35,02,FL,drought
2002,-1.83,-1.96,02,FL,drought
2003,2.13,2.00,02,FL,drought
2004,.73,0.60,02,FL,drought
2005,-1.09,-1.22,02,FL,drought
2006,-.14,-0.27,02,FL,drought
2007,-4.45,-4.58,02,FL,drought
2008,-4.47,-4.60,02,FL,drought
2009,-2.79,-2.92,02,FL,drought
2010,1.82,1.69,02,FL,drought
2011,-3.38,-3.51,02,FL,drought
2012,-4.96,-5.09,02,FL,drought
2013,-1.19,-1.32,02,FL,drought
2014,1,0.87,02,FL,drought
2015,1.02,0.89,02,FL,drought
2016,1.11,0.98,02,FL,drought
1895,.48,0.36,03,FL,drought
1896,-.25,-0.37,03,FL,drought
1897,-.42,-0.54,03,FL,drought
1898,-1.99,-2.11,03,FL,drought
1899,-.63,-0.75,03,FL,drought
1900,1.86,1.74,03,FL,drought
1901,1.73,1.61,03,FL,drought
1902,1.33,1.21,03,FL,drought
1903,3.15,3.03,03,FL,drought
1904,-.84,-0.96,03,FL,drought
1905,.4,0.28,03,FL,drought
1906,1.51,1.39,03,FL,drought
1907,-4.11,-4.23,03,FL,drought
1908,-1.19,-1.31,03,FL,drought
1909,-2.63,-2.75,03,FL,drought
1910,-2.31,-2.43,03,FL,drought
1911,-2.34,-2.46,03,FL,drought
1912,2.17,2.05,03,FL,drought
1913,2.38,2.26,03,FL,drought
1914,-.44,-0.56,03,FL,drought
1915,2.11,1.99,03,FL,drought
1916,-1.98,-2.10,03,FL,drought
1917,-1.29,-1.41,03,FL,drought
1918,-2.36,-2.48,03,FL,drought
1919,2.07,1.95,03,FL,drought
1920,-.63,-0.75,03,FL,drought
1921,-1.72,-1.84,03,FL,drought
1922,-.78,-0.90,03,FL,drought
1923,-1.56,-1.68,03,FL,drought
1924,1.52,1.40,03,FL,drought
1925,-1.06,-1.18,03,FL,drought
1926,2.34,2.22,03,FL,drought
1927,-1.79,-1.91,03,FL,drought
1928,.17,0.05,03,FL,drought
1929,1.01,0.89,03,FL,drought
1930,3.09,2.97,03,FL,drought
1931,2.73,2.61,03,FL,drought
1932,-5.78,-5.90,03,FL,drought
1933,.81,0.69,03,FL,drought
1934,.14,0.02,03,FL,drought
1935,-3.04,-3.16,03,FL,drought
1936,2.29,2.17,03,FL,drought
1937,.84,0.72,03,FL,drought
1938,-1.89,-2.01,03,FL,drought
1939,-3.26,-3.38,03,FL,drought
1940,.72,0.60,03,FL,drought
1941,1.53,1.41,03,FL,drought
1942,3.09,2.97,03,FL,drought
1943,.2,0.08,03,FL,drought
1944,-.58,-0.70,03,FL,drought
1945,-2.09,-2.21,03,FL,drought
1946,-.16,-0.28,03,FL,drought
1947,1.51,1.39,03,FL,drought
1948,4.36,4.24,03,FL,drought
1949,-1.77,-1.89,03,FL,drought
1950,-2.28,-2.40,03,FL,drought
1951,-1.04,-1.16,03,FL,drought
1952,-.04,-0.16,03,FL,drought
1953,-.71,-0.83,03,FL,drought
1954,-1.3,-1.42,03,FL,drought
1955,-2.1,-2.22,03,FL,drought
1956,-3.96,-4.08,03,FL,drought
1957,.25,0.13,03,FL,drought
1958,3.96,3.84,03,FL,drought
1959,2.7,2.58,03,FL,drought
1960,4.35,4.23,03,FL,drought
1961,-.73,-0.85,03,FL,drought
1962,-3.22,-3.34,03,FL,drought
1963,-.76,-0.88,03,FL,drought
1964,2.51,2.39,03,FL,drought
1965,2.31,2.19,03,FL,drought
1966,2.12,2.00,03,FL,drought
1967,-.97,-1.09,03,FL,drought
1968,-1.83,-1.95,03,FL,drought
1969,2.21,2.09,03,FL,drought
1970,4.66,4.54,03,FL,drought
1971,-2.11,-2.23,03,FL,drought
1972,.59,0.47,03,FL,drought
1973,1.65,1.53,03,FL,drought
1974,-2.14,-2.26,03,FL,drought
1975,-1.6,-1.72,03,FL,drought
1976,-1.39,-1.51,03,FL,drought
1977,-.85,-0.97,03,FL,drought
1978,2.15,2.03,03,FL,drought
1979,.79,0.67,03,FL,drought
1980,1.14,1.02,03,FL,drought
1981,-1.66,-1.78,03,FL,drought
1982,.35,0.23,03,FL,drought
