year,value,anomaly,month,state,type
1918,-1.43,-1.26,05,RI,drought
1919,1.18,1.35,05,RI,drought
1920,2.9,3.07,05,RI,drought
1921,.03,0.20,05,RI,drought
1922,.35,0.52,05,RI,drought
1923,-.7,-0.53,05,RI,drought
1924,1.46,1.63,05,RI,drought
1925,-1.99,-1.82,05,RI,drought
1926,-.67,-0.50,05,RI,drought
1927,-1.77,-1.60,05,RI,drought
1928,1.55,1.72,05,RI,drought
1929,1.3,1.47,05,RI,drought
1930,-2.2,-2.03,05,RI,drought
1931,.16,0.33,05,RI,drought
1932,-2.19,-2.02,05,RI,drought
1933,-.55,-0.38,05,RI,drought
1934,.33,0.50,05,RI,drought
1935,-1.2,-1.03,05,RI,drought
1936,-.74,-0.57,05,RI,drought
1937,-.39,-0.22,05,RI,drought
1938,.32,0.49,05,RI,drought
1939,-.86,-0.69,05,RI,drought
1940,1.56,1.73,05,RI,drought
1941,-2.45,-2.28,05,RI,drought
1942,-2.54,-2.37,05,RI,drought
1943,-.52,-0.35,05,RI,drought
1944,-2.85,-2.68,05,RI,drought
1945,-.77,-0.60,05,RI,drought
1946,.49,0.66,05,RI,drought
1947,.64,0.81,05,RI,drought
1948,1.86,2.03,05,RI,drought
1949,-1.14,-0.97,05,RI,drought
1950,-2.67,-2.50,05,RI,drought
1951,-1.32,-1.15,05,RI,drought
1952,-.1,0.07,05,RI,drought
1953,.02,0.19,05,RI,drought
1954,.99,1.16,05,RI,drought
1955,-1.36,-1.19,05,RI,drought
1956,-.49,-0.32,05,RI,drought
1957,-2.24,-2.07,05,RI,drought
1958,2.28,2.45,05,RI,drought
1959,-1.19,-1.02,05,RI,drought
1960,-.34,-0.17,05,RI,drought
1961,1.31,1.48,05,RI,drought
1962,-1.32,-1.15,05,RI,drought
1963,-1.07,-0.90,05,RI,drought
1964,-1.05,-0.88,05,RI,drought
1965,-3.27,-3.10,05,RI,drought
1966,-3.9,-3.73,05,RI,drought
1967,2.08,2.25,05,RI,drought
1968,.14,0.31,05,RI,drought
1969,-.91,-0.74,05,RI,drought
1970,.67,0.84,05,RI,drought
1971,-.31,-0.14,05,RI,drought
1972,2.28,2.45,05,RI,drought
1973,3.3,3.47,05,RI,drought
1974,-.41,-0.24,05,RI,drought
1975,-.8,-0.63,05,RI,drought
1976,-1.43,-1.26,05,RI,drought
1977,-.34,-0.17,05,RI,drought
1978,-.31,-0.14,05,RI,drought
1979,2.75,2.92,05,RI,drought
1980,-.71,-0.54,05,RI,drought
1981,-2.59,-2.42,05,RI,drought
1982,-.69,-0.52,05,RI,drought
1983,4.01,4.18,05,RI,drought
1984,4.33,4.50,05,RI,drought
1985,.36,0.53,05,RI,drought
1986,-1.84,-1.67,05,RI,drought
1987,-.59,-0.42,05,RI,drought
1988,-1.12,-0.95,05,RI,drought
1989,.94,1.11,05,RI,drought
1990,2.88,3.05,05,RI,drought
1991,-.75,-0.58,05,RI,drought
1992,-1.71,-1.54,05,RI,drought
1993,-.94,-0.77,05,RI,drought
1994,-.7,-0.53,05,RI,drought
1995,-1.72,-1.55,05,RI,drought
1996,1.09,1.26,05,RI,drought
1997,-.16,0.01,05,RI,drought
1998,2.42,2.59,05,RI,drought
1999,-.87,-0.70,05,RI,drought
2000,.92,1.09,05,RI,drought
2001,.95,1.12,05,RI,drought
2002,-1.82,-1.65,05,RI,drought
2003,1.4,1.57,05,RI,drought
2004,-.33,-0.16,05,RI,drought
2005,2.08,2.25,05,RI,drought
2006,2.1,2.27,05,RI,drought
2007,-.39,-0.22,05,RI,drought
2008,1.05,1.22,05,RI,drought
2009,.98,1.15,05,RI,drought
2010,3.64,3.81,05,RI,drought
2011,.68,0.85,05,RI,drought
2012,.15,0.32,05,RI,drought
2013,-1.5,-1.33,05,RI,drought
2014,-.18,-0.01,05,RI,drought
2015,-1.76,-1.59,05,RI,drought
1895,-1.17,-1.08,06,RI,drought
1896,-1.19,-1.10,06,RI,drought
1897,.43,0.52,06,RI,drought
1898,1.9,1.99,06,RI,drought
1899,-1.3,-1.21,06,RI,drought
1900,-.37,-0.28,06,RI,drought
1901,2.83,2.92,06,RI,drought
1902,-.55,-0.46,06,RI,drought
1903,1.86,1.95,06,RI,drought
1904,1.22,1.31,06,RI,drought
1905,.72,0.81,06,RI,drought
1906,1.16,1.25,06,RI,drought
1907,-.32,-0.23,06,RI,drought
1908,-.51,-0.42,06,RI,drought
1909,-.45,-0.36,06,RI,drought
1910,-1.06,-0.97,06,RI,drought
1911,-2.36,-2.27,06,RI,drought
1912,-.86,-0.77,06,RI,drought
1913,-.82,-0.73,06,RI,drought
1914,-1.08,-0.99,06,RI,drought
1915,-2.32,-2.23,06,RI,drought
1916,1.39,1.48,06,RI,drought
1917,1.17,1.26,06,RI,drought
1918,.27,0.36,06,RI,drought
1919,.7,0.79,06,RI,drought
1920,4.06,4.15,06,RI,drought
1921,.02,0.11,06,RI,drought
1922,1.32,1.41,06,RI,drought
1923,-.63,-0.54,06,RI,drought
1924,-.4,-0.31,06,RI,drought
1925,-1.94,-1.85,06,RI,drought
1926,-.87,-0.78,06,RI,drought
1927,.3,0.39,06,RI,drought
1928,2,2.09,06,RI,drought
1929,-.64,-0.55,06,RI,drought
1930,-2.45,-2.36,06,RI,drought
1931,1.13,1.22,06,RI,drought
1932,-2.14,-2.05,06,RI,drought
1933,-.97,-0.88,06,RI,drought
1934,.43,0.52,06,RI,drought
1935,.7,0.79,06,RI,drought
1936,-.63,-0.54,06,RI,drought
1937,-.06,0.03,06,RI,drought
1938,1.69,1.78,06,RI,drought
1939,-.87,-0.78,06,RI,drought
1940,-.28,-0.19,06,RI,drought
1941,-1.61,-1.52,06,RI,drought
1942,-2.41,-2.32,06,RI,drought
1943,-1.09,-1.00,06,RI,drought
1944,-2.76,-2.67,06,RI,drought
1945,-.39,-0.30,06,RI,drought
1946,.52,0.61,06,RI,drought
1947,.92,1.01,06,RI,drought
1948,1.76,1.85,06,RI,drought
1949,-2.15,-2.06,06,RI,drought
1950,-2.65,-2.56,06,RI,drought
1951,-1.46,-1.37,06,RI,drought
1952,-.19,-0.10,06,RI,drought
1953,-.82,-0.73,06,RI,drought
1954,.51,0.60,06,RI,drought
1955,-1.33,-1.24,06,RI,drought
1956,-.84,-0.75,06,RI,drought
1957,-3.04,-2.95,06,RI,drought
1958,1.91,2.00,06,RI,drought
1959,.75,0.84,06,RI,drought
1960,-.82,-0.73,06,RI,drought
1961,-.39,-0.30,06,RI,drought
1962,.46,0.55,06,RI,drought
1963,-1.29,-1.20,06,RI,drought
1964,-1.72,-1.63,06,RI,drought
1965,-3.44,-3.35,06,RI,drought
1966,-3.86,-3.77,06,RI,drought
1967,1.82,1.91,06,RI,drought
1968,.99,1.08,06,RI,drought
1969,-1.46,-1.37,06,RI,drought
1970,.8,0.89,06,RI,drought
1971,-.99,-0.90,06,RI,drought
1972,3.73,3.82,06,RI,drought
1973,3.12,3.21,06,RI,drought
1974,-.44,-0.35,06,RI,drought
1975,.31,0.40,06,RI,drought
1976,-2.02,-1.93,06,RI,drought
1977,.48,0.57,06,RI,drought
1978,-.81,-0.72,06,RI,drought
1979,1.86,1.95,06,RI,drought
1980,-.66,-0.57,06,RI,drought
1981,-2.32,-2.23,06,RI,drought
1982,2.88,2.97,06,RI,drought
1983,3.3,3.39,06,RI,drought
1984,4.53,4.62,06,RI,drought
1985,.87,0.96,06,RI,drought
1986,.4,0.49,06,RI,drought
1987,-1.13,-1.04,06,RI,drought
1988,-1.53,-1.44,06,RI,drought
1989,1.44,1.53,06,RI,drought
1990,1.94,2.03,06,RI,drought
1991,-1.46,-1.37,06,RI,drought
1992,.35,0.44,06,RI,drought
1993,-1.6,-1.51,06,RI,drought
1994,-1.08,-0.99,06,RI,drought
1995,-1.75,-1.66,06,RI,drought
1996,.59,0.68,06,RI,drought
1997,-.71,-0.62,06,RI,drought
1998,4.72,4.81,06,RI,drought
1999,-1.93,-1.84,06,RI,drought
