year,value,anomaly,month,state,type
1974,3.99,4.07,03,OR,drought
1975,1.47,1.55,03,OR,drought
1976,-.17,-0.09,03,OR,drought
1977,-5.02,-4.94,03,OR,drought
1978,-1.25,-1.17,03,OR,drought
1979,-.61,-0.53,03,OR,drought
1980,.17,0.25,03,OR,drought
1981,-1.39,-1.31,03,OR,drought
1982,3.21,3.29,03,OR,drought
1983,4.69,4.77,03,OR,drought
1984,3.13,3.21,03,OR,drought
1985,-1.79,-1.71,03,OR,drought
1986,-.46,-0.38,03,OR,drought
1987,-1.15,-1.07,03,OR,drought
1988,-3.55,-3.47,03,OR,drought
1989,1.21,1.29,03,OR,drought
1990,-2.14,-2.06,03,OR,drought
1991,.5,0.58,03,OR,drought
1992,-3.75,-3.67,03,OR,drought
1993,.24,0.32,03,OR,drought
1994,-3.13,-3.05,03,OR,drought
1995,1.03,1.11,03,OR,drought
1996,3.09,3.17,03,OR,drought
1997,3.58,3.66,03,OR,drought
1998,2.09,2.17,03,OR,drought
1999,-.14,-0.06,03,OR,drought
2000,-1.12,-1.04,03,OR,drought
2001,-4.18,-4.10,03,OR,drought
2002,-2.02,-1.94,03,OR,drought
2003,-2.67,-2.59,03,OR,drought
2004,-2.77,-2.69,03,OR,drought
2005,-3.39,-3.31,03,OR,drought
2006,-.28,-0.20,03,OR,drought
2007,-1.25,-1.17,03,OR,drought
2008,-.95,-0.87,03,OR,drought
2009,-2.36,-2.28,03,OR,drought
2010,-1.88,-1.80,03,OR,drought
2011,2.86,2.94,03,OR,drought
2012,1.69,1.77,03,OR,drought
2013,-2.37,-2.29,03,OR,drought
2014,-1,-0.92,03,OR,drought
2015,-2.66,-2.58,03,OR,drought
1895,-.96,-0.85,04,OR,drought
1896,1.43,1.54,04,OR,drought
1897,-.5,-0.39,04,OR,drought
1898,-1.86,-1.75,04,OR,drought
1899,1.09,1.20,04,OR,drought
1900,-.05,0.06,04,OR,drought
1901,.27,0.38,04,OR,drought
1902,2.19,2.30,04,OR,drought
1903,-.89,-0.78,04,OR,drought
1904,4.28,4.39,04,OR,drought
1905,-2.25,-2.14,04,OR,drought
1906,.11,0.22,04,OR,drought
1907,2.36,2.47,04,OR,drought
1908,-1.43,-1.32,04,OR,drought
1909,-1.4,-1.29,04,OR,drought
1910,-1.21,-1.10,04,OR,drought
1911,-1.78,-1.67,04,OR,drought
1912,1.23,1.34,04,OR,drought
1913,1.22,1.33,04,OR,drought
1914,-.84,-0.73,04,OR,drought
1915,-2.32,-2.21,04,OR,drought
1916,2.22,2.33,04,OR,drought
1917,1.4,1.51,04,OR,drought
1918,-1,-0.89,04,OR,drought
1919,1.49,1.60,04,OR,drought
1920,.92,1.03,04,OR,drought
1921,.03,0.14,04,OR,drought
1922,.97,1.08,04,OR,drought
1923,.17,0.28,04,OR,drought
1924,-3.02,-2.91,04,OR,drought
1925,.63,0.74,04,OR,drought
1926,-3.03,-2.92,04,OR,drought
1927,1.38,1.49,04,OR,drought
1928,1.32,1.43,04,OR,drought
1929,-2.87,-2.76,04,OR,drought
1930,-3.83,-3.72,04,OR,drought
1931,-3.53,-3.42,04,OR,drought
1932,1.03,1.14,04,OR,drought
1933,-1.26,-1.15,04,OR,drought
1934,-3.13,-3.02,04,OR,drought
1935,-1.12,-1.01,04,OR,drought
1936,-2.04,-1.93,04,OR,drought
1937,1.73,1.84,04,OR,drought
1938,-.1,0.01,04,OR,drought
1939,-3.17,-3.06,04,OR,drought
1940,-1.36,-1.25,04,OR,drought
1941,-2.73,-2.62,04,OR,drought
1942,1.07,1.18,04,OR,drought
1943,2.19,2.30,04,OR,drought
1944,-1.92,-1.81,04,OR,drought
1945,.99,1.10,04,OR,drought
1946,-.63,-0.52,04,OR,drought
1947,-1.68,-1.57,04,OR,drought
1948,2.78,2.89,04,OR,drought
1949,-1.23,-1.12,04,OR,drought
1950,-.19,-0.08,04,OR,drought
1951,-.68,-0.57,04,OR,drought
1952,-.67,-0.56,04,OR,drought
1953,1.36,1.47,04,OR,drought
1954,-.72,-0.61,04,OR,drought
1955,1.37,1.48,04,OR,drought
1956,2.39,2.50,04,OR,drought
1957,1.63,1.74,04,OR,drought
1958,1.99,2.10,04,OR,drought
1959,-1.46,-1.35,04,OR,drought
1960,1.33,1.44,04,OR,drought
1961,-.28,-0.17,04,OR,drought
1962,-.71,-0.60,04,OR,drought
1963,1.25,1.36,04,OR,drought
1964,-1.03,-0.92,04,OR,drought
1965,-1.86,-1.75,04,OR,drought
1966,-1.71,-1.60,04,OR,drought
1967,-.61,-0.50,04,OR,drought
1968,-2.85,-2.74,04,OR,drought
1969,-1.08,-0.97,04,OR,drought
1970,-.63,-0.52,04,OR,drought
1971,2.1,2.21,04,OR,drought
1972,3.15,3.26,04,OR,drought
1973,-2.84,-2.73,04,OR,drought
1974,3.81,3.92,04,OR,drought
1975,1.76,1.87,04,OR,drought
1976,-.06,0.05,04,OR,drought
1977,-5.47,-5.36,04,OR,drought
1978,1.22,1.33,04,OR,drought
1979,-.03,0.08,04,OR,drought
1980,.15,0.26,04,OR,drought
1981,-1.34,-1.23,04,OR,drought
1982,3.61,3.72,04,OR,drought
1983,4.41,4.52,04,OR,drought
1984,3.45,3.56,04,OR,drought
1985,-2.22,-2.11,04,OR,drought
1986,-.53,-0.42,04,OR,drought
1987,-1.78,-1.67,04,OR,drought
1988,-2.8,-2.69,04,OR,drought
1989,-.27,-0.16,04,OR,drought
1990,-2.11,-2.00,04,OR,drought
1991,1.05,1.16,04,OR,drought
1992,-3.01,-2.90,04,OR,drought
1993,1.51,1.62,04,OR,drought
1994,-3,-2.89,04,OR,drought
1995,1.82,1.93,04,OR,drought
1996,3.65,3.76,04,OR,drought
1997,3.78,3.89,04,OR,drought
1998,1.8,1.91,04,OR,drought
1999,-.45,-0.34,04,OR,drought
2000,-1.33,-1.22,04,OR,drought
2001,-3.48,-3.37,04,OR,drought
2002,-1.81,-1.70,04,OR,drought
2003,-1.37,-1.26,04,OR,drought
2004,-2.87,-2.76,04,OR,drought
2005,.43,0.54,04,OR,drought
2006,-.1,0.01,04,OR,drought
2007,-1.2,-1.09,04,OR,drought
2008,-.77,-0.66,04,OR,drought
2009,-2.23,-2.12,04,OR,drought
2010,.91,1.02,04,OR,drought
2011,3.64,3.75,04,OR,drought
2012,1.92,2.03,04,OR,drought
2013,-2.22,-2.11,04,OR,drought
2014,-.89,-0.78,04,OR,drought
2015,-2.81,-2.70,04,OR,drought
1895,.89,0.96,05,OR,drought
1896,2.88,2.95,05,OR,drought
1897,-.95,-0.88,05,OR,drought
1898,-1.41,-1.34,05,OR,drought
1899,1.52,1.59,05,OR,drought
1900,.24,0.31,05,OR,drought
1901,-.23,-0.16,05,OR,drought
1902,2.26,2.33,05,OR,drought
1903,-1.26,-1.19,05,OR,drought
1904,-.62,-0.55,05,OR,drought
1905,-1.63,-1.56,05,OR,drought
1906,.85,0.92,05,OR,drought
1907,2.02,2.09,05,OR,drought
1908,.47,0.54,05,OR,drought
1909,-1.32,-1.25,05,OR,drought
1910,-1.4,-1.33,05,OR,drought
1911,.61,0.68,05,OR,drought
1912,1.65,1.72,05,OR,drought
1913,1.03,1.10,05,OR,drought
1914,-1.04,-0.97,05,OR,drought
1915,1.1,1.17,05,OR,drought
1916,2.58,2.65,05,OR,drought
1917,1.7,1.77,05,OR,drought
1918,-1.24,-1.17,05,OR,drought
1919,-.44,-0.37,05,OR,drought
1920,.34,0.41,05,OR,drought
1921,.37,0.44,05,OR,drought
1922,-.29,-0.22,05,OR,drought
1923,.22,0.29,05,OR,drought
1924,-3.86,-3.79,05,OR,drought
1925,.74,0.81,05,OR,drought
1926,-2.79,-2.72,05,OR,drought
1927,1.54,1.61,05,OR,drought
1928,-.99,-0.92,05,OR,drought
1929,-3.12,-3.05,05,OR,drought
1930,-3.16,-3.09,05,OR,drought
1931,-4,-3.93,05,OR,drought
1932,1.24,1.31,05,OR,drought
1933,.81,0.88,05,OR,drought
1934,-3.42,-3.35,05,OR,drought
1935,-1.64,-1.57,05,OR,drought
1936,-1.84,-1.77,05,OR,drought
1937,1.17,1.24,05,OR,drought
1938,-.63,-0.56,05,OR,drought
1939,-3.53,-3.46,05,OR,drought
1940,-1.86,-1.79,05,OR,drought
1941,.8,0.87,05,OR,drought
1942,2.02,2.09,05,OR,drought
1943,1.87,1.94,05,OR,drought
1944,-2.05,-1.98,05,OR,drought
1945,2.06,2.13,05,OR,drought
1946,-.8,-0.73,05,OR,drought
1947,-2.24,-2.17,05,OR,drought
1948,3.41,3.48,05,OR,drought
1949,-.91,-0.84,05,OR,drought
1950,-.59,-0.52,05,OR,drought
1951,-.7,-0.63,05,OR,drought
1952,-.94,-0.87,05,OR,drought
1953,2.56,2.63,05,OR,drought
1954,-1.15,-1.08,05,OR,drought
1955,-.31,-0.24,05,OR,drought
1956,2.62,2.69,05,OR,drought
1957,2.06,2.13,05,OR,drought
1958,1.27,1.34,05,OR,drought
1959,-1.09,-1.02,05,OR,drought
1960,2.26,2.33,05,OR,drought
1961,.33,0.40,05,OR,drought
1962,-.01,0.06,05,OR,drought
1963,1.5,1.57,05,OR,drought
1964,-1.24,-1.17,05,OR,drought
1965,-1.9,-1.83,05,OR,drought
1966,-2.36,-2.29,05,OR,drought
1967,-.86,-0.79,05,OR,drought
1968,-2.5,-2.43,05,OR,drought
1969,-1.31,-1.24,05,OR,drought
1970,-.86,-0.79,05,OR,drought
1971,1.96,2.03,05,OR,drought
1972,-.29,-0.22,05,OR,drought
1973,-2.94,-2.87,05,OR,drought
1974,-.31,-0.24,05,OR,drought
1975,1.19,1.26,05,OR,drought
1976,-.64,-0.57,05,OR,drought
1977,.97,1.04,05,OR,drought
1978,1.16,1.23,05,OR,drought
1979,-.05,0.02,05,OR,drought
1980,.27,0.34,05,OR,drought
1981,.47,0.54,05,OR,drought
1982,2.69,2.76,05,OR,drought
1983,3.97,4.04,05,OR,drought
1984,3.48,3.55,05,OR,drought
1985,-2.34,-2.27,05,OR,drought
1986,-.41,-0.34,05,OR,drought
1987,-1.89,-1.82,05,OR,drought
1988,-2.25,-2.18,05,OR,drought
1989,-.11,-0.04,05,OR,drought
1990,-1.41,-1.34,05,OR,drought
1991,2.01,2.08,05,OR,drought
1992,-3.83,-3.76,05,OR,drought
1993,1.87,1.94,05,OR,drought
1994,-2.81,-2.74,05,OR,drought
1995,1.66,1.73,05,OR,drought
1996,4.24,4.31,05,OR,drought
1997,2.96,3.03,05,OR,drought
1998,3.5,3.57,05,OR,drought
1999,-.28,-0.21,05,OR,drought
2000,-1.18,-1.11,05,OR,drought
2001,-3.71,-3.64,05,OR,drought
2002,-2.08,-2.01,05,OR,drought
2003,-1.32,-1.25,05,OR,drought
2004,-2.16,-2.09,05,OR,drought
2005,1.73,1.80,05,OR,drought
2006,-.22,-0.15,05,OR,drought
2007,-1.74,-1.67,05,OR,drought
2008,-.77,-0.70,05,OR,drought
2009,-1.81,-1.74,05,OR,drought
2010,1.53,1.60,05,OR,drought
2011,4.17,4.24,05,OR,drought
2012,1.65,1.72,05,OR,drought
2013,-1.88,-1.81,05,OR,drought
2014,-1.04,-0.97,05,OR,drought
2015,-2.59,-2.52,05,OR,drought
1895,-.61,-0.53,06,OR,drought
1896,2.23,2.31,06,OR,drought
1897,.49,0.57,06,OR,drought
1898,-1.3,-1.22,06,OR,drought
1899,1,1.08,06,OR,drought
1900,.3,0.38,06,OR,drought
1901,-.53,-0.45,06,OR,drought
1902,1.57,1.65,06,OR,drought
1903,-1.1,-1.02,06,OR,drought
1904,-1.1,-1.02,06,OR,drought
1905,-1.25,-1.17,06,OR,drought
1906,1.51,1.59,06,OR,drought
1907,2.25,2.33,06,OR,drought
1908,.53,0.61,06,OR,drought
1909,-1.6,-1.52,06,OR,drought
1910,-1.6,-1.52,06,OR,drought
1911,.68,0.76,06,OR,drought
1912,2.05,2.13,06,OR,drought
1913,2.19,2.27,06,OR,drought
1914,-.58,-0.50,06,OR,drought
1915,.64,0.72,06,OR,drought
1916,2.7,2.78,06,OR,drought
1917,-.33,-0.25,06,OR,drought
1918,-1.98,-1.90,06,OR,drought
1919,-.96,-0.88,06,OR,drought
1920,.45,0.53,06,OR,drought
1921,-.16,-0.08,06,OR,drought
1922,-.66,-0.58,06,OR,drought
1923,.75,0.83,06,OR,drought
1924,-4.26,-4.18,06,OR,drought
1925,.56,0.64,06,OR,drought
1926,-3.28,-3.20,06,OR,drought
1927,1.49,1.57,06,OR,drought
1928,-1.32,-1.24,06,OR,drought
1929,-2.44,-2.36,06,OR,drought
1930,-3.17,-3.09,06,OR,drought
1931,-3.26,-3.18,06,OR,drought
1932,-.49,-0.41,06,OR,drought
1933,.7,0.78,06,OR,drought
1934,-3.16,-3.08,06,OR,drought
1935,-2.04,-1.96,06,OR,drought
1936,-1.47,-1.39,06,OR,drought
1937,2.07,2.15,06,OR,drought
1938,-.97,-0.89,06,OR,drought
1939,-3.55,-3.47,06,OR,drought
1940,-2.56,-2.48,06,OR,drought
1941,1.41,1.49,06,OR,drought
1942,2.08,2.16,06,OR,drought
1943,2.19,2.27,06,OR,drought
1944,-1.16,-1.08,06,OR,drought
1945,-.32,-0.24,06,OR,drought
1946,-.73,-0.65,06,OR,drought
1947,1.11,1.19,06,OR,drought
1948,3.57,3.65,06,OR,drought
1949,-1.36,-1.28,06,OR,drought
1950,.55,0.63,06,OR,drought
1951,-1.27,-1.19,06,OR,drought
1952,.83,0.91,06,OR,drought
1953,2.81,2.89,06,OR,drought
1954,.54,0.62,06,OR,drought
1955,-.66,-0.58,06,OR,drought
1956,2.51,2.59,06,OR,drought
1957,1.51,1.59,06,OR,drought
1958,1.78,1.86,06,OR,drought
1959,-1.26,-1.18,06,OR,drought
1960,-.69,-0.61,06,OR,drought
1961,-.45,-0.37,06,OR,drought
1962,-.54,-0.46,06,OR,drought
1963,1.57,1.65,06,OR,drought
1964,.64,0.72,06,OR,drought
1965,.13,0.21,06,OR,drought
1966,-2.53,-2.45,06,OR,drought
1967,-1.01,-0.93,06,OR,drought
1968,-2.45,-2.37,06,OR,drought
1969,-.46,-0.38,06,OR,drought
1970,-.94,-0.86,06,OR,drought
1971,2.12,2.20,06,OR,drought
1972,-.53,-0.45,06,OR,drought
1973,-3.15,-3.07,06,OR,drought
1974,-.9,-0.82,06,OR,drought
1975,1.01,1.09,06,OR,drought
1976,-.94,-0.86,06,OR,drought
1977,.45,0.53,06,OR,drought
1978,.92,1.00,06,OR,drought
1979,-.47,-0.39,06,OR,drought
1980,.67,0.75,06,OR,drought
1981,.92,1.00,06,OR,drought
1982,2.57,2.65,06,OR,drought
1983,3.74,3.82,06,OR,drought
1984,3.87,3.95,06,OR,drought
1985,-2.36,-2.28,06,OR,drought
1986,-1.01,-0.93,06,OR,drought
1987,-2.24,-2.16,06,OR,drought
1988,-1.85,-1.77,06,OR,drought
1989,-.54,-0.46,06,OR,drought
1990,-1.38,-1.30,06,OR,drought
1991,2.04,2.12,06,OR,drought
1992,-3.78,-3.70,06,OR,drought
1993,2.3,2.38,06,OR,drought
1994,-2.66,-2.58,06,OR,drought
