year,value,anomaly,month,state,type
1959,.21,-0.12,02,IA,drought
1960,2.87,2.54,02,IA,drought
1961,1.3,0.97,02,IA,drought
1962,3.64,3.31,02,IA,drought
1963,-.72,-1.05,02,IA,drought
1964,-3.76,-4.09,02,IA,drought
1965,.71,0.38,02,IA,drought
1966,2.65,2.32,02,IA,drought
1967,-2.51,-2.84,02,IA,drought
1968,-1.24,-1.57,02,IA,drought
1969,2.49,2.16,02,IA,drought
1970,-.59,-0.92,02,IA,drought
1971,2.87,2.54,02,IA,drought
1972,.6,0.27,02,IA,drought
1973,3.86,3.53,02,IA,drought
1974,3.97,3.64,02,IA,drought
1975,1.8,1.47,02,IA,drought
1976,.2,-0.13,02,IA,drought
1977,-5.22,-5.55,02,IA,drought
1978,2.21,1.88,02,IA,drought
1979,2.49,2.16,02,IA,drought
1980,.01,-0.32,02,IA,drought
1981,-.37,-0.70,02,IA,drought
1982,1.89,1.56,02,IA,drought
1983,4.63,4.30,02,IA,drought
1984,2.48,2.15,02,IA,drought
1985,2.57,2.24,02,IA,drought
1986,1.34,1.01,02,IA,drought
1987,-.54,-0.87,02,IA,drought
1988,-.16,-0.49,02,IA,drought
1989,-4.68,-5.01,02,IA,drought
1990,-4.21,-4.54,02,IA,drought
1991,1.34,1.01,02,IA,drought
1992,2.17,1.84,02,IA,drought
1993,3.74,3.41,02,IA,drought
1994,5.66,5.33,02,IA,drought
1995,1.39,1.06,02,IA,drought
1996,-1.11,-1.44,02,IA,drought
1997,2.16,1.83,02,IA,drought
1998,.53,0.20,02,IA,drought
1999,1.91,1.58,02,IA,drought
2000,-1.89,-2.22,02,IA,drought
2001,1.39,1.06,02,IA,drought
2002,-1.18,-1.51,02,IA,drought
2003,-1.12,-1.45,02,IA,drought
2004,.59,0.26,02,IA,drought
2005,1.68,1.35,02,IA,drought
2006,-1.95,-2.28,02,IA,drought
2007,1.43,1.10,02,IA,drought
2008,3.68,3.35,02,IA,drought
2009,4.13,3.80,02,IA,drought
2010,4.86,4.53,02,IA,drought
2011,4.57,4.24,02,IA,drought
2012,-1.13,-1.46,02,IA,drought
2013,-3.9,-4.23,02,IA,drought
2014,-2.51,-2.84,02,IA,drought
2015,2.71,2.38,02,IA,drought
1895,-.56,-0.78,03,IA,drought
1896,-1.65,-1.87,03,IA,drought
1897,2.92,2.70,03,IA,drought
1898,-3.29,-3.51,03,IA,drought
1899,-.51,-0.73,03,IA,drought
1900,-1.84,-2.06,03,IA,drought
1901,2.03,1.81,03,IA,drought
1902,-4.18,-4.40,03,IA,drought
1903,3.4,3.18,03,IA,drought
1904,2.85,2.63,03,IA,drought
1905,.23,0.01,03,IA,drought
1906,2.39,2.17,03,IA,drought
1907,-.43,-0.65,03,IA,drought
1908,1.5,1.28,03,IA,drought
1909,2,1.78,03,IA,drought
1910,-1.58,-1.80,03,IA,drought
1911,-4.63,-4.85,03,IA,drought
1912,1.25,1.03,03,IA,drought
1913,.49,0.27,03,IA,drought
1914,-2.65,-2.87,03,IA,drought
1915,2.09,1.87,03,IA,drought
1916,-.19,-0.41,03,IA,drought
1917,-2.09,-2.31,03,IA,drought
1918,-3.39,-3.61,03,IA,drought
1919,1.38,1.16,03,IA,drought
1920,1.7,1.48,03,IA,drought
1921,-.96,-1.18,03,IA,drought
1922,.47,0.25,03,IA,drought
1923,-1.02,-1.24,03,IA,drought
1924,.81,0.59,03,IA,drought
1925,-1.06,-1.28,03,IA,drought
1926,-.33,-0.55,03,IA,drought
1927,1.65,1.43,03,IA,drought
1928,-1.35,-1.57,03,IA,drought
1929,3.03,2.81,03,IA,drought
1930,-1.22,-1.44,03,IA,drought
1931,-3.73,-3.95,03,IA,drought
1932,2.62,2.40,03,IA,drought
1933,1.78,1.56,03,IA,drought
1934,-4.94,-5.16,03,IA,drought
1935,-.49,-0.71,03,IA,drought
1936,-.51,-0.73,03,IA,drought
1937,-2.1,-2.32,03,IA,drought
1938,-3.26,-3.48,03,IA,drought
1939,-.1,-0.32,03,IA,drought
1940,-4.29,-4.51,03,IA,drought
1941,-1.35,-1.57,03,IA,drought
1942,2.47,2.25,03,IA,drought
1943,1.54,1.32,03,IA,drought
1944,1.6,1.38,03,IA,drought
1945,1.79,1.57,03,IA,drought
1946,1.88,1.66,03,IA,drought
1947,1.23,1.01,03,IA,drought
1948,-1.43,-1.65,03,IA,drought
1949,1.46,1.24,03,IA,drought
1950,-.4,-0.62,03,IA,drought
1951,1.99,1.77,03,IA,drought
1952,3.97,3.75,03,IA,drought
1953,1.03,0.81,03,IA,drought
1954,-4.1,-4.32,03,IA,drought
1955,-.34,-0.56,03,IA,drought
1956,-6.14,-6.36,03,IA,drought
1957,-6.48,-6.70,03,IA,drought
1958,-.69,-0.91,03,IA,drought
1959,.94,0.72,03,IA,drought
1960,2.52,2.30,03,IA,drought
1961,2.35,2.13,03,IA,drought
1962,3.27,3.05,03,IA,drought
1963,-.42,-0.64,03,IA,drought
1964,-3.98,-4.20,03,IA,drought
1965,1.22,1.00,03,IA,drought
1966,2.22,2.00,03,IA,drought
1967,-2.79,-3.01,03,IA,drought
1968,-1.89,-2.11,03,IA,drought
1969,1.96,1.74,03,IA,drought
1970,-.25,-0.47,03,IA,drought
1971,-.36,-0.58,03,IA,drought
1972,.3,0.08,03,IA,drought
1973,4.23,4.01,03,IA,drought
1974,3.43,3.21,03,IA,drought
1975,1.87,1.65,03,IA,drought
1976,.83,0.61,03,IA,drought
1977,-4.72,-4.94,03,IA,drought
1978,1.53,1.31,03,IA,drought
1979,3.29,3.07,03,IA,drought
1980,-.31,-0.53,03,IA,drought
1981,-1.05,-1.27,03,IA,drought
1982,2.2,1.98,03,IA,drought
1983,4.83,4.61,03,IA,drought
1984,2.34,2.12,03,IA,drought
1985,2.5,2.28,03,IA,drought
1986,1.14,0.92,03,IA,drought
1987,-.04,-0.26,03,IA,drought
1988,-.76,-0.98,03,IA,drought
1989,-5.09,-5.31,03,IA,drought
1990,.77,0.55,03,IA,drought
1991,2.22,2.00,03,IA,drought
1992,1.98,1.76,03,IA,drought
1993,3.91,3.69,03,IA,drought
1994,4.15,3.93,03,IA,drought
1995,1.54,1.32,03,IA,drought
1996,-1.14,-1.36,03,IA,drought
1997,1.61,1.39,03,IA,drought
1998,1.47,1.25,03,IA,drought
1999,1.25,1.03,03,IA,drought
2000,-2.62,-2.84,03,IA,drought
2001,1.08,0.86,03,IA,drought
2002,-1.34,-1.56,03,IA,drought
2003,-1.36,-1.58,03,IA,drought
2004,1.25,1.03,03,IA,drought
2005,-.42,-0.64,03,IA,drought
2006,-1.32,-1.54,03,IA,drought
2007,1.51,1.29,03,IA,drought
2008,3.1,2.88,03,IA,drought
2009,4.2,3.98,03,IA,drought
2010,4.18,3.96,03,IA,drought
2011,3.94,3.72,03,IA,drought
2012,-1.78,-2.00,03,IA,drought
2013,-3.57,-3.79,03,IA,drought
2014,-2.87,-3.09,03,IA,drought
2015,1.71,1.49,03,IA,drought
1895,-.86,-1.13,04,IA,drought
1896,.76,0.49,04,IA,drought
1897,3.68,3.41,04,IA,drought
1898,-3.09,-3.36,04,IA,drought
1899,-.63,-0.90,04,IA,drought
1900,-1.86,-2.13,04,IA,drought
1901,-.48,-0.75,04,IA,drought
1902,-4.39,-4.66,04,IA,drought
1903,3.1,2.83,04,IA,drought
1904,3.1,2.83,04,IA,drought
1905,.36,0.09,04,IA,drought
1906,-.34,-0.61,04,IA,drought
1907,-.69,-0.96,04,IA,drought
1908,1.07,0.80,04,IA,drought
1909,2.84,2.57,04,IA,drought
1910,-2.34,-2.61,04,IA,drought
1911,-4.16,-4.43,04,IA,drought
1912,-.11,-0.38,04,IA,drought
1913,.56,0.29,04,IA,drought
1914,-2.5,-2.77,04,IA,drought
1915,.78,0.51,04,IA,drought
1916,-.21,-0.48,04,IA,drought
1917,.91,0.64,04,IA,drought
1918,-3.32,-3.59,04,IA,drought
1919,2.2,1.93,04,IA,drought
1920,2.61,2.34,04,IA,drought
1921,-.76,-1.03,04,IA,drought
1922,.51,0.24,04,IA,drought
1923,-1.18,-1.45,04,IA,drought
1924,-.72,-0.99,04,IA,drought
1925,-1.59,-1.86,04,IA,drought
1926,-.96,-1.23,04,IA,drought
1927,2.4,2.13,04,IA,drought
1928,-1.22,-1.49,04,IA,drought
1929,3.41,3.14,04,IA,drought
1930,-1.26,-1.53,04,IA,drought
1931,-3.88,-4.15,04,IA,drought
1932,1.91,1.64,04,IA,drought
1933,-.7,-0.97,04,IA,drought
1934,-5.69,-5.96,04,IA,drought
1935,-.69,-0.96,04,IA,drought
1936,-1.05,-1.32,04,IA,drought
1937,-1.61,-1.88,04,IA,drought
1938,.27,0.00,04,IA,drought
1939,-.36,-0.63,04,IA,drought
1940,-3.86,-4.13,04,IA,drought
1941,-1.56,-1.83,04,IA,drought
1942,1.15,0.88,04,IA,drought
1943,1.33,1.06,04,IA,drought
1944,2.42,2.15,04,IA,drought
1945,2.4,2.13,04,IA,drought
1946,.7,0.43,04,IA,drought
1947,2.21,1.94,04,IA,drought
1948,-1.61,-1.88,04,IA,drought
1949,-.67,-0.94,04,IA,drought
1950,.33,0.06,04,IA,drought
1951,3,2.73,04,IA,drought
1952,3.12,2.85,04,IA,drought
1953,1.37,1.10,04,IA,drought
1954,.35,0.08,04,IA,drought
1955,-.35,-0.62,04,IA,drought
1956,-6.32,-6.59,04,IA,drought
1957,-6.25,-6.52,04,IA,drought
1958,-.87,-1.14,04,IA,drought
1959,.87,0.60,04,IA,drought
1960,2.41,2.14,04,IA,drought
1961,2.02,1.75,04,IA,drought
1962,2.57,2.30,04,IA,drought
1963,-.37,-0.64,04,IA,drought
1964,.76,0.49,04,IA,drought
1965,1.99,1.72,04,IA,drought
1966,1.81,1.54,04,IA,drought
1967,-2.43,-2.70,04,IA,drought
1968,.62,0.35,04,IA,drought
1969,1.95,1.68,04,IA,drought
1970,-.49,-0.76,04,IA,drought
1971,-1.04,-1.31,04,IA,drought
1972,.74,0.47,04,IA,drought
1973,4.72,4.45,04,IA,drought
1974,3.21,2.94,04,IA,drought
1975,2.39,2.12,04,IA,drought
1976,1.37,1.10,04,IA,drought
1977,-4.97,-5.24,04,IA,drought
1978,2.23,1.96,04,IA,drought
1979,3.26,2.99,04,IA,drought
1980,-.94,-1.21,04,IA,drought
1981,-.99,-1.26,04,IA,drought
1982,2.03,1.76,04,IA,drought
1983,4.68,4.41,04,IA,drought
1984,3.56,3.29,04,IA,drought
1985,-.49,-0.76,04,IA,drought
1986,1.65,1.38,04,IA,drought
1987,-.67,-0.94,04,IA,drought
1988,-1.09,-1.36,04,IA,drought
1989,-5.24,-5.51,04,IA,drought
1990,.47,0.20,04,IA,drought
1991,3.22,2.95,04,IA,drought
1992,2.27,2.00,04,IA,drought
1993,4.08,3.81,04,IA,drought
1994,3.47,3.20,04,IA,drought
1995,2.53,2.26,04,IA,drought
1996,-1.42,-1.69,04,IA,drought
1997,1.57,1.30,04,IA,drought
1998,1.77,1.50,04,IA,drought
1999,2.63,2.36,04,IA,drought
2000,-2.87,-3.14,04,IA,drought
2001,1.11,0.84,04,IA,drought
2002,.35,0.08,04,IA,drought
2003,.1,-0.17,04,IA,drought
2004,-.57,-0.84,04,IA,drought
2005,-.34,-0.61,04,IA,drought
2006,-.78,-1.05,04,IA,drought
2007,2.26,1.99,04,IA,drought
2008,4.31,4.04,04,IA,drought
2009,4.21,3.94,04,IA,drought
2010,3.79,3.52,04,IA,drought
2011,4.04,3.77,04,IA,drought
2012,-1.3,-1.57,04,IA,drought
2013,1.9,1.63,04,IA,drought
2014,.83,0.56,04,IA,drought
2015,1.66,1.39,04,IA,drought
1895,-1.1,-1.42,05,IA,drought
1896,1.47,1.15,05,IA,drought
1897,-.7,-1.02,05,IA,drought
1898,-2.47,-2.79,05,IA,drought
1899,.93,0.61,05,IA,drought
1900,-2.14,-2.46,05,IA,drought
1901,-1.05,-1.37,05,IA,drought
1902,.4,0.08,05,IA,drought
1903,4.66,4.34,05,IA,drought
1904,-.07,-0.39,05,IA,drought
1905,1.37,1.05,05,IA,drought
1906,-.5,-0.82,05,IA,drought
1907,.28,-0.04,05,IA,drought
1908,2.78,2.46,05,IA,drought
1909,2.91,2.59,05,IA,drought
1910,-2.18,-2.50,05,IA,drought
1911,-3.97,-4.29,05,IA,drought
1912,-.5,-0.82,05,IA,drought
1913,1.6,1.28,05,IA,drought
1914,-2.57,-2.89,05,IA,drought
1915,2.29,1.97,05,IA,drought
1916,.41,0.09,05,IA,drought
1917,1.13,0.81,05,IA,drought
1918,.94,0.62,05,IA,drought
1919,1.78,1.46,05,IA,drought
1920,-.16,-0.48,05,IA,drought
1921,-.64,-0.96,05,IA,drought
1922,-.31,-0.63,05,IA,drought
1923,-1.43,-1.75,05,IA,drought
1924,-1.22,-1.54,05,IA,drought
1925,-2.4,-2.72,05,IA,drought
1926,-1.6,-1.92,05,IA,drought
1927,2.64,2.32,05,IA,drought
1928,-1.76,-2.08,05,IA,drought
1929,-.45,-0.77,05,IA,drought
1930,-.01,-0.33,05,IA,drought
1931,-3.78,-4.10,05,IA,drought
1932,1.65,1.33,05,IA,drought
1933,-.48,-0.80,05,IA,drought
1934,-7.13,-7.45,05,IA,drought
1935,.59,0.27,05,IA,drought
1936,-1.71,-2.03,05,IA,drought
1937,-1.47,-1.79,05,IA,drought
1938,.99,0.67,05,IA,drought
1939,-1.4,-1.72,05,IA,drought
1940,-4.11,-4.43,05,IA,drought
1941,-2,-2.32,05,IA,drought
1942,1.36,1.04,05,IA,drought
1943,1.57,1.25,05,IA,drought
1944,2.93,2.61,05,IA,drought
1945,3.41,3.09,05,IA,drought
1946,1.06,0.74,05,IA,drought
1947,2.42,2.10,05,IA,drought
1948,-2,-2.32,05,IA,drought
1949,-1.26,-1.58,05,IA,drought
1950,.78,0.46,05,IA,drought
1951,3.08,2.76,05,IA,drought
1952,2.86,2.54,05,IA,drought
1953,-.57,-0.89,05,IA,drought
1954,.57,0.25,05,IA,drought
1955,-.95,-1.27,05,IA,drought
1956,-6.29,-6.61,05,IA,drought
1957,.44,0.12,05,IA,drought
1958,-1.64,-1.96,05,IA,drought
1959,2.22,1.90,05,IA,drought
1960,3.07,2.75,05,IA,drought
1961,1.39,1.07,05,IA,drought
1962,2.68,2.36,05,IA,drought
1963,-.7,-1.02,05,IA,drought
1964,.47,0.15,05,IA,drought
1965,1.95,1.63,05,IA,drought
1966,1.83,1.51,05,IA,drought
1967,-2.4,-2.72,05,IA,drought
1968,.29,-0.03,05,IA,drought
1969,1.7,1.38,05,IA,drought
1970,-.16,-0.48,05,IA,drought
1971,-.9,-1.22,05,IA,drought
1972,.9,0.58,05,IA,drought
1973,5.29,4.97,05,IA,drought
1974,4,3.68,05,IA,drought
1975,-.39,-0.71,05,IA,drought
1976,-.14,-0.46,05,IA,drought
1977,-5.47,-5.79,05,IA,drought
1978,1.98,1.66,05,IA,drought
1979,2.6,2.28,05,IA,drought
1980,-1.36,-1.68,05,IA,drought
1981,-1.31,-1.63,05,IA,drought
1982,3.01,2.69,05,IA,drought
1983,4.76,4.44,05,IA,drought
1984,3.74,3.42,05,IA,drought
1985,-1.06,-1.38,05,IA,drought
1986,2.17,1.85,05,IA,drought
1987,-.87,-1.19,05,IA,drought
1988,-2.14,-2.46,05,IA,drought
1989,-5.34,-5.66,05,IA,drought
1990,1.39,1.07,05,IA,drought
1991,3.21,2.89,05,IA,drought
1992,-.88,-1.20,05,IA,drought
1993,4.42,4.10,05,IA,drought
1994,2.33,2.01,05,IA,drought
1995,3.3,2.98,05,IA,drought
1996,1.64,1.32,05,IA,drought
1997,1.79,1.47,05,IA,drought
1998,1.49,1.17,05,IA,drought
1999,2.76,2.44,05,IA,drought
2000,-2.89,-3.21,05,IA,drought
2001,2.27,1.95,05,IA,drought
2002,.59,0.27,05,IA,drought
2003,.52,0.20,05,IA,drought
2004,1.57,1.25,05,IA,drought
2005,-.19,-0.51,05,IA,drought
2006,-1.32,-1.64,05,IA,drought
2007,2.38,2.06,05,IA,drought
2008,4.76,4.44,05,IA,drought
2009,3.69,3.37,05,IA,drought
2010,3.55,3.23,05,IA,drought
2011,4.15,3.83,05,IA,drought
2012,-1.6,-1.92,05,IA,drought
2013,3.75,3.43,05,IA,drought
2014,.4,0.08,05,IA,drought
2015,1.99,1.67,05,IA,drought
1895,-1.14,-1.49,06,IA,drought
1896,.79,0.44,06,IA,drought
1897,-.85,-1.20,06,IA,drought
1898,-2.35,-2.70,06,IA,drought
1899,1.04,0.69,06,IA,drought
1900,-2.15,-2.50,06,IA,drought
1901,-1.39,-1.74,06,IA,drought
1902,1.66,1.31,06,IA,drought
1903,3.81,3.46,06,IA,drought
1904,-.43,-0.78,06,IA,drought
1905,1.4,1.05,06,IA,drought
1906,-.66,-1.01,06,IA,drought
1907,.71,0.36,06,IA,drought
1908,3.02,2.67,06,IA,drought
1909,3.36,3.01,06,IA,drought
1910,-3,-3.35,06,IA,drought
1911,-4.96,-5.31,06,IA,drought
1912,-1.03,-1.38,06,IA,drought
1913,-.6,-0.95,06,IA,drought
1914,-1.97,-2.32,06,IA,drought
1915,2.13,1.78,06,IA,drought
1916,-.06,-0.41,06,IA,drought
1917,2.03,1.68,06,IA,drought
1918,1.06,0.71,06,IA,drought
1919,2.02,1.67,06,IA,drought
1920,-.67,-1.02,06,IA,drought
1921,-1.21,-1.56,06,IA,drought
1922,-1.53,-1.88,06,IA,drought
1923,-1.21,-1.56,06,IA,drought
1924,1.54,1.19,06,IA,drought
1925,.68,0.33,06,IA,drought
1926,.03,-0.32,06,IA,drought
1927,-.75,-1.10,06,IA,drought
1928,.61,0.26,06,IA,drought
1929,-.96,-1.31,06,IA,drought
1930,.52,0.17,06,IA,drought
1931,-4.16,-4.51,06,IA,drought
1932,1.61,1.26,06,IA,drought
1933,-2.09,-2.44,06,IA,drought
1934,-7.5,-7.85,06,IA,drought
1935,1.74,1.39,06,IA,drought
1936,-2.25,-2.60,06,IA,drought
1937,-1.59,-1.94,06,IA,drought
1938,.93,0.58,06,IA,drought
1939,-1.24,-1.59,06,IA,drought
1940,-4.14,-4.49,06,IA,drought
1941,-1.16,-1.51,06,IA,drought
1942,1.79,1.44,06,IA,drought
1943,1.92,1.57,06,IA,drought
1944,3.02,2.67,06,IA,drought
1945,3.42,3.07,06,IA,drought
1946,1.66,1.31,06,IA,drought
1947,4.56,4.21,06,IA,drought
1948,-2.13,-2.48,06,IA,drought
1949,-.89,-1.24,06,IA,drought
1950,1.28,0.93,06,IA,drought
1951,3.69,3.34,06,IA,drought
1952,2.69,2.34,06,IA,drought
1953,-.4,-0.75,06,IA,drought
1954,1.11,0.76,06,IA,drought
1955,-1.34,-1.69,06,IA,drought
1956,-6.83,-7.18,06,IA,drought
1957,.55,0.20,06,IA,drought
1958,-1.57,-1.92,06,IA,drought
1959,1.71,1.36,06,IA,drought
1960,2.79,2.44,06,IA,drought
1961,.8,0.45,06,IA,drought
1962,1.86,1.51,06,IA,drought
1963,-1.59,-1.94,06,IA,drought
1964,.62,0.27,06,IA,drought
1965,1.55,1.20,06,IA,drought
1966,2.11,1.76,06,IA,drought
1967,1.7,1.35,06,IA,drought
1968,.25,-0.10,06,IA,drought
1969,2.87,2.52,06,IA,drought
1970,-.76,-1.11,06,IA,drought
1971,-1.1,-1.45,06,IA,drought
1972,.52,0.17,06,IA,drought
1973,4.23,3.88,06,IA,drought
1974,3.79,3.44,06,IA,drought
1975,-.01,-0.36,06,IA,drought
1976,-.66,-1.01,06,IA,drought
1977,-5.86,-6.21,06,IA,drought
1978,1.63,1.28,06,IA,drought
1979,2.17,1.82,06,IA,drought
1980,-1.16,-1.51,06,IA,drought
1981,.3,-0.05,06,IA,drought
1982,2.45,2.10,06,IA,drought
1983,4.61,4.26,06,IA,drought
1984,4.14,3.79,06,IA,drought
1985,-1.46,-1.81,06,IA,drought
1986,1.87,1.52,06,IA,drought
1987,-1.81,-2.16,06,IA,drought
1988,-3.39,-3.74,06,IA,drought
1989,-5.26,-5.61,06,IA,drought
1990,2.58,2.23,06,IA,drought
1991,2.51,2.16,06,IA,drought
1992,-1.8,-2.15,06,IA,drought
1993,5.5,5.15,06,IA,drought
1994,2.66,2.31,06,IA,drought
1995,-.37,-0.72,06,IA,drought
1996,1.67,1.32,06,IA,drought
1997,-.13,-0.48,06,IA,drought
1998,2.82,2.47,06,IA,drought
1999,2.8,2.45,06,IA,drought
2000,.88,0.53,06,IA,drought
2001,-.14,-0.49,06,IA,drought
