year,value,anomaly,month,state,type
1895,.15,0.38,01,ME,drought
1896,-2.98,-2.75,01,ME,drought
1897,-.81,-0.58,01,ME,drought
1898,2.14,2.37,01,ME,drought
1899,.32,0.55,01,ME,drought
1900,1.27,1.50,01,ME,drought
1901,-.74,-0.51,01,ME,drought
1902,1.3,1.53,01,ME,drought
1903,1.96,2.19,01,ME,drought
1904,-2.44,-2.21,01,ME,drought
1905,-.99,-0.76,01,ME,drought
1906,-2.17,-1.94,01,ME,drought
1907,-.89,-0.66,01,ME,drought
1908,2.15,2.38,01,ME,drought
1909,1.01,1.24,01,ME,drought
1910,-.61,-0.38,01,ME,drought
1911,-2.3,-2.07,01,ME,drought
1912,.05,0.28,01,ME,drought
1913,1.42,1.65,01,ME,drought
1914,-.84,-0.61,01,ME,drought
1915,-2.51,-2.28,01,ME,drought
1916,-1.34,-1.11,01,ME,drought
1917,.88,1.11,01,ME,drought
1918,-1.22,-0.99,01,ME,drought
1919,-.32,-0.09,01,ME,drought
1920,-1.78,-1.55,01,ME,drought
1921,-.61,-0.38,01,ME,drought
1922,-3.32,-3.09,01,ME,drought
1923,.83,1.06,01,ME,drought
1924,-1.68,-1.45,01,ME,drought
1925,-2.57,-2.34,01,ME,drought
1926,-.4,-0.17,01,ME,drought
1927,-.45,-0.22,01,ME,drought
1928,2.97,3.20,01,ME,drought
1929,-.28,-0.05,01,ME,drought
1930,-2.29,-2.06,01,ME,drought
1931,-2.88,-2.65,01,ME,drought
1932,-1.08,-0.85,01,ME,drought
1933,-1.06,-0.83,01,ME,drought
1934,-.35,-0.12,01,ME,drought
1935,1.63,1.86,01,ME,drought
1936,1.54,1.77,01,ME,drought
1937,.85,1.08,01,ME,drought
1938,-.28,-0.05,01,ME,drought
1939,-.91,-0.68,01,ME,drought
1940,-2.35,-2.12,01,ME,drought
1941,-.62,-0.39,01,ME,drought
1942,-2.99,-2.76,01,ME,drought
1943,-2.36,-2.13,01,ME,drought
1944,-1.9,-1.67,01,ME,drought
1945,1.18,1.41,01,ME,drought
1946,-.1,0.13,01,ME,drought
1947,.01,0.24,01,ME,drought
