year,value,anomaly,month,state,type
1895,.45,0.71,01,DE,drought
1896,-3,-2.74,01,DE,drought
1897,-2.14,-1.88,01,DE,drought
1898,-.15,0.11,01,DE,drought
1899,.82,1.08,01,DE,drought
1900,-2.55,-2.29,01,DE,drought
1901,-2.55,-2.29,01,DE,drought
1902,1.1,1.36,01,DE,drought
1903,2.75,3.01,01,DE,drought
1904,-.46,-0.20,01,DE,drought
1905,.71,0.97,01,DE,drought
1906,.14,0.40,01,DE,drought
1907,-.37,-0.11,01,DE,drought
1908,3.13,3.39,01,DE,drought
1909,-.23,0.03,01,DE,drought
1910,-.69,-0.43,01,DE,drought
1911,.68,0.94,01,DE,drought
1912,2.02,2.28,01,DE,drought
1913,-1.25,-0.99,01,DE,drought
1914,-1.22,-0.96,01,DE,drought
1915,1.24,1.50,01,DE,drought
1916,-.97,-0.71,01,DE,drought
1917,-.18,0.08,01,DE,drought
1918,-.35,-0.09,01,DE,drought
1919,-2.52,-2.26,01,DE,drought
1920,1.83,2.09,01,DE,drought
1921,-.39,-0.13,01,DE,drought
1922,.27,0.53,01,DE,drought
1923,.67,0.93,01,DE,drought
1924,.25,0.51,01,DE,drought
1925,-.05,0.21,01,DE,drought
1926,-2.34,-2.08,01,DE,drought
1927,-.68,-0.42,01,DE,drought
1928,-.26,0.00,01,DE,drought
1929,-1.4,-1.14,01,DE,drought
1930,-1.34,-1.08,01,DE,drought
1931,-5.54,-5.28,01,DE,drought
1932,-2.44,-2.18,01,DE,drought
1933,1.56,1.82,01,DE,drought
1934,.76,1.02,01,DE,drought
1935,2.27,2.53,01,DE,drought
1936,4.76,5.02,01,DE,drought
1937,2.8,3.06,01,DE,drought
1938,-.66,-0.40,01,DE,drought
1939,2.56,2.82,01,DE,drought
1940,-1.48,-1.22,01,DE,drought
1941,-1.03,-0.77,01,DE,drought
1942,-3.23,-2.97,01,DE,drought
1943,-1.03,-0.77,01,DE,drought
1944,-.37,-0.11,01,DE,drought
1945,1.14,1.40,01,DE,drought
1946,-.54,-0.28,01,DE,drought
1947,-1.24,-0.98,01,DE,drought
1948,1.35,1.61,01,DE,drought
1949,4.36,4.62,01,DE,drought
1950,-3.03,-2.77,01,DE,drought
1951,-1.54,-1.28,01,DE,drought
1952,2.12,2.38,01,DE,drought
1953,1.69,1.95,01,DE,drought
1954,-1.11,-0.85,01,DE,drought
1955,-3.01,-2.75,01,DE,drought
1956,-1.08,-0.82,01,DE,drought
1957,-.4,-0.14,01,DE,drought
1958,.94,1.20,01,DE,drought
1959,-.75,-0.49,01,DE,drought
1960,-.37,-0.11,01,DE,drought
1961,1.29,1.55,01,DE,drought
1962,.36,0.62,01,DE,drought
1963,-1.73,-1.47,01,DE,drought
1964,.71,0.97,01,DE,drought
1965,-3.09,-2.83,01,DE,drought
1966,-5.29,-5.03,01,DE,drought
1967,-.78,-0.52,01,DE,drought
1968,-.4,-0.14,01,DE,drought
1969,-3.11,-2.85,01,DE,drought
1970,1.49,1.75,01,DE,drought
1971,-1.45,-1.19,01,DE,drought
