year,value,anomaly,month,state,type
1895,.38,0.43,01,NJ,drought
1896,-2.54,-2.49,01,NJ,drought
1897,-1.51,-1.46,01,NJ,drought
1898,2.26,2.31,01,NJ,drought
1899,2.02,2.07,01,NJ,drought
1900,.09,0.14,01,NJ,drought
1901,-1.99,-1.94,01,NJ,drought
1902,2.33,2.38,01,NJ,drought
1903,4.06,4.11,01,NJ,drought
1904,-.34,-0.29,01,NJ,drought
1905,1.29,1.34,01,NJ,drought
1906,-.46,-0.41,01,NJ,drought
1907,-.1,-0.05,01,NJ,drought
1908,2.7,2.75,01,NJ,drought
1909,-.07,-0.02,01,NJ,drought
1910,-1.24,-1.19,01,NJ,drought
1911,-1.6,-1.55,01,NJ,drought
1912,2.07,2.12,01,NJ,drought
1913,.43,0.48,01,NJ,drought
1914,-.14,-0.09,01,NJ,drought
1915,1.73,1.78,01,NJ,drought
1916,-1.03,-0.98,01,NJ,drought
1917,-1.59,-1.54,01,NJ,drought
1918,-.39,-0.34,01,NJ,drought
1919,.09,0.14,01,NJ,drought
1920,1.32,1.37,01,NJ,drought
1921,-.3,-0.25,01,NJ,drought
1922,-2.3,-2.25,01,NJ,drought
1923,.66,0.71,01,NJ,drought
1924,.55,0.60,01,NJ,drought
1925,-.81,-0.76,01,NJ,drought
1926,.14,0.19,01,NJ,drought
1927,-.41,-0.36,01,NJ,drought
1928,2.15,2.20,01,NJ,drought
1929,-1.36,-1.31,01,NJ,drought
1930,-1.1,-1.05,01,NJ,drought
1931,-3.11,-3.06,01,NJ,drought
1932,-2.95,-2.90,01,NJ,drought
1933,1.02,1.07,01,NJ,drought
1934,-.9,-0.85,01,NJ,drought
1935,.32,0.37,01,NJ,drought
1936,2.36,2.41,01,NJ,drought
1937,1.87,1.92,01,NJ,drought
1938,-.48,-0.43,01,NJ,drought
1939,2.8,2.85,01,NJ,drought
1940,-2.53,-2.48,01,NJ,drought
1941,-.13,-0.08,01,NJ,drought
1942,-2.07,-2.02,01,NJ,drought
1943,-.18,-0.13,01,NJ,drought
1944,.44,0.49,01,NJ,drought
1945,-.24,-0.19,01,NJ,drought
1946,-.58,-0.53,01,NJ,drought
1947,-1.34,-1.29,01,NJ,drought
1948,.98,1.03,01,NJ,drought
1949,2.53,2.58,01,NJ,drought
1950,-3.81,-3.76,01,NJ,drought
1951,.4,0.45,01,NJ,drought
1952,2.11,2.16,01,NJ,drought
1953,2.74,2.79,01,NJ,drought
1954,-1.73,-1.68,01,NJ,drought
1955,-2.09,-2.04,01,NJ,drought
1956,-1.48,-1.43,01,NJ,drought
1957,-.53,-0.48,01,NJ,drought
1958,1.31,1.36,01,NJ,drought
1959,-1.11,-1.06,01,NJ,drought
1960,.76,0.81,01,NJ,drought
1961,.94,0.99,01,NJ,drought
1962,-1.25,-1.20,01,NJ,drought
1963,-.99,-0.94,01,NJ,drought
1964,-2.1,-2.05,01,NJ,drought
1965,-3.61,-3.56,01,NJ,drought
1966,-5.61,-5.56,01,NJ,drought
1967,.46,0.51,01,NJ,drought
1968,-.28,-0.23,01,NJ,drought
1969,-2.05,-2.00,01,NJ,drought
1970,-.9,-0.85,01,NJ,drought
1971,-.42,-0.37,01,NJ,drought
1972,1.54,1.59,01,NJ,drought
1973,4.05,4.10,01,NJ,drought
1974,-.12,-0.07,01,NJ,drought
1975,1.2,1.25,01,NJ,drought
1976,3.38,3.43,01,NJ,drought
1977,-1.29,-1.24,01,NJ,drought
1978,3.67,3.72,01,NJ,drought
1979,3.04,3.09,01,NJ,drought
1980,-.9,-0.85,01,NJ,drought
1981,-3.56,-3.51,01,NJ,drought
1982,.66,0.71,01,NJ,drought
1983,-.01,0.04,01,NJ,drought
1984,1.46,1.51,01,NJ,drought
1985,-2.54,-2.49,01,NJ,drought
1986,-.29,-0.24,01,NJ,drought
1987,1.95,2.00,01,NJ,drought
1988,-.69,-0.64,01,NJ,drought
1989,-2.02,-1.97,01,NJ,drought
1990,-.63,-0.58,01,NJ,drought
1991,1.35,1.40,01,NJ,drought
1992,-2.31,-2.26,01,NJ,drought
1993,1.03,1.08,01,NJ,drought
1994,1.42,1.47,01,NJ,drought
1995,-1.29,-1.24,01,NJ,drought
1996,1.82,1.87,01,NJ,drought
1997,3.95,4.00,01,NJ,drought
1998,1.05,1.10,01,NJ,drought
1999,-2.77,-2.72,01,NJ,drought
2000,-.64,-0.59,01,NJ,drought
2001,-.67,-0.62,01,NJ,drought
2002,-4.17,-4.12,01,NJ,drought
2003,1.32,1.37,01,NJ,drought
2004,2.96,3.01,01,NJ,drought
2005,2.33,2.38,01,NJ,drought
2006,2.79,2.84,01,NJ,drought
2007,2.28,2.33,01,NJ,drought
2008,.04,0.09,01,NJ,drought
2009,-.15,-0.10,01,NJ,drought
2010,3.13,3.18,01,NJ,drought
2011,0,0.05,01,NJ,drought
2012,-.27,-0.22,01,NJ,drought
2013,-.15,-0.10,01,NJ,drought
2014,.29,0.34,01,NJ,drought
2015,.89,0.94,01,NJ,drought
1895,-.77,-0.79,02,NJ,drought
1896,1.78,1.76,02,NJ,drought
1897,.33,0.31,02,NJ,drought
1898,2.26,2.24,02,NJ,drought
1899,3.06,3.04,02,NJ,drought
1900,1.11,1.09,02,NJ,drought
1901,-2.68,-2.70,02,NJ,drought
1902,3.62,3.60,02,NJ,drought
1903,4.5,4.48,02,NJ,drought
1904,-.48,-0.50,02,NJ,drought
1905,-.16,-0.18,02,NJ,drought
1906,-.54,-0.56,02,NJ,drought
1907,-.24,-0.26,02,NJ,drought
1908,3.14,3.12,02,NJ,drought
1909,.85,0.83,02,NJ,drought
1910,-1.15,-1.17,02,NJ,drought
1911,-1.56,-1.58,02,NJ,drought
1912,1.65,1.63,02,NJ,drought
1913,.12,0.10,02,NJ,drought
1914,-.18,-0.20,02,NJ,drought
1915,2.55,2.53,02,NJ,drought
1916,.47,0.45,02,NJ,drought
1917,-1.89,-1.91,02,NJ,drought
1918,-.77,-0.79,02,NJ,drought
1919,.23,0.21,02,NJ,drought
1920,1.75,1.73,02,NJ,drought
1921,.3,0.28,02,NJ,drought
1922,-2.07,-2.09,02,NJ,drought
1923,.47,0.45,02,NJ,drought
1924,1.04,1.02,02,NJ,drought
1925,-1.15,-1.17,02,NJ,drought
1926,.69,0.67,02,NJ,drought
1927,-.28,-0.30,02,NJ,drought
1928,2.37,2.35,02,NJ,drought
1929,-.72,-0.74,02,NJ,drought
1930,-1.1,-1.12,02,NJ,drought
1931,-3.25,-3.27,02,NJ,drought
1932,-3.11,-3.13,02,NJ,drought
1933,1.07,1.05,02,NJ,drought
1934,-.81,-0.83,02,NJ,drought
1935,-.03,-0.05,02,NJ,drought
1936,2.21,2.19,02,NJ,drought
1937,1.43,1.41,02,NJ,drought
1938,-.77,-0.79,02,NJ,drought
1939,3.64,3.62,02,NJ,drought
1940,.03,0.01,02,NJ,drought
1941,-.35,-0.37,02,NJ,drought
1942,-1.97,-1.99,02,NJ,drought
1943,-.58,-0.60,02,NJ,drought
1944,.05,0.03,02,NJ,drought
1945,-.12,-0.14,02,NJ,drought
1946,-.87,-0.89,02,NJ,drought
1947,-1.7,-1.72,02,NJ,drought
1948,.68,0.66,02,NJ,drought
1949,2.51,2.49,02,NJ,drought
1950,.35,0.33,02,NJ,drought
