year,value,anomaly,month,state,type
1895,.26,0.07,01,OK,drought
1896,1.19,1.00,01,OK,drought
1897,-2.52,-2.71,01,OK,drought
1898,.38,0.19,01,OK,drought
1899,-.19,-0.38,01,OK,drought
1900,-.17,-0.36,01,OK,drought
1901,-1.17,-1.36,01,OK,drought
1902,-4.13,-4.32,01,OK,drought
1903,1.77,1.58,01,OK,drought
1904,-1.59,-1.78,01,OK,drought
1905,-1.84,-2.03,01,OK,drought
1906,1.67,1.48,01,OK,drought
1907,3.77,3.58,01,OK,drought
1908,1.75,1.56,01,OK,drought
1909,-.54,-0.73,01,OK,drought
1910,-1.26,-1.45,01,OK,drought
1911,-5.09,-5.28,01,OK,drought
1912,-3.82,-4.01,01,OK,drought
1913,-2.52,-2.71,01,OK,drought
1914,-.24,-0.43,01,OK,drought
1915,-2.05,-2.24,01,OK,drought
1916,5.43,5.24,01,OK,drought
1917,-2.31,-2.50,01,OK,drought
1918,-3.59,-3.78,01,OK,drought
1919,1.76,1.57,01,OK,drought
1920,2.31,2.12,01,OK,drought
1921,2.66,2.47,01,OK,drought
1922,-2.42,-2.61,01,OK,drought
1923,-1.74,-1.93,01,OK,drought
1924,3.49,3.30,01,OK,drought
1925,-2.16,-2.35,01,OK,drought
1926,-.06,-0.25,01,OK,drought
1927,3.64,3.45,01,OK,drought
1928,1.94,1.75,01,OK,drought
1929,2.82,2.63,01,OK,drought
1930,.54,0.35,01,OK,drought
1931,.17,-0.02,01,OK,drought
1932,2.55,2.36,01,OK,drought
1933,-.15,-0.34,01,OK,drought
1934,-1.96,-2.15,01,OK,drought
1935,-.51,-0.70,01,OK,drought
1936,-.37,-0.56,01,OK,drought
1937,-2.12,-2.31,01,OK,drought
1938,-2.03,-2.22,01,OK,drought
1939,-1.89,-2.08,01,OK,drought
1940,-3.9,-4.09,01,OK,drought
1941,1.41,1.22,01,OK,drought
1942,3.86,3.67,01,OK,drought
1943,2.8,2.61,01,OK,drought
1944,.36,0.17,01,OK,drought
1945,.46,0.27,01,OK,drought
1946,.68,0.49,01,OK,drought
1947,1.31,1.12,01,OK,drought
1948,-.23,-0.42,01,OK,drought
