year,value,anomaly,month,state,type
1895,.72,0.14,01,ND,drought
1896,2.2,1.62,01,ND,drought
1897,5.32,4.74,01,ND,drought
1898,-1.82,-2.40,01,ND,drought
1899,-.37,-0.95,01,ND,drought
1900,-.89,-1.47,01,ND,drought
1901,-.3,-0.88,01,ND,drought
1902,1.23,0.65,01,ND,drought
1903,2.56,1.98,01,ND,drought
1904,2.58,2.00,01,ND,drought
1905,2.31,1.73,01,ND,drought
1906,3.2,2.62,01,ND,drought
1907,4.29,3.71,01,ND,drought
1908,1.17,0.59,01,ND,drought
1909,1.51,0.93,01,ND,drought
1910,.66,0.08,01,ND,drought
1911,-2.52,-3.10,01,ND,drought
1912,-.19,-0.77,01,ND,drought
1913,-.17,-0.75,01,ND,drought
1914,-.66,-1.24,01,ND,drought
1915,-.84,-1.42,01,ND,drought
1916,3.62,3.04,01,ND,drought
1917,5.23,4.65,01,ND,drought
1918,-1.84,-2.42,01,ND,drought
1919,.5,-0.08,01,ND,drought
1920,1.71,1.13,01,ND,drought
1921,-1.2,-1.78,01,ND,drought
1922,.66,0.08,01,ND,drought
1923,2.11,1.53,01,ND,drought
1924,1.28,0.70,01,ND,drought
1925,-.26,-0.84,01,ND,drought
1926,-.43,-1.01,01,ND,drought
1927,1.02,0.44,01,ND,drought
1928,4.09,3.51,01,ND,drought
1929,3.8,3.22,01,ND,drought
1930,.73,0.15,01,ND,drought
1931,-1.36,-1.94,01,ND,drought
1932,-1.77,-2.35,01,ND,drought
1933,1.23,0.65,01,ND,drought
1934,-2.37,-2.95,01,ND,drought
1935,-5.72,-6.30,01,ND,drought
1936,-1.35,-1.93,01,ND,drought
1937,-5.15,-5.73,01,ND,drought
1938,-2.9,-3.48,01,ND,drought
1939,-2.94,-3.52,01,ND,drought
1940,-4.01,-4.59,01,ND,drought
1941,-1.81,-2.39,01,ND,drought
1942,2.41,1.83,01,ND,drought
1943,3.76,3.18,01,ND,drought
1944,2.32,1.74,01,ND,drought
1945,3.3,2.72,01,ND,drought
1946,-.42,-1.00,01,ND,drought
1947,1.46,0.88,01,ND,drought
1948,1.88,1.30,01,ND,drought
1949,2.15,1.57,01,ND,drought
1950,1.61,1.03,01,ND,drought
1951,2.87,2.29,01,ND,drought
1952,2.08,1.50,01,ND,drought
1953,-3.43,-4.01,01,ND,drought
1954,1.68,1.10,01,ND,drought
1955,-.99,-1.57,01,ND,drought
1956,-.01,-0.59,01,ND,drought
1957,-.29,-0.87,01,ND,drought
1958,-.43,-1.01,01,ND,drought
1959,-1.89,-2.47,01,ND,drought
1960,-1,-1.58,01,ND,drought
1961,-2.3,-2.88,01,ND,drought
1962,-.7,-1.28,01,ND,drought
1963,1.72,1.14,01,ND,drought
1964,-1.9,-2.48,01,ND,drought
1965,-.41,-0.99,01,ND,drought
1966,3.21,2.63,01,ND,drought
1967,2.6,2.02,01,ND,drought
1968,-1.18,-1.76,01,ND,drought
1969,2.17,1.59,01,ND,drought
1970,-.68,-1.26,01,ND,drought
1971,1.82,1.24,01,ND,drought
1972,2.62,2.04,01,ND,drought
1973,-.37,-0.95,01,ND,drought
1974,1.51,0.93,01,ND,drought
1975,-1.15,-1.73,01,ND,drought
1976,3.25,2.67,01,ND,drought
1977,-3.12,-3.70,01,ND,drought
1978,2.92,2.34,01,ND,drought
1979,1.76,1.18,01,ND,drought
1980,-1.2,-1.78,01,ND,drought
1981,-.58,-1.16,01,ND,drought
1982,.44,-0.14,01,ND,drought
1983,3.57,2.99,01,ND,drought
1984,1.95,1.37,01,ND,drought
1985,-.8,-1.38,01,ND,drought
1986,1.54,0.96,01,ND,drought
1987,3.42,2.84,01,ND,drought
1988,-1.52,-2.10,01,ND,drought
1989,-4.05,-4.63,01,ND,drought
1990,-3.93,-4.51,01,ND,drought
1991,-3.97,-4.55,01,ND,drought
1992,-1.5,-2.08,01,ND,drought
1993,-1.36,-1.94,01,ND,drought
1994,5.33,4.75,01,ND,drought
1995,5.7,5.12,01,ND,drought
1996,5.53,4.95,01,ND,drought
1997,5.03,4.45,01,ND,drought
1998,1.59,1.01,01,ND,drought
1999,3.16,2.58,01,ND,drought
2000,3,2.42,01,ND,drought
2001,3.84,3.26,01,ND,drought
2002,-1.59,-2.17,01,ND,drought
2003,-1.48,-2.06,01,ND,drought
2004,.3,-0.28,01,ND,drought
2005,-.17,-0.75,01,ND,drought
2006,2.56,1.98,01,ND,drought
2007,-2.21,-2.79,01,ND,drought
2008,-1.49,-2.07,01,ND,drought
2009,3.36,2.78,01,ND,drought
2010,4.87,4.29,01,ND,drought
2011,7.49,6.91,01,ND,drought
2012,-.43,-1.01,01,ND,drought
2013,.55,-0.03,01,ND,drought
2014,5.24,4.66,01,ND,drought
2015,3.97,3.39,01,ND,drought
1895,1.2,0.61,02,ND,drought
1896,2.12,1.53,02,ND,drought
1897,6.02,5.43,02,ND,drought
1898,-1.64,-2.23,02,ND,drought
1899,-.52,-1.11,02,ND,drought
1900,-.73,-1.32,02,ND,drought
1901,-.32,-0.91,02,ND,drought
1902,1.73,1.14,02,ND,drought
1903,2.37,1.78,02,ND,drought
1904,2.73,2.14,02,ND,drought
1905,2.06,1.47,02,ND,drought
1906,2.72,2.13,02,ND,drought
1907,3.93,3.34,02,ND,drought
1908,1.57,0.98,02,ND,drought
1909,1.33,0.74,02,ND,drought
1910,.81,0.22,02,ND,drought
1911,-2.05,-2.64,02,ND,drought
1912,-.51,-1.10,02,ND,drought
1913,-.45,-1.04,02,ND,drought
1914,-.74,-1.33,02,ND,drought
1915,-.67,-1.26,02,ND,drought
1916,3.46,2.87,02,ND,drought
1917,5.22,4.63,02,ND,drought
1918,-2.01,-2.60,02,ND,drought
1919,.72,0.13,02,ND,drought
1920,1.51,0.92,02,ND,drought
1921,-1.23,-1.82,02,ND,drought
1922,1.55,0.96,02,ND,drought
1923,2.32,1.73,02,ND,drought
1924,1.07,0.48,02,ND,drought
1925,-.35,-0.94,02,ND,drought
1926,-.4,-0.99,02,ND,drought
1927,.83,0.24,02,ND,drought
1928,3.48,2.89,02,ND,drought
1929,3.51,2.92,02,ND,drought
1930,1.66,1.07,02,ND,drought
1931,-1.4,-1.99,02,ND,drought
1932,-1.77,-2.36,02,ND,drought
1933,1.03,0.44,02,ND,drought
1934,-2.63,-3.22,02,ND,drought
1935,-5.59,-6.18,02,ND,drought
1936,-.88,-1.47,02,ND,drought
1937,-4.71,-5.30,02,ND,drought
1938,-2.41,-3.00,02,ND,drought
1939,-2.44,-3.03,02,ND,drought
1940,-3.6,-4.19,02,ND,drought
1941,-1.93,-2.52,02,ND,drought
1942,2.23,1.64,02,ND,drought
1943,3.59,3.00,02,ND,drought
1944,1.93,1.34,02,ND,drought
1945,3.04,2.45,02,ND,drought
1946,.31,-0.28,02,ND,drought
1947,1.38,0.79,02,ND,drought
1948,2.41,1.82,02,ND,drought
1949,2.09,1.50,02,ND,drought
1950,1.45,0.86,02,ND,drought
1951,3.09,2.50,02,ND,drought
1952,2.1,1.51,02,ND,drought
1953,-3.35,-3.94,02,ND,drought
1954,1.31,0.72,02,ND,drought
1955,-.8,-1.39,02,ND,drought
1956,-.28,-0.87,02,ND,drought
1957,-.51,-1.10,02,ND,drought
1958,.43,-0.16,02,ND,drought
1959,-1.67,-2.26,02,ND,drought
1960,-1.15,-1.74,02,ND,drought
1961,-1.94,-2.53,02,ND,drought
1962,-.58,-1.17,02,ND,drought
1963,1.53,0.94,02,ND,drought
1964,-2.06,-2.65,02,ND,drought
1965,-.73,-1.32,02,ND,drought
1966,2.93,2.34,02,ND,drought
1967,2.51,1.92,02,ND,drought
1968,-1.49,-2.08,02,ND,drought
1969,2.72,2.13,02,ND,drought
1970,-.78,-1.37,02,ND,drought
1971,1.46,0.87,02,ND,drought
1972,2.79,2.20,02,ND,drought
1973,-.57,-1.16,02,ND,drought
1974,1.44,0.85,02,ND,drought
1975,-1.24,-1.83,02,ND,drought
1976,3.01,2.42,02,ND,drought
1977,-2.96,-3.55,02,ND,drought
1978,2.7,2.11,02,ND,drought
1979,2.31,1.72,02,ND,drought
1980,-1.13,-1.72,02,ND,drought
1981,-.63,-1.22,02,ND,drought
1982,.29,-0.30,02,ND,drought
1983,3.3,2.71,02,ND,drought
1984,1.6,1.01,02,ND,drought
1985,-1.01,-1.60,02,ND,drought
1986,1.45,0.86,02,ND,drought
1987,3.83,3.24,02,ND,drought
1988,-1.73,-2.32,02,ND,drought
1989,-3.96,-4.55,02,ND,drought
