year,value,anomaly,month,state,type
1895,.32,0.47,01,TX,drought
1896,2.53,2.68,01,TX,drought
1897,-1.78,-1.63,01,TX,drought
1898,-2.41,-2.26,01,TX,drought
1899,-1.79,-1.64,01,TX,drought
1900,.91,1.06,01,TX,drought
1901,-1.55,-1.40,01,TX,drought
1902,-4.32,-4.17,01,TX,drought
1903,1.48,1.63,01,TX,drought
1904,-2.28,-2.13,01,TX,drought
1905,-2.51,-2.36,01,TX,drought
1906,2.4,2.55,01,TX,drought
1907,-.82,-0.67,01,TX,drought
1908,2.15,2.30,01,TX,drought
1909,-1.81,-1.66,01,TX,drought
1910,-3.58,-3.43,01,TX,drought
1911,-5.39,-5.24,01,TX,drought
1912,.73,0.88,01,TX,drought
1913,-1.07,-0.92,01,TX,drought
1914,3.09,3.24,01,TX,drought
1915,4.73,4.88,01,TX,drought
1916,-1.23,-1.08,01,TX,drought
1917,-3.73,-3.58,01,TX,drought
1918,-6.14,-5.99,01,TX,drought
1919,2.57,2.72,01,TX,drought
1920,7.83,7.98,01,TX,drought
1921,-.47,-0.32,01,TX,drought
1922,-2.61,-2.46,01,TX,drought
1923,-2.36,-2.21,01,TX,drought
1924,3.32,3.47,01,TX,drought
1925,-2.66,-2.51,01,TX,drought
1926,1.34,1.49,01,TX,drought
1927,-.23,-0.08,01,TX,drought
1928,-2.5,-2.35,01,TX,drought
1929,.42,0.57,01,TX,drought
1930,-.13,0.02,01,TX,drought
1931,2.67,2.82,01,TX,drought
1932,1.81,1.96,01,TX,drought
1933,.49,0.64,01,TX,drought
1934,-2.12,-1.97,01,TX,drought
1935,-3.39,-3.24,01,TX,drought
1936,-.36,-0.21,01,TX,drought
1937,1.23,1.38,01,TX,drought
1938,1.23,1.38,01,TX,drought
1939,-1.44,-1.29,01,TX,drought
1940,-3.07,-2.92,01,TX,drought
1941,2.57,2.72,01,TX,drought
1942,5.51,5.66,01,TX,drought
1943,-.86,-0.71,01,TX,drought
1944,1.09,1.24,01,TX,drought
1945,2.4,2.55,01,TX,drought
1946,1.37,1.52,01,TX,drought
1947,1.58,1.73,01,TX,drought
1948,-1.17,-1.02,01,TX,drought
1949,.81,0.96,01,TX,drought
1950,1.38,1.53,01,TX,drought
1951,-2.77,-2.62,01,TX,drought
1952,-5.02,-4.87,01,TX,drought
1953,-3.77,-3.62,01,TX,drought
1954,-2.91,-2.76,01,TX,drought
1955,-5.1,-4.95,01,TX,drought
1956,-4.8,-4.65,01,TX,drought
1957,-6.58,-6.43,01,TX,drought
1958,4.2,4.35,01,TX,drought
1959,1.82,1.97,01,TX,drought
1960,2.31,2.46,01,TX,drought
1961,3.79,3.94,01,TX,drought
1962,-.21,-0.06,01,TX,drought
1963,-2.02,-1.87,01,TX,drought
1964,-3.49,-3.34,01,TX,drought
1965,-2.74,-2.59,01,TX,drought
1966,.12,0.27,01,TX,drought
1967,-2.36,-2.21,01,TX,drought
1968,2,2.15,01,TX,drought
1969,2.69,2.84,01,TX,drought
1970,2.29,2.44,01,TX,drought
1971,-2.49,-2.34,01,TX,drought
1972,-.05,0.10,01,TX,drought
1973,1.33,1.48,01,TX,drought
1974,-.35,-0.20,01,TX,drought
1975,4.01,4.16,01,TX,drought
1976,-1.44,-1.29,01,TX,drought
1977,2.44,2.59,01,TX,drought
1978,-2.35,-2.20,01,TX,drought
1979,.99,1.14,01,TX,drought
1980,-.67,-0.52,01,TX,drought
1981,-1.64,-1.49,01,TX,drought
1982,-.88,-0.73,01,TX,drought
1983,1.11,1.26,01,TX,drought
1984,-.41,-0.26,01,TX,drought
1985,2.44,2.59,01,TX,drought
1986,-.68,-0.53,01,TX,drought
1987,3.39,3.54,01,TX,drought
1988,-.29,-0.14,01,TX,drought
1989,-1.9,-1.75,01,TX,drought
1990,-2.09,-1.94,01,TX,drought
1991,.89,1.04,01,TX,drought
1992,4.68,4.83,01,TX,drought
1993,4.17,4.32,01,TX,drought
1994,-.83,-0.68,01,TX,drought
1995,1.34,1.49,01,TX,drought
1996,-1.51,-1.36,01,TX,drought
1997,.55,0.70,01,TX,drought
1998,3.02,3.17,01,TX,drought
1999,1.78,1.93,01,TX,drought
2000,-3.12,-2.97,01,TX,drought
2001,3.38,3.53,01,TX,drought
2002,-.53,-0.38,01,TX,drought
2003,2.4,2.55,01,TX,drought
2004,-1.46,-1.31,01,TX,drought
2005,4.49,4.64,01,TX,drought
2006,-3.21,-3.06,01,TX,drought
2007,1.23,1.38,01,TX,drought
2008,-1.47,-1.32,01,TX,drought
2009,-3.32,-3.17,01,TX,drought
2010,2.3,2.45,01,TX,drought
2011,-1.96,-1.81,01,TX,drought
2012,-5.17,-5.02,01,TX,drought
2013,-4.08,-3.93,01,TX,drought
2014,-2.94,-2.79,01,TX,drought
2015,.74,0.89,01,TX,drought
1895,.95,1.07,02,TX,drought
1896,2.63,2.75,02,TX,drought
1897,-2.33,-2.21,02,TX,drought
1898,-2.58,-2.46,02,TX,drought
1899,-1.97,-1.85,02,TX,drought
1900,.67,0.79,02,TX,drought
1901,-1.67,-1.55,02,TX,drought
1902,-4.56,-4.44,02,TX,drought
1903,2.95,3.07,02,TX,drought
1904,-2.82,-2.70,02,TX,drought
1905,.31,0.43,02,TX,drought
1906,2.16,2.28,02,TX,drought
1907,-1.39,-1.27,02,TX,drought
1908,2.29,2.41,02,TX,drought
1909,-2.51,-2.39,02,TX,drought
1910,-3.54,-3.42,02,TX,drought
1911,-4.71,-4.59,02,TX,drought
1912,.91,1.03,02,TX,drought
1913,-.86,-0.74,02,TX,drought
1914,2.87,2.99,02,TX,drought
1915,4.51,4.63,02,TX,drought
1916,-2.12,-2.00,02,TX,drought
1917,-4.16,-4.04,02,TX,drought
1918,-6.31,-6.19,02,TX,drought
1919,2.57,2.69,02,TX,drought
1920,6.7,6.82,02,TX,drought
1921,-.66,-0.54,02,TX,drought
1922,-2.8,-2.68,02,TX,drought
1923,.86,0.98,02,TX,drought
1924,3.48,3.60,02,TX,drought
1925,-3.44,-3.32,02,TX,drought
1926,.49,0.61,02,TX,drought
1927,-.32,-0.20,02,TX,drought
1928,-2.18,-2.06,02,TX,drought
1929,.38,0.50,02,TX,drought
1930,-.55,-0.43,02,TX,drought
1931,3.1,3.22,02,TX,drought
1932,2.29,2.41,02,TX,drought
1933,.62,0.74,02,TX,drought
1934,-2.18,-2.06,02,TX,drought
1935,-2.97,-2.85,02,TX,drought
1936,-.77,-0.65,02,TX,drought
1937,.61,0.73,02,TX,drought
1938,1.25,1.37,02,TX,drought
1939,-1.28,-1.16,02,TX,drought
1940,-2.66,-2.54,02,TX,drought
1941,3.08,3.20,02,TX,drought
1942,4.77,4.89,02,TX,drought
1943,-1.68,-1.56,02,TX,drought
1944,1.4,1.52,02,TX,drought
1945,2.59,2.71,02,TX,drought
1946,1.24,1.36,02,TX,drought
1947,1.08,1.20,02,TX,drought
1948,-.66,-0.54,02,TX,drought
1949,1.04,1.16,02,TX,drought
1950,1.3,1.42,02,TX,drought
1951,-2.97,-2.85,02,TX,drought
1952,-5.09,-4.97,02,TX,drought
1953,-3.57,-3.45,02,TX,drought
1954,-3.68,-3.56,02,TX,drought
1955,-4.73,-4.61,02,TX,drought
1956,-4.65,-4.53,02,TX,drought
1957,-6.19,-6.07,02,TX,drought
1958,4.49,4.61,02,TX,drought
1959,1.8,1.92,02,TX,drought
1960,2.58,2.70,02,TX,drought
1961,3.93,4.05,02,TX,drought
1962,-.9,-0.78,02,TX,drought
1963,-2.16,-2.04,02,TX,drought
1964,-3.07,-2.95,02,TX,drought
1965,-1.87,-1.75,02,TX,drought
1966,.31,0.43,02,TX,drought
1967,-2.83,-2.71,02,TX,drought
1968,2.16,2.28,02,TX,drought
1969,2.71,2.83,02,TX,drought
1970,2.43,2.55,02,TX,drought
1971,-2.9,-2.78,02,TX,drought
1972,-.61,-0.49,02,TX,drought
1973,1.71,1.83,02,TX,drought
1974,-.88,-0.76,02,TX,drought
1975,4.15,4.27,02,TX,drought
1976,-2.43,-2.31,02,TX,drought
1977,2.26,2.38,02,TX,drought
1978,-2.01,-1.89,02,TX,drought
1979,1.19,1.31,02,TX,drought
1980,-.91,-0.79,02,TX,drought
1981,-1.91,-1.79,02,TX,drought
1982,-.7,-0.58,02,TX,drought
1983,1.51,1.63,02,TX,drought
1984,-.66,-0.54,02,TX,drought
1985,2.75,2.87,02,TX,drought
1986,-.82,-0.70,02,TX,drought
1987,4.06,4.18,02,TX,drought
1988,-.61,-0.49,02,TX,drought
1989,-1.59,-1.47,02,TX,drought
1990,.15,0.27,02,TX,drought
1991,.78,0.90,02,TX,drought
1992,5.54,5.66,02,TX,drought
1993,4.09,4.21,02,TX,drought
1994,-.89,-0.77,02,TX,drought
1995,.92,1.04,02,TX,drought
1996,-2.44,-2.32,02,TX,drought
1997,1.52,1.64,02,TX,drought
1998,3.33,3.45,02,TX,drought
1999,.76,0.88,02,TX,drought
