year,value,anomaly,month,state,type
1925,1.78,1.37,03,MT,drought
1926,-.09,-0.50,03,MT,drought
1927,1.76,1.35,03,MT,drought
1928,6.03,5.62,03,MT,drought
1929,-.27,-0.68,03,MT,drought
1930,-.02,-0.43,03,MT,drought
1931,-3.05,-3.46,03,MT,drought
1932,-4.89,-5.30,03,MT,drought
1933,.97,0.56,03,MT,drought
1934,1.26,0.85,03,MT,drought
1935,-4.76,-5.17,03,MT,drought
1936,-4.05,-4.46,03,MT,drought
1937,-6.53,-6.94,03,MT,drought
1938,-4.47,-4.88,03,MT,drought
1939,-.73,-1.14,03,MT,drought
1940,-2.54,-2.95,03,MT,drought
1941,-4.73,-5.14,03,MT,drought
1942,2.6,2.19,03,MT,drought
1943,4.12,3.71,03,MT,drought
1944,-3.19,-3.60,03,MT,drought
1945,-1.72,-2.13,03,MT,drought
1946,-.71,-1.12,03,MT,drought
1947,4.62,4.21,03,MT,drought
1948,2.76,2.35,03,MT,drought
1949,3.21,2.80,03,MT,drought
1950,.62,0.21,03,MT,drought
1951,2.85,2.44,03,MT,drought
1952,4.6,4.19,03,MT,drought
1953,-.38,-0.79,03,MT,drought
1954,.65,0.24,03,MT,drought
1955,-3.21,-3.62,03,MT,drought
1956,2.17,1.76,03,MT,drought
1957,-1.26,-1.67,03,MT,drought
1958,.22,-0.19,03,MT,drought
1959,2.47,2.06,03,MT,drought
1960,.07,-0.34,03,MT,drought
1961,-4.13,-4.54,03,MT,drought
1962,-.15,-0.56,03,MT,drought
1963,1.54,1.13,03,MT,drought
1964,-1.94,-2.35,03,MT,drought
1965,3.56,3.15,03,MT,drought
1966,.63,0.22,03,MT,drought
1967,1.28,0.87,03,MT,drought
1968,.95,0.54,03,MT,drought
1969,3.91,3.50,03,MT,drought
1970,1.4,0.99,03,MT,drought
1971,2.94,2.53,03,MT,drought
1972,3.21,2.80,03,MT,drought
1973,-1.83,-2.24,03,MT,drought
1974,2.28,1.87,03,MT,drought
1975,.75,0.34,03,MT,drought
1976,5.34,4.93,03,MT,drought
1977,-2.79,-3.20,03,MT,drought
1978,2.08,1.67,03,MT,drought
1979,4.01,3.60,03,MT,drought
1980,-3.59,-4.00,03,MT,drought
1981,-2.73,-3.14,03,MT,drought
1982,1.85,1.44,03,MT,drought
1983,2.05,1.64,03,MT,drought
1984,-.51,-0.92,03,MT,drought
1985,-1.29,-1.70,03,MT,drought
1986,1.77,1.36,03,MT,drought
1987,-.1,-0.51,03,MT,drought
1988,-3.7,-4.11,03,MT,drought
1989,.09,-0.32,03,MT,drought
1990,1.57,1.16,03,MT,drought
1991,-1.88,-2.29,03,MT,drought
1992,-2.72,-3.13,03,MT,drought
1993,-2.54,-2.95,03,MT,drought
1994,-.26,-0.67,03,MT,drought
1995,.25,-0.16,03,MT,drought
1996,5.14,4.73,03,MT,drought
1997,3.74,3.33,03,MT,drought
1998,-1.22,-1.63,03,MT,drought
1999,1.23,0.82,03,MT,drought
2000,-2.12,-2.53,03,MT,drought
2001,-5.61,-6.02,03,MT,drought
2002,-6.42,-6.83,03,MT,drought
2003,-3.22,-3.63,03,MT,drought
2004,-4.72,-5.13,03,MT,drought
2005,-5.21,-5.62,03,MT,drought
2006,.99,0.58,03,MT,drought
2007,-1.19,-1.60,03,MT,drought
2008,-2.55,-2.96,03,MT,drought
2009,.96,0.55,03,MT,drought
2010,-2.01,-2.42,03,MT,drought
2011,4.62,4.21,03,MT,drought
2012,-1.78,-2.19,03,MT,drought
2013,-3,-3.41,03,MT,drought
2014,2.37,1.96,03,MT,drought
2015,-.64,-1.05,03,MT,drought
1895,-.4,-0.79,04,MT,drought
1896,2.22,1.83,04,MT,drought
1897,4.01,3.62,04,MT,drought
1898,4.71,4.32,04,MT,drought
1899,4.32,3.93,04,MT,drought
1900,2.93,2.54,04,MT,drought
1901,-1.72,-2.11,04,MT,drought
1902,.76,0.37,04,MT,drought
1903,1.79,1.40,04,MT,drought
1904,-.3,-0.69,04,MT,drought
1905,-6.44,-6.83,04,MT,drought
1906,-4.11,-4.50,04,MT,drought
1907,4.87,4.48,04,MT,drought
1908,1.15,0.76,04,MT,drought
1909,3.23,2.84,04,MT,drought
1910,-1.22,-1.61,04,MT,drought
1911,-.77,-1.16,04,MT,drought
1912,3.66,3.27,04,MT,drought
1913,3.56,3.17,04,MT,drought
1914,1.5,1.11,04,MT,drought
1915,-2.63,-3.02,04,MT,drought
1916,4.76,4.37,04,MT,drought
1917,5.9,5.51,04,MT,drought
1918,1.99,1.60,04,MT,drought
1919,-2.68,-3.07,04,MT,drought
1920,3.11,2.72,04,MT,drought
1921,-2.22,-2.61,04,MT,drought
1922,1.73,1.34,04,MT,drought
1923,.07,-0.32,04,MT,drought
1924,2.96,2.57,04,MT,drought
1925,2.06,1.67,04,MT,drought
1926,-.89,-1.28,04,MT,drought
1927,1.95,1.56,04,MT,drought
1928,5.5,5.11,04,MT,drought
1929,-.06,-0.45,04,MT,drought
1930,-.19,-0.58,04,MT,drought
1931,-3.69,-4.08,04,MT,drought
1932,.24,-0.15,04,MT,drought
1933,1.47,1.08,04,MT,drought
1934,-.88,-1.27,04,MT,drought
1935,-4.19,-4.58,04,MT,drought
1936,-3.95,-4.34,04,MT,drought
1937,-6.46,-6.85,04,MT,drought
1938,-4.49,-4.88,04,MT,drought
1939,-1.21,-1.60,04,MT,drought
1940,-1.3,-1.69,04,MT,drought
1941,-4.59,-4.98,04,MT,drought
1942,2.05,1.66,04,MT,drought
1943,3.8,3.41,04,MT,drought
1944,-3.57,-3.96,04,MT,drought
1945,.22,-0.17,04,MT,drought
1946,-1.67,-2.06,04,MT,drought
1947,4.05,3.66,04,MT,drought
1948,2.61,2.22,04,MT,drought
1949,-.86,-1.25,04,MT,drought
1950,.92,0.53,04,MT,drought
1951,2.85,2.46,04,MT,drought
1952,-1.02,-1.41,04,MT,drought
1953,.79,0.40,04,MT,drought
1954,.89,0.50,04,MT,drought
1955,.25,-0.14,04,MT,drought
1956,2.04,1.65,04,MT,drought
1957,.42,0.03,04,MT,drought
1958,.53,0.14,04,MT,drought
1959,2.38,1.99,04,MT,drought
1960,.38,-0.01,04,MT,drought
1961,-3.56,-3.95,04,MT,drought
1962,-.73,-1.12,04,MT,drought
1963,1.92,1.53,04,MT,drought
1964,.28,-0.11,04,MT,drought
1965,3.78,3.39,04,MT,drought
1966,.74,0.35,04,MT,drought
1967,2.22,1.83,04,MT,drought
1968,.78,0.39,04,MT,drought
1969,3.49,3.10,04,MT,drought
1970,2.44,2.05,04,MT,drought
1971,2.87,2.48,04,MT,drought
1972,2.87,2.48,04,MT,drought
1973,-1.08,-1.47,04,MT,drought
1974,1.94,1.55,04,MT,drought
1975,2.29,1.90,04,MT,drought
1976,5.16,4.77,04,MT,drought
1977,-3.87,-4.26,04,MT,drought
1978,2.11,1.72,04,MT,drought
1979,4.16,3.77,04,MT,drought
1980,-4.15,-4.54,04,MT,drought
1981,-3.18,-3.57,04,MT,drought
1982,2.11,1.72,04,MT,drought
1983,1.6,1.21,04,MT,drought
1984,-.24,-0.63,04,MT,drought
1985,-1.85,-2.24,04,MT,drought
1986,1.77,1.38,04,MT,drought
1987,-1.14,-1.53,04,MT,drought
1988,-4.04,-4.43,04,MT,drought
1989,.57,0.18,04,MT,drought
1990,1.5,1.11,04,MT,drought
1991,.79,0.40,04,MT,drought
1992,-2.76,-3.15,04,MT,drought
1993,-2.18,-2.57,04,MT,drought
1994,.26,-0.13,04,MT,drought
1995,.81,0.42,04,MT,drought
1996,4.72,4.33,04,MT,drought
1997,4.02,3.63,04,MT,drought
1998,-1.47,-1.86,04,MT,drought
1999,1.43,1.04,04,MT,drought
2000,-2.47,-2.86,04,MT,drought
2001,-5.47,-5.86,04,MT,drought
2002,-6.09,-6.48,04,MT,drought
2003,-2.76,-3.15,04,MT,drought
2004,-5.24,-5.63,04,MT,drought
2005,-4.99,-5.38,04,MT,drought
2006,1.52,1.13,04,MT,drought
2007,.06,-0.33,04,MT,drought
2008,-2.63,-3.02,04,MT,drought
2009,1.35,0.96,04,MT,drought
2010,.1,-0.29,04,MT,drought
2011,5.21,4.82,04,MT,drought
2012,-1.73,-2.12,04,MT,drought
2013,.14,-0.25,04,MT,drought
2014,2.18,1.79,04,MT,drought
2015,-1.08,-1.47,04,MT,drought
1895,-.88,-1.36,05,MT,drought
1896,3.28,2.80,05,MT,drought
1897,2.47,1.99,05,MT,drought
1898,5.2,4.72,05,MT,drought
1899,4.85,4.37,05,MT,drought
1900,-.3,-0.78,05,MT,drought
1901,.13,-0.35,05,MT,drought
1902,1.56,1.08,05,MT,drought
1903,1.97,1.49,05,MT,drought
1904,-.65,-1.13,05,MT,drought
1905,-5.69,-6.17,05,MT,drought
1906,1.4,0.92,05,MT,drought
1907,4.97,4.49,05,MT,drought
1908,2.97,2.49,05,MT,drought
1909,3.44,2.96,05,MT,drought
1910,-1.36,-1.84,05,MT,drought
1911,.48,0.00,05,MT,drought
1912,4.14,3.66,05,MT,drought
1913,3.21,2.73,05,MT,drought
1914,1.15,0.67,05,MT,drought
1915,.4,-0.08,05,MT,drought
1916,4.73,4.25,05,MT,drought
1917,5.66,5.18,05,MT,drought
1918,-.35,-0.83,05,MT,drought
1919,-3.22,-3.70,05,MT,drought
1920,2.92,2.44,05,MT,drought
1921,-1.98,-2.46,05,MT,drought
1922,2.09,1.61,05,MT,drought
1923,.11,-0.37,05,MT,drought
1924,1.92,1.44,05,MT,drought
1925,1.29,0.81,05,MT,drought
1926,-1.28,-1.76,05,MT,drought
1927,4.4,3.92,05,MT,drought
1928,3.63,3.15,05,MT,drought
1929,-.04,-0.52,05,MT,drought
1930,-.71,-1.19,05,MT,drought
1931,-4.54,-5.02,05,MT,drought
1932,-.32,-0.80,05,MT,drought
1933,1.81,1.33,05,MT,drought
1934,-2.44,-2.92,05,MT,drought
1935,-3.78,-4.26,05,MT,drought
1936,-4.91,-5.39,05,MT,drought
1937,-7.27,-7.75,05,MT,drought
1938,.82,0.34,05,MT,drought
1939,-1.52,-2.00,05,MT,drought
1940,-2.01,-2.49,05,MT,drought
1941,-4.51,-4.99,05,MT,drought
1942,3.37,2.89,05,MT,drought
1943,3.32,2.84,05,MT,drought
1944,-3.67,-4.15,05,MT,drought
1945,.35,-0.13,05,MT,drought
1946,-1.45,-1.93,05,MT,drought
1947,2.85,2.37,05,MT,drought
1948,2.7,2.22,05,MT,drought
1949,-1.08,-1.56,05,MT,drought
1950,.41,-0.07,05,MT,drought
1951,2.27,1.79,05,MT,drought
1952,-.96,-1.44,05,MT,drought
1953,2.21,1.73,05,MT,drought
1954,.36,-0.12,05,MT,drought
1955,.95,0.47,05,MT,drought
1956,-.06,-0.54,05,MT,drought
1957,.61,0.13,05,MT,drought
1958,-1.3,-1.78,05,MT,drought
1959,2.56,2.08,05,MT,drought
1960,-.16,-0.64,05,MT,drought
1961,-3.23,-3.71,05,MT,drought
1962,1.19,0.71,05,MT,drought
1963,1.55,1.07,05,MT,drought
1964,.78,0.30,05,MT,drought
1965,3.76,3.28,05,MT,drought
1966,-.58,-1.06,05,MT,drought
1967,2,1.52,05,MT,drought
1968,.95,0.47,05,MT,drought
1969,2.57,2.09,05,MT,drought
1970,2.71,2.23,05,MT,drought
1971,2.46,1.98,05,MT,drought
1972,2.65,2.17,05,MT,drought
1973,-1.6,-2.08,05,MT,drought
1974,2.75,2.27,05,MT,drought
1975,2.94,2.46,05,MT,drought
1976,3.99,3.51,05,MT,drought
1977,-3.67,-4.15,05,MT,drought
1978,3.61,3.13,05,MT,drought
1979,-.3,-0.78,05,MT,drought
1980,-3.5,-3.98,05,MT,drought
1981,1.4,0.92,05,MT,drought
1982,2.89,2.41,05,MT,drought
1983,1.44,0.96,05,MT,drought
1984,-.51,-0.99,05,MT,drought
1985,-2.26,-2.74,05,MT,drought
1986,2.04,1.56,05,MT,drought
1987,-.88,-1.36,05,MT,drought
1988,-4.22,-4.70,05,MT,drought
1989,.78,0.30,05,MT,drought
1990,1.81,1.33,05,MT,drought
1991,1.3,0.82,05,MT,drought
1992,-3.47,-3.95,05,MT,drought
1993,-2.46,-2.94,05,MT,drought
1994,-.42,-0.90,05,MT,drought
1995,1.22,0.74,05,MT,drought
1996,5.43,4.95,05,MT,drought
1997,3.69,3.21,05,MT,drought
1998,-1.65,-2.13,05,MT,drought
1999,1.48,1.00,05,MT,drought
2000,-2.6,-3.08,05,MT,drought
2001,-6.36,-6.84,05,MT,drought
2002,-5.59,-6.07,05,MT,drought
2003,-2.39,-2.87,05,MT,drought
2004,-4.41,-4.89,05,MT,drought
2005,.16,-0.32,05,MT,drought
2006,-.46,-0.94,05,MT,drought
2007,1.05,0.57,05,MT,drought
2008,1.09,0.61,05,MT,drought
2009,-.59,-1.07,05,MT,drought
2010,1.39,0.91,05,MT,drought
2011,7.14,6.66,05,MT,drought
2012,-1.48,-1.96,05,MT,drought
2013,1.21,0.73,05,MT,drought
2014,1.7,1.22,05,MT,drought
2015,-.9,-1.38,05,MT,drought
1895,-.41,-0.87,06,MT,drought
1896,2.47,2.01,06,MT,drought
1897,2.87,2.41,06,MT,drought
1898,5.09,4.63,06,MT,drought
1899,4.33,3.87,06,MT,drought
1900,-1.59,-2.05,06,MT,drought
1901,.82,0.36,06,MT,drought
1902,1.62,1.16,06,MT,drought
1903,1.28,0.82,06,MT,drought
1904,-1.19,-1.65,06,MT,drought
1905,-4.53,-4.99,06,MT,drought
1906,2.08,1.62,06,MT,drought
1907,5.52,5.06,06,MT,drought
1908,3.32,2.86,06,MT,drought
1909,3.58,3.12,06,MT,drought
1910,-2.14,-2.60,06,MT,drought
1911,.59,0.13,06,MT,drought
1912,3,2.54,06,MT,drought
1913,3.18,2.72,06,MT,drought
1914,1.94,1.48,06,MT,drought
1915,1.41,0.95,06,MT,drought
1916,5.32,4.86,06,MT,drought
1917,-.35,-0.81,06,MT,drought
1918,-1.48,-1.94,06,MT,drought
1919,-4.68,-5.14,06,MT,drought
1920,2.64,2.18,06,MT,drought
1921,-1.95,-2.41,06,MT,drought
1922,1.6,1.14,06,MT,drought
1923,1.25,0.79,06,MT,drought
1924,2.08,1.62,06,MT,drought
1925,1.44,0.98,06,MT,drought
1926,-1.56,-2.02,06,MT,drought
1927,3.74,3.28,06,MT,drought
1928,3.81,3.35,06,MT,drought
1929,-.17,-0.63,06,MT,drought
1930,-1.29,-1.75,06,MT,drought
1931,-5.58,-6.04,06,MT,drought
1932,.3,-0.16,06,MT,drought
1933,-.83,-1.29,06,MT,drought
1934,-2.34,-2.80,06,MT,drought
1935,-4.06,-4.52,06,MT,drought
1936,-5.54,-6.00,06,MT,drought
1937,-6.92,-7.38,06,MT,drought
1938,1.07,0.61,06,MT,drought
1939,.86,0.40,06,MT,drought
1940,-2.21,-2.67,06,MT,drought
1941,-3.81,-4.27,06,MT,drought
1942,3.84,3.38,06,MT,drought
1943,4.34,3.88,06,MT,drought
1944,2.02,1.56,06,MT,drought
1945,.97,0.51,06,MT,drought
1946,-1.45,-1.91,06,MT,drought
1947,3.59,3.13,06,MT,drought
1948,3.53,3.07,06,MT,drought
1949,-1.66,-2.12,06,MT,drought
1950,.88,0.42,06,MT,drought
1951,2.23,1.77,06,MT,drought
1952,-1.25,-1.71,06,MT,drought
1953,2.66,2.20,06,MT,drought
1954,.71,0.25,06,MT,drought
1955,.7,0.24,06,MT,drought
1956,-.68,-1.14,06,MT,drought
1957,1,0.54,06,MT,drought
1958,.5,0.04,06,MT,drought
1959,2.19,1.73,06,MT,drought
1960,-.88,-1.34,06,MT,drought
1961,-4.39,-4.85,06,MT,drought
1962,1.04,0.58,06,MT,drought
1963,2.32,1.86,06,MT,drought
1964,1.9,1.44,06,MT,drought
1965,4.18,3.72,06,MT,drought
1966,-.6,-1.06,06,MT,drought
1967,2.54,2.08,06,MT,drought
1968,1.51,1.05,06,MT,drought
1969,3.36,2.90,06,MT,drought
1970,2.36,1.90,06,MT,drought
1971,2.04,1.58,06,MT,drought
1972,2.04,1.58,06,MT,drought
1973,-1.51,-1.97,06,MT,drought
1974,-.88,-1.34,06,MT,drought
1975,3.41,2.95,06,MT,drought
1976,4.26,3.80,06,MT,drought
1977,-4.47,-4.93,06,MT,drought
1978,2.9,2.44,06,MT,drought
1979,-1.05,-1.51,06,MT,drought
1980,-3.21,-3.67,06,MT,drought
1981,1.59,1.13,06,MT,drought
1982,2.84,2.38,06,MT,drought
1983,1.02,0.56,06,MT,drought
1984,-.41,-0.87,06,MT,drought
1985,-3.19,-3.65,06,MT,drought
1986,1.37,0.91,06,MT,drought
1987,-1.77,-2.23,06,MT,drought
1988,-5.44,-5.90,06,MT,drought
1989,.29,-0.17,06,MT,drought
1990,-.54,-1.00,06,MT,drought
1991,2.17,1.71,06,MT,drought
1992,-3.19,-3.65,06,MT,drought
1993,.62,0.16,06,MT,drought
1994,-.67,-1.13,06,MT,drought
1995,1.79,1.33,06,MT,drought
1996,4.27,3.81,06,MT,drought
1997,3.39,2.93,06,MT,drought
1998,.88,0.42,06,MT,drought
1999,1.37,0.91,06,MT,drought
2000,-2.92,-3.38,06,MT,drought
