year,value,anomaly,month,state,type
1895,0,-0.34,01,MO,drought
1896,2.38,2.04,01,MO,drought
1897,2.73,2.39,01,MO,drought
1898,.79,0.45,01,MO,drought
1899,3.49,3.15,01,MO,drought
1900,-1.79,-2.13,01,MO,drought
1901,-.54,-0.88,01,MO,drought
1902,-5.53,-5.87,01,MO,drought
1903,2.62,2.28,01,MO,drought
1904,2.29,1.95,01,MO,drought
1905,-1.41,-1.75,01,MO,drought
1906,3.61,3.27,01,MO,drought
1907,2.71,2.37,01,MO,drought
1908,.63,0.29,01,MO,drought
1909,.24,-0.10,01,MO,drought
1910,.78,0.44,01,MO,drought
1911,-.98,-1.32,01,MO,drought
1912,.27,-0.07,01,MO,drought
1913,.78,0.44,01,MO,drought
1914,-2.08,-2.42,01,MO,drought
1915,.45,0.11,01,MO,drought
1916,5.4,5.06,01,MO,drought
1917,-2.58,-2.92,01,MO,drought
1918,-2.49,-2.83,01,MO,drought
1919,-1.89,-2.23,01,MO,drought
1920,-.39,-0.73,01,MO,drought
1921,-.59,-0.93,01,MO,drought
1922,.75,0.41,01,MO,drought
1923,.05,-0.29,01,MO,drought
1924,-.02,-0.36,01,MO,drought
1925,-.34,-0.68,01,MO,drought
1926,-.04,-0.38,01,MO,drought
1927,3.01,2.67,01,MO,drought
1928,4.09,3.75,01,MO,drought
1929,3.74,3.40,01,MO,drought
1930,3.35,3.01,01,MO,drought
1931,-4.01,-4.35,01,MO,drought
1932,1.22,0.88,01,MO,drought
1933,.9,0.56,01,MO,drought
1934,-3.33,-3.67,01,MO,drought
1935,1.29,0.95,01,MO,drought
1936,-.56,-0.90,01,MO,drought
1937,2.43,2.09,01,MO,drought
1938,.26,-0.08,01,MO,drought
1939,.14,-0.20,01,MO,drought
1940,-2.77,-3.11,01,MO,drought
1941,-2.01,-2.35,01,MO,drought
1942,2.24,1.90,01,MO,drought
1943,2.12,1.78,01,MO,drought
1944,-1.91,-2.25,01,MO,drought
1945,-1.59,-1.93,01,MO,drought
1946,3.01,2.67,01,MO,drought
1947,-.17,-0.51,01,MO,drought
1948,-.02,-0.36,01,MO,drought
1949,1.82,1.48,01,MO,drought
1950,3.49,3.15,01,MO,drought
1951,1.02,0.68,01,MO,drought
1952,-.27,-0.61,01,MO,drought
1953,-2.95,-3.29,01,MO,drought
1954,-7.09,-7.43,01,MO,drought
1955,-4.74,-5.08,01,MO,drought
1956,-4.14,-4.48,01,MO,drought
1957,-3.71,-4.05,01,MO,drought
1958,1.61,1.27,01,MO,drought
1959,-.49,-0.83,01,MO,drought
1960,.94,0.60,01,MO,drought
1961,-1.64,-1.98,01,MO,drought
1962,3.46,3.12,01,MO,drought
1963,-2.01,-2.35,01,MO,drought
1964,-4.94,-5.28,01,MO,drought
1965,.43,0.09,01,MO,drought
1966,.09,-0.25,01,MO,drought
1967,-1.67,-2.01,01,MO,drought
1968,2.16,1.82,01,MO,drought
1969,2.86,2.52,01,MO,drought
1970,1.65,1.31,01,MO,drought
1971,2.25,1.91,01,MO,drought
1972,-1.69,-2.03,01,MO,drought
1973,2.1,1.76,01,MO,drought
1974,4.65,4.31,01,MO,drought
1975,2.83,2.49,01,MO,drought
1976,-.8,-1.14,01,MO,drought
1977,-3.22,-3.56,01,MO,drought
1978,1.68,1.34,01,MO,drought
1979,1.09,0.75,01,MO,drought
1980,-.78,-1.12,01,MO,drought
1981,-4.6,-4.94,01,MO,drought
1982,3.38,3.04,01,MO,drought
