year,value,anomaly,month,state,type
1895,.43,0.54,01,WA,drought
1896,1.47,1.58,01,WA,drought
1897,1.41,1.52,01,WA,drought
1898,-.84,-0.73,01,WA,drought
1899,.67,0.78,01,WA,drought
1900,1.8,1.91,01,WA,drought
1901,2,2.11,01,WA,drought
1902,-1.46,-1.35,01,WA,drought
1903,2.57,2.68,01,WA,drought
1904,1.22,1.33,01,WA,drought
1905,-1.8,-1.69,01,WA,drought
1906,-1.13,-1.02,01,WA,drought
1907,-.18,-0.07,01,WA,drought
1908,-1.09,-0.98,01,WA,drought
1909,-1.19,-1.08,01,WA,drought
1910,-.59,-0.48,01,WA,drought
1911,-.66,-0.55,01,WA,drought
1912,.38,0.49,01,WA,drought
1913,1.57,1.68,01,WA,drought
1914,1.24,1.35,01,WA,drought
1915,-1.98,-1.87,01,WA,drought
1916,.7,0.81,01,WA,drought
1917,-1.79,-1.68,01,WA,drought
1918,2.41,2.52,01,WA,drought
1919,.71,0.82,01,WA,drought
1920,-1.82,-1.71,01,WA,drought
1921,3.26,3.37,01,WA,drought
1922,-1.29,-1.18,01,WA,drought
1923,1.29,1.40,01,WA,drought
1924,-1.31,-1.20,01,WA,drought
1925,-1.29,-1.18,01,WA,drought
1926,-3.74,-3.63,01,WA,drought
1927,.35,0.46,01,WA,drought
1928,-.84,-0.73,01,WA,drought
1929,-3.64,-3.53,01,WA,drought
1930,-5.07,-4.96,01,WA,drought
1931,-4.19,-4.08,01,WA,drought
1932,.32,0.43,01,WA,drought
1933,1.29,1.40,01,WA,drought
1934,4.31,4.42,01,WA,drought
1935,1.86,1.97,01,WA,drought
1936,.64,0.75,01,WA,drought
1937,-3.12,-3.01,01,WA,drought
1938,-.58,-0.47,01,WA,drought
1939,-2.71,-2.60,01,WA,drought
1940,-3.58,-3.47,01,WA,drought
1941,-2.31,-2.20,01,WA,drought
1942,-.87,-0.76,01,WA,drought
1943,-.72,-0.61,01,WA,drought
1944,-2.71,-2.60,01,WA,drought
1945,-3.76,-3.65,01,WA,drought
1946,.96,1.07,01,WA,drought
1947,-.1,0.01,01,WA,drought
1948,.58,0.69,01,WA,drought
1949,2.54,2.65,01,WA,drought
1950,.8,0.91,01,WA,drought
1951,2.93,3.04,01,WA,drought
1952,-.48,-0.37,01,WA,drought
1953,2.23,2.34,01,WA,drought
1954,2.27,2.38,01,WA,drought
1955,-1.34,-1.23,01,WA,drought
1956,3.95,4.06,01,WA,drought
1957,-1.66,-1.55,01,WA,drought
1958,.45,0.56,01,WA,drought
1959,1.49,1.60,01,WA,drought
