year,value,anomaly,month,state,type
1895,-.3,0.13,01,VT,drought
1896,.06,0.49,01,VT,drought
1897,-2.33,-1.90,01,VT,drought
1898,3.48,3.91,01,VT,drought
1899,-1,-0.57,01,VT,drought
1900,.52,0.95,01,VT,drought
1901,-1.42,-0.99,01,VT,drought
1902,.4,0.83,01,VT,drought
1903,1.51,1.94,01,VT,drought
1904,-1.77,-1.34,01,VT,drought
1905,-1.83,-1.40,01,VT,drought
1906,-1.25,-0.82,01,VT,drought
1907,-2.04,-1.61,01,VT,drought
1908,1.43,1.86,01,VT,drought
1909,-4.17,-3.74,01,VT,drought
1910,-3.03,-2.60,01,VT,drought
1911,-3.01,-2.58,01,VT,drought
1912,-2.88,-2.45,01,VT,drought
1913,.31,0.74,01,VT,drought
1914,-3.22,-2.79,01,VT,drought
1915,-3.44,-3.01,01,VT,drought
1916,-1.12,-0.69,01,VT,drought
1917,-1.03,-0.60,01,VT,drought
1918,-1.53,-1.10,01,VT,drought
1919,-.94,-0.51,01,VT,drought
1920,-1.24,-0.81,01,VT,drought
1921,-.79,-0.36,01,VT,drought
1922,-3.28,-2.85,01,VT,drought
1923,-1.9,-1.47,01,VT,drought
1924,-1.16,-0.73,01,VT,drought
1925,.13,0.56,01,VT,drought
1926,-.77,-0.34,01,VT,drought
1927,-.94,-0.51,01,VT,drought
1928,3.65,4.08,01,VT,drought
1929,.07,0.50,01,VT,drought
1930,-1.79,-1.36,01,VT,drought
1931,-3.18,-2.75,01,VT,drought
1932,.48,0.91,01,VT,drought
1933,-1.13,-0.70,01,VT,drought
1934,-1.59,-1.16,01,VT,drought
1935,-.81,-0.38,01,VT,drought
1936,.87,1.30,01,VT,drought
1937,1.12,1.55,01,VT,drought
1938,-.13,0.30,01,VT,drought
1939,1.92,2.35,01,VT,drought
1940,-2.67,-2.24,01,VT,drought
1941,-.56,-0.13,01,VT,drought
1942,-2.98,-2.55,01,VT,drought
1943,-1.59,-1.16,01,VT,drought
1944,-1.46,-1.03,01,VT,drought
1945,-1.34,-0.91,01,VT,drought
1946,-.56,-0.13,01,VT,drought
1947,1.14,1.57,01,VT,drought
1948,-3,-2.57,01,VT,drought
1949,-.78,-0.35,01,VT,drought
1950,-2.06,-1.63,01,VT,drought
1951,.4,0.83,01,VT,drought
1952,1.78,2.21,01,VT,drought
1953,1.16,1.59,01,VT,drought
1954,.28,0.71,01,VT,drought
1955,1.88,2.31,01,VT,drought
1956,-1.17,-0.74,01,VT,drought
1957,-1.08,-0.65,01,VT,drought
1958,1.96,2.39,01,VT,drought
1959,.59,1.02,01,VT,drought
1960,1.87,2.30,01,VT,drought
1961,-1.99,-1.56,01,VT,drought
1962,-2.31,-1.88,01,VT,drought
1963,-.6,-0.17,01,VT,drought
1964,-2.44,-2.01,01,VT,drought
1965,-3.9,-3.47,01,VT,drought
1966,-2.35,-1.92,01,VT,drought
1967,-1.57,-1.14,01,VT,drought
1968,-.75,-0.32,01,VT,drought
1969,1.15,1.58,01,VT,drought
1970,-.95,-0.52,01,VT,drought
1971,-.42,0.01,01,VT,drought
1972,-1,-0.57,01,VT,drought
1973,2.96,3.39,01,VT,drought
1974,3.49,3.92,01,VT,drought
1975,.2,0.63,01,VT,drought
1976,2.75,3.18,01,VT,drought
1977,-1.05,-0.62,01,VT,drought
1978,4.18,4.61,01,VT,drought
1979,2,2.43,01,VT,drought
1980,-2.03,-1.60,01,VT,drought
1981,-2.9,-2.47,01,VT,drought
1982,.2,0.63,01,VT,drought
1983,.38,0.81,01,VT,drought
1984,2.36,2.79,01,VT,drought
1985,-1.56,-1.13,01,VT,drought
1986,1.2,1.63,01,VT,drought
1987,1.78,2.21,01,VT,drought
1988,-1.21,-0.78,01,VT,drought
1989,-2.04,-1.61,01,VT,drought
1990,1.84,2.27,01,VT,drought
1991,-.11,0.32,01,VT,drought
1992,-.67,-0.24,01,VT,drought
1993,.31,0.74,01,VT,drought
1994,.72,1.15,01,VT,drought
1995,-1.18,-0.75,01,VT,drought
1996,2.16,2.59,01,VT,drought
1997,3.12,3.55,01,VT,drought
1998,2.9,3.33,01,VT,drought
1999,1.29,1.72,01,VT,drought
2000,.69,1.12,01,VT,drought
2001,1.24,1.67,01,VT,drought
2002,-3.99,-3.56,01,VT,drought
2003,-.94,-0.51,01,VT,drought
2004,2.72,3.15,01,VT,drought
2005,1.68,2.11,01,VT,drought
2006,3.78,4.21,01,VT,drought
2007,3.88,4.31,01,VT,drought
2008,2.67,3.10,01,VT,drought
2009,4.19,4.62,01,VT,drought
2010,2.63,3.06,01,VT,drought
2011,2.03,2.46,01,VT,drought
2012,-.7,-0.27,01,VT,drought
2013,-1.13,-0.70,01,VT,drought
2014,1.78,2.21,01,VT,drought
2015,-.12,0.31,01,VT,drought
2016,-1.12,-0.69,01,VT,drought
1895,-1.01,-0.60,02,VT,drought
1896,.93,1.34,02,VT,drought
1897,-2.45,-2.04,02,VT,drought
1898,4.05,4.46,02,VT,drought
1899,.09,0.50,02,VT,drought
1900,1.98,2.39,02,VT,drought
1901,-2.22,-1.81,02,VT,drought
1902,.21,0.62,02,VT,drought
1903,1.92,2.33,02,VT,drought
1904,-2.15,-1.74,02,VT,drought
1905,-2.44,-2.03,02,VT,drought
1906,-1.17,-0.76,02,VT,drought
1907,-2.67,-2.26,02,VT,drought
1908,2.02,2.43,02,VT,drought
1909,-2.58,-2.17,02,VT,drought
1910,-1.79,-1.38,02,VT,drought
1911,-2.7,-2.29,02,VT,drought
1912,-2.85,-2.44,02,VT,drought
1913,-.56,-0.15,02,VT,drought
1914,-3.39,-2.98,02,VT,drought
1915,-2.18,-1.77,02,VT,drought
1916,-.69,-0.28,02,VT,drought
1917,-1.44,-1.03,02,VT,drought
1918,-1.45,-1.04,02,VT,drought
1919,-1.34,-0.93,02,VT,drought
1920,.41,0.82,02,VT,drought
1921,-1.03,-0.62,02,VT,drought
1922,.17,0.58,02,VT,drought
1923,-2.36,-1.95,02,VT,drought
1924,-1.27,-0.86,02,VT,drought
1925,.34,0.75,02,VT,drought
1926,-.49,-0.08,02,VT,drought
1927,-.71,-0.30,02,VT,drought
1928,3.18,3.59,02,VT,drought
1929,.12,0.53,02,VT,drought
1930,-2.44,-2.03,02,VT,drought
1931,-3.41,-3.00,02,VT,drought
1932,-.41,0.00,02,VT,drought
1933,.18,0.59,02,VT,drought
1934,-1.87,-1.46,02,VT,drought
1935,-1,-0.59,02,VT,drought
1936,.41,0.82,02,VT,drought
1937,1.12,1.53,02,VT,drought
1938,-.18,0.23,02,VT,drought
1939,2.22,2.63,02,VT,drought
1940,-2.51,-2.10,02,VT,drought
1941,-1.05,-0.64,02,VT,drought
1942,-2.84,-2.43,02,VT,drought
1943,-1.61,-1.20,02,VT,drought
1944,-1.25,-0.84,02,VT,drought
1945,-1.16,-0.75,02,VT,drought
1946,-.38,0.03,02,VT,drought
1947,-.16,0.25,02,VT,drought
1948,-2.92,-2.51,02,VT,drought
1949,-.63,-0.22,02,VT,drought
1950,-1.71,-1.30,02,VT,drought
1951,1.53,1.94,02,VT,drought
1952,1.92,2.33,02,VT,drought
1953,.93,1.34,02,VT,drought
1954,1.13,1.54,02,VT,drought
1955,2.35,2.76,02,VT,drought
1956,.04,0.45,02,VT,drought
1957,-1.64,-1.23,02,VT,drought
1958,1.9,2.31,02,VT,drought
1959,.62,1.03,02,VT,drought
1960,2.24,2.65,02,VT,drought
1961,-1.76,-1.35,02,VT,drought
1962,-1.87,-1.46,02,VT,drought
1963,-.68,-0.27,02,VT,drought
1964,-2.9,-2.49,02,VT,drought
1965,-3.64,-3.23,02,VT,drought
1966,-2.15,-1.74,02,VT,drought
1967,-1.58,-1.17,02,VT,drought
1968,-1.42,-1.01,02,VT,drought
