year,value,anomaly,month,state,type
1947,-.95,-0.91,01,AR,drought
1948,-.14,-0.10,01,AR,drought
1949,1.88,1.92,01,AR,drought
1950,2.98,3.02,01,AR,drought
1951,-.52,-0.48,01,AR,drought
1952,1.42,1.46,01,AR,drought
1953,.25,0.29,01,AR,drought
1954,-3.12,-3.08,01,AR,drought
1955,-4.84,-4.80,01,AR,drought
1956,-3.45,-3.41,01,AR,drought
1957,.56,0.60,01,AR,drought
1958,3.67,3.71,01,AR,drought
1959,-1.1,-1.06,01,AR,drought
1960,-.03,0.01,01,AR,drought
1961,-.89,-0.85,01,AR,drought
1962,2.55,2.59,01,AR,drought
1963,-1.72,-1.68,01,AR,drought
1964,-4.18,-4.14,01,AR,drought
1965,-2.17,-2.13,01,AR,drought
1966,-1.73,-1.69,01,AR,drought
1967,-2.06,-2.02,01,AR,drought
1968,1.78,1.82,01,AR,drought
1969,2.99,3.03,01,AR,drought
1970,-1.24,-1.20,01,AR,drought
1971,-.79,-0.75,01,AR,drought
1972,-.83,-0.79,01,AR,drought
1973,2.65,2.69,01,AR,drought
1974,4.64,4.68,01,AR,drought
1975,3.61,3.65,01,AR,drought
1976,-1.09,-1.05,01,AR,drought
1977,-1.14,-1.10,01,AR,drought
1978,-.75,-0.71,01,AR,drought
1979,1.25,1.29,01,AR,drought
1980,-.36,-0.32,01,AR,drought
1981,-2.94,-2.90,01,AR,drought
1982,-.57,-0.53,01,AR,drought
1983,-.71,-0.67,01,AR,drought
1984,.3,0.34,01,AR,drought
1985,-.17,-0.13,01,AR,drought
1986,-1.12,-1.08,01,AR,drought
1987,.14,0.18,01,AR,drought
1988,-.29,-0.25,01,AR,drought
1989,1.12,1.16,01,AR,drought
1990,.39,0.43,01,AR,drought
1991,2.24,2.28,01,AR,drought
1992,-.4,-0.36,01,AR,drought
1993,1.94,1.98,01,AR,drought
1994,1.82,1.86,01,AR,drought
1995,2.05,2.09,01,AR,drought
1996,-1.9,-1.86,01,AR,drought
1997,2.18,2.22,01,AR,drought
1998,1.64,1.68,01,AR,drought
1999,-.88,-0.84,01,AR,drought
2000,-3,-2.96,01,AR,drought
2001,.72,0.76,01,AR,drought
2002,1.78,1.82,01,AR,drought
2003,-.83,-0.79,01,AR,drought
2004,-.74,-0.70,01,AR,drought
2005,.33,0.37,01,AR,drought
2006,-4.01,-3.97,01,AR,drought
2007,1.78,1.82,01,AR,drought
2008,-1.53,-1.49,01,AR,drought
2009,2.32,2.36,01,AR,drought
2010,6.01,6.05,01,AR,drought
2011,-3.75,-3.71,01,AR,drought
2012,-.87,-0.83,01,AR,drought
2013,.55,0.59,01,AR,drought
2014,-.46,-0.42,01,AR,drought
2015,-.58,-0.54,01,AR,drought
1895,-.89,-0.69,02,AR,drought
1896,-.63,-0.43,02,AR,drought
1897,-2.68,-2.48,02,AR,drought
1898,.52,0.72,02,AR,drought
1899,-.45,-0.25,02,AR,drought
1900,-2,-1.80,02,AR,drought
1901,-1.18,-0.98,02,AR,drought
1902,-2.84,-2.64,02,AR,drought
1903,2.52,2.72,02,AR,drought
1904,-1.92,-1.72,02,AR,drought
1905,-.25,-0.05,02,AR,drought
1906,2.66,2.86,02,AR,drought
1907,3.43,3.63,02,AR,drought
1908,-.47,-0.27,02,AR,drought
1909,.43,0.63,02,AR,drought
1910,-1.69,-1.49,02,AR,drought
1911,-1.64,-1.44,02,AR,drought
1912,.25,0.45,02,AR,drought
1913,.95,1.15,02,AR,drought
1914,-1.03,-0.83,02,AR,drought
1915,.63,0.83,02,AR,drought
1916,-.65,-0.45,02,AR,drought
1917,-2.6,-2.40,02,AR,drought
1918,-2.37,-2.17,02,AR,drought
1919,-.44,-0.24,02,AR,drought
1920,1.3,1.50,02,AR,drought
1921,.66,0.86,02,AR,drought
1922,-1.32,-1.12,02,AR,drought
1923,.6,0.80,02,AR,drought
1924,-.59,-0.39,02,AR,drought
1925,-2.79,-2.59,02,AR,drought
1926,-2.32,-2.12,02,AR,drought
1927,.91,1.11,02,AR,drought
1928,-1.27,-1.07,02,AR,drought
1929,.59,0.79,02,AR,drought
1930,-.18,0.02,02,AR,drought
1931,-2.4,-2.20,02,AR,drought
1932,2.65,2.85,02,AR,drought
1933,-.18,0.02,02,AR,drought
1934,-1.48,-1.28,02,AR,drought
1935,.22,0.42,02,AR,drought
1936,-2.03,-1.83,02,AR,drought
1937,-.55,-0.35,02,AR,drought
1938,2,2.20,02,AR,drought
1939,2.04,2.24,02,AR,drought
1940,-2.9,-2.70,02,AR,drought
1941,-.65,-0.45,02,AR,drought
1942,-.81,-0.61,02,AR,drought
1943,-2.16,-1.96,02,AR,drought
1944,1.06,1.26,02,AR,drought
1945,1.7,1.90,02,AR,drought
1946,4.31,4.51,02,AR,drought
1947,-1.71,-1.51,02,AR,drought
1948,.79,0.99,02,AR,drought
1949,1.58,1.78,02,AR,drought
1950,3.39,3.59,02,AR,drought
1951,-.16,0.04,02,AR,drought
1952,1.15,1.35,02,AR,drought
1953,0,0.20,02,AR,drought
1954,-3.45,-3.25,02,AR,drought
1955,-4.16,-3.96,02,AR,drought
1956,-1.74,-1.54,02,AR,drought
1957,.72,0.92,02,AR,drought
1958,2.77,2.97,02,AR,drought
1959,-.81,-0.61,02,AR,drought
1960,-.19,0.01,02,AR,drought
1961,.18,0.38,02,AR,drought
1962,2.58,2.78,02,AR,drought
1963,-2.28,-2.08,02,AR,drought
1964,-4.05,-3.85,02,AR,drought
1965,-1.52,-1.32,02,AR,drought
1966,-.98,-0.78,02,AR,drought
1967,-2.4,-2.20,02,AR,drought
1968,1.02,1.22,02,AR,drought
1969,-.14,0.06,02,AR,drought
1970,-1.27,-1.07,02,AR,drought
1971,-.79,-0.59,02,AR,drought
1972,-1.64,-1.44,02,AR,drought
1973,2.22,2.42,02,AR,drought
1974,3.76,3.96,02,AR,drought
1975,3.72,3.92,02,AR,drought
1976,-1.45,-1.25,02,AR,drought
1977,-1.54,-1.34,02,AR,drought
1978,-1.16,-0.96,02,AR,drought
1979,1.52,1.72,02,AR,drought
1980,-.99,-0.79,02,AR,drought
1981,-2.85,-2.65,02,AR,drought
1982,-.81,-0.61,02,AR,drought
1983,-.8,-0.60,02,AR,drought
1984,.38,0.58,02,AR,drought
1985,.07,0.27,02,AR,drought
1986,-1.33,-1.13,02,AR,drought
1987,.89,1.09,02,AR,drought
1988,-.58,-0.38,02,AR,drought
1989,2.52,2.72,02,AR,drought
1990,1.14,1.34,02,AR,drought
1991,1.87,2.07,02,AR,drought
1992,-.69,-0.49,02,AR,drought
1993,-.28,-0.08,02,AR,drought
1994,1.6,1.80,02,AR,drought
1995,-.62,-0.42,02,AR,drought
1996,-2.46,-2.26,02,AR,drought
1997,2.54,2.74,02,AR,drought
1998,1.65,1.85,02,AR,drought
1999,-1.74,-1.54,02,AR,drought
2000,-3.24,-3.04,02,AR,drought
2001,1.87,2.07,02,AR,drought
2002,1.22,1.42,02,AR,drought
2003,-.05,0.15,02,AR,drought
2004,-.58,-0.38,02,AR,drought
2005,-.44,-0.24,02,AR,drought
2006,-4.01,-3.81,02,AR,drought
2007,-.44,-0.24,02,AR,drought
2008,.2,0.40,02,AR,drought
2009,1.61,1.81,02,AR,drought
2010,-.11,0.09,02,AR,drought
2011,-3.35,-3.15,02,AR,drought
2012,-1.17,-0.97,02,AR,drought
2013,.52,0.72,02,AR,drought
2014,-.75,-0.55,02,AR,drought
2015,-.67,-0.47,02,AR,drought
1895,-.72,-0.46,03,AR,drought
1896,-.39,-0.13,03,AR,drought
1897,-1.3,-1.04,03,AR,drought
1898,.73,0.99,03,AR,drought
1899,-.97,-0.71,03,AR,drought
1900,-2.47,-2.21,03,AR,drought
1901,-1.17,-0.91,03,AR,drought
1902,-2.32,-2.06,03,AR,drought
1903,2.34,2.60,03,AR,drought
1904,-1.61,-1.35,03,AR,drought
1905,.08,0.34,03,AR,drought
1906,2.84,3.10,03,AR,drought
1907,2.28,2.54,03,AR,drought
1908,-.9,-0.64,03,AR,drought
1909,.07,0.33,03,AR,drought
1910,-2.85,-2.59,03,AR,drought
1911,-2.44,-2.18,03,AR,drought
1912,1.47,1.73,03,AR,drought
1913,.92,1.18,03,AR,drought
1914,-.85,-0.59,03,AR,drought
1915,-.13,0.13,03,AR,drought
1916,-1.44,-1.18,03,AR,drought
1917,.07,0.33,03,AR,drought
1918,-3.41,-3.15,03,AR,drought
1919,-.26,0.00,03,AR,drought
1920,1.34,1.60,03,AR,drought
1921,.81,1.07,03,AR,drought
1922,1.16,1.42,03,AR,drought
1923,.61,0.87,03,AR,drought
1924,-.89,-0.63,03,AR,drought
1925,-3.56,-3.30,03,AR,drought
1926,-1.71,-1.45,03,AR,drought
1927,1.48,1.74,03,AR,drought
1928,-1.86,-1.60,03,AR,drought
1929,.08,0.34,03,AR,drought
1930,-.91,-0.65,03,AR,drought
1931,-2.2,-1.94,03,AR,drought
1932,-.03,0.23,03,AR,drought
1933,-.14,0.12,03,AR,drought
1934,-.7,-0.44,03,AR,drought
1935,.89,1.15,03,AR,drought
1936,-2.74,-2.48,03,AR,drought
1937,-.92,-0.66,03,AR,drought
1938,.02,0.28,03,AR,drought
1939,1.35,1.61,03,AR,drought
1940,-3.33,-3.07,03,AR,drought
1941,-1.19,-0.93,03,AR,drought
1942,-1.03,-0.77,03,AR,drought
1943,-1.52,-1.26,03,AR,drought
1944,1.35,1.61,03,AR,drought
1945,3.08,3.34,03,AR,drought
1946,3.87,4.13,03,AR,drought
1947,-1.94,-1.68,03,AR,drought
1948,1.02,1.28,03,AR,drought
1949,1.72,1.98,03,AR,drought
1950,3.1,3.36,03,AR,drought
1951,-.85,-0.59,03,AR,drought
1952,1.26,1.52,03,AR,drought
1953,.59,0.85,03,AR,drought
1954,-3.94,-3.68,03,AR,drought
1955,-3.51,-3.25,03,AR,drought
1956,-2.28,-2.02,03,AR,drought
1957,.47,0.73,03,AR,drought
1958,2.86,3.12,03,AR,drought
1959,-.94,-0.68,03,AR,drought
1960,-.39,-0.13,03,AR,drought
1961,1.11,1.37,03,AR,drought
1962,-.11,0.15,03,AR,drought
1963,-2.3,-2.04,03,AR,drought
1964,-2.93,-2.67,03,AR,drought
1965,-1.24,-0.98,03,AR,drought
1966,-2.06,-1.80,03,AR,drought
1967,-3.05,-2.79,03,AR,drought
1968,1.38,1.64,03,AR,drought
1969,-.27,-0.01,03,AR,drought
1970,.33,0.59,03,AR,drought
1971,-1.27,-1.01,03,AR,drought
1972,-2.05,-1.79,03,AR,drought
1973,3.42,3.68,03,AR,drought
1974,2.59,2.85,03,AR,drought
1975,4.61,4.87,03,AR,drought
1976,-1.14,-0.88,03,AR,drought
1977,-.79,-0.53,03,AR,drought
1978,-1.17,-0.91,03,AR,drought
1979,1.55,1.81,03,AR,drought
1980,-.43,-0.17,03,AR,drought
1981,-2.82,-2.56,03,AR,drought
1982,-1.7,-1.44,03,AR,drought
1983,-1.21,-0.95,03,AR,drought
1984,.6,0.86,03,AR,drought
1985,.13,0.39,03,AR,drought
1986,-1.96,-1.70,03,AR,drought
1987,-.38,-0.12,03,AR,drought
1988,-.4,-0.14,03,AR,drought
1989,2.55,2.81,03,AR,drought
1990,2.15,2.41,03,AR,drought
1991,1.2,1.46,03,AR,drought
1992,-.57,-0.31,03,AR,drought
1993,-.66,-0.40,03,AR,drought
1994,1.49,1.75,03,AR,drought
1995,-1.06,-0.80,03,AR,drought
1996,-2.45,-2.19,03,AR,drought
1997,2.53,2.79,03,AR,drought
1998,1.79,2.05,03,AR,drought
1999,-1.38,-1.12,03,AR,drought
2000,-3.22,-2.96,03,AR,drought
2001,-.24,0.02,03,AR,drought
2002,2.57,2.83,03,AR,drought
2003,-.91,-0.65,03,AR,drought
2004,-.81,-0.55,03,AR,drought
2005,-.79,-0.53,03,AR,drought
2006,-3.63,-3.37,03,AR,drought
2007,-1.67,-1.41,03,AR,drought
2008,1.4,1.66,03,AR,drought
2009,1.53,1.79,03,AR,drought
2010,-.65,-0.39,03,AR,drought
2011,-3.68,-3.42,03,AR,drought
2012,-.91,-0.65,03,AR,drought
2013,.18,0.44,03,AR,drought
2014,.06,0.32,03,AR,drought
2015,.98,1.24,03,AR,drought
1895,-1.51,-1.49,04,AR,drought
1896,-.92,-0.90,04,AR,drought
1897,-1.29,-1.27,04,AR,drought
1898,.29,0.31,04,AR,drought
1899,-1.28,-1.26,04,AR,drought
1900,-2.2,-2.18,04,AR,drought
1901,-1.24,-1.22,04,AR,drought
1902,-2.59,-2.57,04,AR,drought
1903,1.29,1.31,04,AR,drought
1904,-1.49,-1.47,04,AR,drought
1905,.57,0.59,04,AR,drought
1906,1.81,1.83,04,AR,drought
1907,2.5,2.52,04,AR,drought
1908,.36,0.38,04,AR,drought
1909,.07,0.09,04,AR,drought
1910,.1,0.12,04,AR,drought
1911,-.71,-0.69,04,AR,drought
1912,2.28,2.30,04,AR,drought
1913,.93,0.95,04,AR,drought
1914,-.72,-0.70,04,AR,drought
1915,-.74,-0.72,04,AR,drought
1916,-1.53,-1.51,04,AR,drought
1917,.36,0.38,04,AR,drought
1918,-2.28,-2.26,04,AR,drought
1919,-.54,-0.52,04,AR,drought
1920,1.51,1.53,04,AR,drought
1921,1.75,1.77,04,AR,drought
1922,1.12,1.14,04,AR,drought
1923,1.03,1.05,04,AR,drought
1924,-.79,-0.77,04,AR,drought
1925,-4.08,-4.06,04,AR,drought
1926,-2.02,-2.00,04,AR,drought
1927,3.31,3.33,04,AR,drought
1928,1.3,1.32,04,AR,drought
1929,.17,0.19,04,AR,drought
1930,-1.92,-1.90,04,AR,drought
1931,-2.49,-2.47,04,AR,drought
1932,-.69,-0.67,04,AR,drought
1933,-.11,-0.09,04,AR,drought
1934,-1.09,-1.07,04,AR,drought
1935,.81,0.83,04,AR,drought
1936,-3.02,-3.00,04,AR,drought
1937,-1.26,-1.24,04,AR,drought
1938,.04,0.06,04,AR,drought
1939,1.96,1.98,04,AR,drought
1940,.65,0.67,04,AR,drought
1941,-1.1,-1.08,04,AR,drought
1942,.91,0.93,04,AR,drought
1943,-1.88,-1.86,04,AR,drought
1944,1.73,1.75,04,AR,drought
1945,3.54,3.56,04,AR,drought
1946,3.51,3.53,04,AR,drought
1947,-1.5,-1.48,04,AR,drought
1948,-.56,-0.54,04,AR,drought
1949,1.03,1.05,04,AR,drought
1950,2.44,2.46,04,AR,drought
1951,-.78,-0.76,04,AR,drought
1952,1.52,1.54,04,AR,drought
1953,1.36,1.38,04,AR,drought
1954,-4.01,-3.99,04,AR,drought
1955,-3.32,-3.30,04,AR,drought
1956,-2.08,-2.06,04,AR,drought
1957,2.39,2.41,04,AR,drought
1958,3.28,3.30,04,AR,drought
1959,-1.18,-1.16,04,AR,drought
1960,-1.16,-1.14,04,AR,drought
1961,.61,0.63,04,AR,drought
1962,-.52,-0.50,04,AR,drought
1963,-2.52,-2.50,04,AR,drought
1964,-1.8,-1.78,04,AR,drought
1965,-1.93,-1.91,04,AR,drought
1966,-.81,-0.79,04,AR,drought
1967,-.03,-0.01,04,AR,drought
1968,1.4,1.42,04,AR,drought
1969,-.49,-0.47,04,AR,drought
1970,.81,0.83,04,AR,drought
1971,-1.75,-1.73,04,AR,drought
1972,-2.23,-2.21,04,AR,drought
1973,4.68,4.70,04,AR,drought
1974,2.6,2.62,04,AR,drought
1975,3.87,3.89,04,AR,drought
1976,-1.71,-1.69,04,AR,drought
1977,-1.09,-1.07,04,AR,drought
1978,-1.63,-1.61,04,AR,drought
1979,2.27,2.29,04,AR,drought
1980,-.38,-0.36,04,AR,drought
1981,-3.41,-3.39,04,AR,drought
1982,.28,0.30,04,AR,drought
1983,.51,0.53,04,AR,drought
1984,.39,0.41,04,AR,drought
1985,.24,0.26,04,AR,drought
1986,.38,0.40,04,AR,drought
1987,-1.35,-1.33,04,AR,drought
1988,-.68,-0.66,04,AR,drought
1989,1.51,1.53,04,AR,drought
1990,2.35,2.37,04,AR,drought
1991,3.12,3.14,04,AR,drought
1992,-1.12,-1.10,04,AR,drought
1993,.5,0.52,04,AR,drought
1994,1.1,1.12,04,AR,drought
1995,-.58,-0.56,04,AR,drought
1996,-2.18,-2.16,04,AR,drought
1997,3.27,3.29,04,AR,drought
1998,-.41,-0.39,04,AR,drought
1999,-1.12,-1.10,04,AR,drought
2000,-3.17,-3.15,04,AR,drought
2001,-1.12,-1.10,04,AR,drought
2002,-.54,-0.52,04,AR,drought
2003,-1.48,-1.46,04,AR,drought
2004,.42,0.44,04,AR,drought
2005,-.91,-0.89,04,AR,drought
2006,-3.58,-3.56,04,AR,drought
2007,-1.62,-1.60,04,AR,drought
2008,2.28,2.30,04,AR,drought
2009,1.53,1.55,04,AR,drought
2010,-1.19,-1.17,04,AR,drought
2011,-1.77,-1.75,04,AR,drought
2012,-1.61,-1.59,04,AR,drought
2013,.37,0.39,04,AR,drought
2014,.3,0.32,04,AR,drought
2015,1.07,1.09,04,AR,drought
1895,-1.68,-1.60,05,AR,drought
1896,-1.48,-1.40,05,AR,drought
1897,-1.95,-1.87,05,AR,drought
1898,.42,0.50,05,AR,drought
1899,-.98,-0.90,05,AR,drought
1900,-2.44,-2.36,05,AR,drought
1901,-1.68,-1.60,05,AR,drought
1902,-2.83,-2.75,05,AR,drought
1903,1.68,1.76,05,AR,drought
1904,-1.73,-1.65,05,AR,drought
1905,1.59,1.67,05,AR,drought
1906,1.64,1.72,05,AR,drought
1907,3.62,3.70,05,AR,drought
1908,.75,0.83,05,AR,drought
1909,.64,0.72,05,AR,drought
1910,.61,0.69,05,AR,drought
1911,-1.79,-1.71,05,AR,drought
1912,-.74,-0.66,05,AR,drought
1913,-.44,-0.36,05,AR,drought
1914,-1.18,-1.10,05,AR,drought
1915,.14,0.22,05,AR,drought
1916,-1.83,-1.75,05,AR,drought
1917,-.33,-0.25,05,AR,drought
1918,-2.75,-2.67,05,AR,drought
1919,.44,0.52,05,AR,drought
1920,2.02,2.10,05,AR,drought
1921,-.82,-0.74,05,AR,drought
1922,-.07,0.01,05,AR,drought
1923,1.82,1.90,05,AR,drought
1924,-.62,-0.54,05,AR,drought
1925,-4.57,-4.49,05,AR,drought
1926,-2.55,-2.47,05,AR,drought
1927,3.19,3.27,05,AR,drought
1928,.68,0.76,05,AR,drought
1929,.5,0.58,05,AR,drought
1930,-.59,-0.51,05,AR,drought
1931,-2.51,-2.43,05,AR,drought
1932,-1.5,-1.42,05,AR,drought
1933,-.01,0.07,05,AR,drought
1934,-1.53,-1.45,05,AR,drought
1935,1.66,1.74,05,AR,drought
1936,-3.52,-3.44,05,AR,drought
1937,-1.65,-1.57,05,AR,drought
1938,-.19,-0.11,05,AR,drought
1939,-.1,-0.02,05,AR,drought
1940,.24,0.32,05,AR,drought
1941,-1.88,-1.80,05,AR,drought
1942,-.32,-0.24,05,AR,drought
1943,-1.24,-1.16,05,AR,drought
1944,1.83,1.91,05,AR,drought
1945,3.26,3.34,05,AR,drought
1946,4.41,4.49,05,AR,drought
1947,-1.26,-1.18,05,AR,drought
1948,-.55,-0.47,05,AR,drought
1949,.7,0.78,05,AR,drought
1950,2.72,2.80,05,AR,drought
1951,-1.61,-1.53,05,AR,drought
1952,-.3,-0.22,05,AR,drought
1953,1.9,1.98,05,AR,drought
1954,-3.29,-3.21,05,AR,drought
1955,-2.77,-2.69,05,AR,drought
1956,-2.47,-2.39,05,AR,drought
1957,2.94,3.02,05,AR,drought
1958,3.5,3.58,05,AR,drought
1959,-1.7,-1.62,05,AR,drought
1960,.26,0.34,05,AR,drought
1961,1.24,1.32,05,AR,drought
1962,-1.5,-1.42,05,AR,drought
1963,-2.77,-2.69,05,AR,drought
1964,-2.35,-2.27,05,AR,drought
1965,-1.94,-1.86,05,AR,drought
1966,-.97,-0.89,05,AR,drought
1967,.79,0.87,05,AR,drought
1968,2.53,2.61,05,AR,drought
1969,-.92,-0.84,05,AR,drought
1970,.14,0.22,05,AR,drought
1971,-1.66,-1.58,05,AR,drought
1972,-2.6,-2.52,05,AR,drought
1973,4.33,4.41,05,AR,drought
1974,2.29,2.37,05,AR,drought
1975,3.68,3.76,05,AR,drought
1976,.19,0.27,05,AR,drought
1977,-1.98,-1.90,05,AR,drought
1978,-.94,-0.86,05,AR,drought
1979,3.2,3.28,05,AR,drought
1980,-.22,-0.14,05,AR,drought
1981,.72,0.80,05,AR,drought
1982,-.27,-0.19,05,AR,drought
1983,1.23,1.31,05,AR,drought
1984,.96,1.04,05,AR,drought
1985,-.49,-0.41,05,AR,drought
1986,.14,0.22,05,AR,drought
1987,-1.59,-1.51,05,AR,drought
1988,-1.49,-1.41,05,AR,drought
1989,1.7,1.78,05,AR,drought
1990,3.37,3.45,05,AR,drought
1991,2.72,2.80,05,AR,drought
1992,-1.41,-1.33,05,AR,drought
1993,.49,0.57,05,AR,drought
1994,.76,0.84,05,AR,drought
1995,-.59,-0.51,05,AR,drought
1996,-2.49,-2.41,05,AR,drought
1997,2.72,2.80,05,AR,drought
1998,-1.03,-0.95,05,AR,drought
1999,-1.14,-1.06,05,AR,drought
2000,-2.55,-2.47,05,AR,drought
2001,-1.05,-0.97,05,AR,drought
2002,-.15,-0.07,05,AR,drought
2003,.4,0.48,05,AR,drought
2004,.22,0.30,05,AR,drought
2005,-1.63,-1.55,05,AR,drought
2006,-3.6,-3.52,05,AR,drought
2007,-1.96,-1.88,05,AR,drought
2008,1.89,1.97,05,AR,drought
2009,2.97,3.05,05,AR,drought
2010,-.93,-0.85,05,AR,drought
2011,-.7,-0.62,05,AR,drought
2012,-2.7,-2.62,05,AR,drought
2013,.68,0.76,05,AR,drought
2014,.52,0.60,05,AR,drought
2015,2.36,2.44,05,AR,drought
1895,.46,0.40,06,AR,drought
1896,-1.93,-1.99,06,AR,drought
1897,-2.06,-2.12,06,AR,drought
1898,.55,0.49,06,AR,drought
1899,-1.34,-1.40,06,AR,drought
1900,.81,0.75,06,AR,drought
1901,-2.41,-2.47,06,AR,drought
1902,.43,0.37,06,AR,drought
1903,1.33,1.27,06,AR,drought
1904,1.13,1.07,06,AR,drought
1905,2.11,2.05,06,AR,drought
1906,1.8,1.74,06,AR,drought
1907,3.49,3.43,06,AR,drought
1908,.75,0.69,06,AR,drought
1909,.65,0.59,06,AR,drought
1910,.95,0.89,06,AR,drought
1911,-2.48,-2.54,06,AR,drought
1912,.66,0.60,06,AR,drought
1913,-1.11,-1.17,06,AR,drought
1914,-2.22,-2.28,06,AR,drought
1915,.57,0.51,06,AR,drought
1916,-1.21,-1.27,06,AR,drought
1917,.39,0.33,06,AR,drought
1918,-2.81,-2.87,06,AR,drought
1919,.92,0.86,06,AR,drought
1920,1.77,1.71,06,AR,drought
1921,-.71,-0.77,06,AR,drought
1922,-.53,-0.59,06,AR,drought
1923,2.02,1.96,06,AR,drought
1924,-.67,-0.73,06,AR,drought
1925,-5.14,-5.20,06,AR,drought
1926,-2.7,-2.76,06,AR,drought
1927,3.69,3.63,06,AR,drought
1928,2.39,2.33,06,AR,drought
1929,-.04,-0.10,06,AR,drought
1930,-1.44,-1.50,06,AR,drought
1931,-2.74,-2.80,06,AR,drought
1932,-1.26,-1.32,06,AR,drought
1933,-.87,-0.93,06,AR,drought
1934,-1.9,-1.96,06,AR,drought
1935,2.86,2.80,06,AR,drought
1936,-4.24,-4.30,06,AR,drought
1937,.25,0.19,06,AR,drought
1938,.21,0.15,06,AR,drought
1939,.1,0.04,06,AR,drought
1940,.46,0.40,06,AR,drought
1941,-1.81,-1.87,06,AR,drought
1942,-.16,-0.22,06,AR,drought
1943,-1.57,-1.63,06,AR,drought
1944,-.47,-0.53,06,AR,drought
1945,4.53,4.47,06,AR,drought
1946,-.48,-0.54,06,AR,drought
1947,-1.1,-1.16,06,AR,drought
1948,.14,0.08,06,AR,drought
1949,1,0.94,06,AR,drought
1950,2.33,2.27,06,AR,drought
1951,.76,0.70,06,AR,drought
1952,-1.59,-1.65,06,AR,drought
1953,-1.31,-1.37,06,AR,drought
1954,-3.87,-3.93,06,AR,drought
1955,-2.39,-2.45,06,AR,drought
1956,-2.24,-2.30,06,AR,drought
1957,3.19,3.13,06,AR,drought
1958,3.82,3.76,06,AR,drought
1959,.37,0.31,06,AR,drought
1960,.73,0.67,06,AR,drought
1961,1.06,1.00,06,AR,drought
1962,.32,0.26,06,AR,drought
1963,-2.78,-2.84,06,AR,drought
1964,-2.92,-2.98,06,AR,drought
1965,.07,0.01,06,AR,drought
1966,-1.73,-1.79,06,AR,drought
1967,.67,0.61,06,AR,drought
1968,2.24,2.18,06,AR,drought
1969,-.78,-0.84,06,AR,drought
1970,.2,0.14,06,AR,drought
1971,-1.95,-2.01,06,AR,drought
1972,-2.58,-2.64,06,AR,drought
1973,4.18,4.12,06,AR,drought
1974,3.59,3.53,06,AR,drought
1975,3.65,3.59,06,AR,drought
1976,1,0.94,06,AR,drought
1977,-2,-2.06,06,AR,drought
1978,-.93,-0.99,06,AR,drought
1979,3.03,2.97,06,AR,drought
1980,-.71,-0.77,06,AR,drought
1981,1.06,1.00,06,AR,drought
1982,.86,0.80,06,AR,drought
1983,1.23,1.17,06,AR,drought
1984,.29,0.23,06,AR,drought
1985,-.71,-0.77,06,AR,drought
1986,.74,0.68,06,AR,drought
1987,-1.62,-1.68,06,AR,drought
1988,-2.23,-2.29,06,AR,drought
1989,2.52,2.46,06,AR,drought
1990,2.59,2.53,06,AR,drought
1991,2.06,2.00,06,AR,drought
1992,1.06,1.00,06,AR,drought
1993,.52,0.46,06,AR,drought
1994,.64,0.58,06,AR,drought
1995,-.51,-0.57,06,AR,drought
1996,.14,0.08,06,AR,drought
1997,2.9,2.84,06,AR,drought
1998,-1.73,-1.79,06,AR,drought
1999,-.57,-0.63,06,AR,drought
