year,value,anomaly,month,state
2007,-1.1,3.7,01,AK
2008,-6.8,-2.0,01,AK
2009,-7.2,-2.4,01,AK
2010,-4.5,0.3,01,AK
2011,.2,5.0,01,AK
2012,-20.2,-15.4,01,AK
2013,3.9,8.7,01,AK
2014,12.8,17.6,01,AK
2015,.8,5.6,01,AK
2016,11.3,16.1,01,AK
1925,-12.2,-9.2,02,AK
1926,-4.7,-1.7,02,AK
1927,-1,2.0,02,AK
1928,5.4,8.4,02,AK
1929,5.8,8.8,02,AK
1930,-14.2,-11.2,02,AK
1931,1.9,4.9,02,AK
1932,-14.7,-11.7,02,AK
1933,-5.8,-2.8,02,AK
1934,5.9,8.9,02,AK
1935,3.3,6.3,02,AK
1936,-8.5,-5.5,02,AK
1937,-9,-6.0,02,AK
1938,-8.6,-5.6,02,AK
1939,0,3.0,02,AK
1940,1.3,4.3,02,AK
1941,5.3,8.3,02,AK
1942,11,14.0,02,AK
1943,1.9,4.9,02,AK
1944,7.4,10.4,02,AK
1945,3.6,6.6,02,AK
1946,-3.1,-0.1,02,AK
1947,-.5,2.5,02,AK
1948,-7.1,-4.1,02,AK
1949,-10.6,-7.6,02,AK
1950,-16,-13.0,02,AK
1951,-6.8,-3.8,02,AK
1952,-3.5,-0.5,02,AK
1953,-1.9,1.1,02,AK
1954,-15.2,-12.2,02,AK
1955,-10.3,-7.3,02,AK
1956,-10.7,-7.7,02,AK
1957,-5.2,-2.2,02,AK
1958,.2,3.2,02,AK
1959,6.3,9.3,02,AK
1960,4.2,7.2,02,AK
1961,-7.4,-4.4,02,AK
1962,6.1,9.1,02,AK
1963,1.5,4.5,02,AK
1964,-4.9,-1.9,02,AK
1965,-12.4,-9.4,02,AK
1966,-3.1,-0.1,02,AK
1967,-3,0.0,02,AK
1968,-4.8,-1.8,02,AK
1969,-4.4,-1.4,02,AK
1970,5.3,8.3,02,AK
1971,-8.8,-5.8,02,AK
1972,-10.5,-7.5,02,AK
1973,-2.8,0.2,02,AK
1974,-15.4,-12.4,02,AK
1975,-7.6,-4.6,02,AK
1976,-12.9,-9.9,02,AK
1977,8.5,11.5,02,AK
1978,3.2,6.2,02,AK
1979,-17,-14.0,02,AK
1980,4.6,7.6,02,AK
1981,1.8,4.8,02,AK
1982,-2.7,0.3,02,AK
1983,.8,3.8,02,AK
1984,-14,-11.0,02,AK
1985,-7.9,-4.9,02,AK
1986,2.9,5.9,02,AK
1987,.8,3.8,02,AK
1988,1.2,4.2,02,AK
1989,6.6,9.6,02,AK
1990,-20.7,-17.7,02,AK
1991,-3.1,-0.1,02,AK
1992,-7,-4.0,02,AK
1993,3.1,6.1,02,AK
1994,-3.3,-0.3,02,AK
1995,.6,3.6,02,AK
1996,-4.5,-1.5,02,AK
1997,8.5,11.5,02,AK
1998,3.2,6.2,02,AK
1999,-11.6,-8.6,02,AK
2000,9.5,12.5,02,AK
2001,7,10.0,02,AK
2002,1.5,4.5,02,AK
2003,10.8,13.8,02,AK
2004,3.2,6.2,02,AK
2005,.4,3.4,02,AK
2006,4.3,7.3,02,AK
2007,-1.6,1.4,02,AK
2008,-6.6,-3.6,02,AK
2009,-3.8,-0.8,02,AK
2010,3.6,6.6,02,AK
2011,-2.7,0.3,02,AK
2012,4.7,7.7,02,AK
2013,-.8,2.2,02,AK
2014,-1.1,1.9,02,AK
2015,5.5,8.5,02,AK
2016,10.2,13.2,02,AK
1925,2.1,0.3,03,AK
1926,12.5,10.7,03,AK
1927,-5.2,-7.0,03,AK
1928,-5.2,-7.0,03,AK
1929,-4.9,-6.7,03,AK
1930,-1.6,-3.4,03,AK
1931,.8,-1.0,03,AK
1932,6.6,4.8,03,AK
1933,-1.9,-3.7,03,AK
1934,2.3,0.5,03,AK
1935,1.2,-0.6,03,AK
1936,-2.2,-4.0,03,AK
1937,-2.6,-4.4,03,AK
1938,2.3,0.5,03,AK
1939,-2.8,-4.6,03,AK
1940,3.1,1.3,03,AK
1941,5,3.2,03,AK
1942,.1,-1.7,03,AK
1943,3.6,1.8,03,AK
1944,2.4,0.6,03,AK
1945,.5,-1.3,03,AK
1946,-7.3,-9.1,03,AK
1947,3.4,1.6,03,AK
1948,-1.9,-3.7,03,AK
1949,10.2,8.4,03,AK
1950,7.2,5.4,03,AK
1951,-7.8,-9.6,03,AK
1952,1.7,-0.1,03,AK
1953,-2.8,-4.6,03,AK
1954,3.1,1.3,03,AK
1955,1.9,0.1,03,AK
1956,-1.6,-3.4,03,AK
1957,6.6,4.8,03,AK
1958,8.5,6.7,03,AK
1959,-11.8,-13.6,03,AK
1960,-.5,-2.3,03,AK
1961,-6,-7.8,03,AK
1962,1.2,-0.6,03,AK
1963,.5,-1.3,03,AK
1964,-6.5,-8.3,03,AK
1965,16.6,14.8,03,AK
1966,-7.7,-9.5,03,AK
1967,6.2,4.4,03,AK
1968,5.3,3.5,03,AK
1969,5.2,3.4,03,AK
1970,9.3,7.5,03,AK
1971,-8.5,-10.3,03,AK
1972,-11.1,-12.9,03,AK
1973,.5,-1.3,03,AK
1974,-.6,-2.4,03,AK
1975,1.4,-0.4,03,AK
1976,.7,-1.1,03,AK
1977,-3.7,-5.5,03,AK
1978,4.5,2.7,03,AK
1979,6.7,4.9,03,AK
1980,7.9,6.1,03,AK
1981,14.1,12.3,03,AK
1982,4.8,3.0,03,AK
1983,4.1,2.3,03,AK
1984,10.1,8.3,03,AK
1985,3.9,2.1,03,AK
1986,-1.6,-3.4,03,AK
1987,3.7,1.9,03,AK
1988,5.3,3.5,03,AK
1989,.6,-1.2,03,AK
1990,6.5,4.7,03,AK
1991,3,1.2,03,AK
1992,4.2,2.4,03,AK
1993,8,6.2,03,AK
1994,1,-0.8,03,AK
1995,-3,-4.8,03,AK
1996,8.1,6.3,03,AK
1997,-2,-3.8,03,AK
1998,11.7,9.9,03,AK
1999,-.1,-1.9,03,AK
2000,9.7,7.9,03,AK
2001,4.1,2.3,03,AK
2002,5.9,4.1,03,AK
2003,1.9,0.1,03,AK
2004,1.3,-0.5,03,AK
2005,10.7,8.9,03,AK
2006,-1.5,-3.3,03,AK
2007,-9.8,-11.6,03,AK
2008,4.8,3.0,03,AK
2009,-1,-2.8,03,AK
2010,.4,-1.4,03,AK
2011,1.5,-0.3,03,AK
2012,-5,-6.8,03,AK
2013,1.7,-0.1,03,AK
2014,4,2.2,03,AK
2015,7.1,5.3,03,AK
1925,14.6,0.0,04,AK
1926,19.5,4.9,04,AK
1927,5,-9.6,04,AK
1928,13.8,-0.8,04,AK
1929,12.3,-2.3,04,AK
1930,11.8,-2.8,04,AK
1931,13.5,-1.1,04,AK
1932,16.3,1.7,04,AK
1933,16.3,1.7,04,AK
1934,18.4,3.8,04,AK
1935,15.3,0.7,04,AK
1936,13.6,-1.0,04,AK
1937,10.5,-4.1,04,AK
1938,18.7,4.1,04,AK
1939,16.8,2.2,04,AK
1940,23.5,8.9,04,AK
1941,19.1,4.5,04,AK
1942,18.4,3.8,04,AK
1943,14.3,-0.3,04,AK
1944,11.1,-3.5,04,AK
1945,11.5,-3.1,04,AK
1946,11.6,-3.0,04,AK
1947,14.8,0.2,04,AK
1948,13.1,-1.5,04,AK
1949,7.6,-7.0,04,AK
1950,14.9,0.3,04,AK
1951,19.2,4.6,04,AK
1952,11,-3.6,04,AK
1953,18.1,3.5,04,AK
1954,11.3,-3.3,04,AK
1955,8.7,-5.9,04,AK
1956,13.6,-1.0,04,AK
1957,19.4,4.8,04,AK
1958,18.2,3.6,04,AK
1959,11.1,-3.5,04,AK
1960,8.3,-6.3,04,AK
1961,12,-2.6,04,AK
1962,14.8,0.2,04,AK
1963,13.3,-1.3,04,AK
1964,11.3,-3.3,04,AK
1965,17.1,2.5,04,AK
1966,11.9,-2.7,04,AK
1967,18.9,4.3,04,AK
1968,12.9,-1.7,04,AK
1969,19.2,4.6,04,AK
1970,14.6,0.0,04,AK
1971,9.6,-5.0,04,AK
1972,5.4,-9.2,04,AK
1973,16.2,1.6,04,AK
1974,15,0.4,04,AK
1975,11.3,-3.3,04,AK
1976,14,-0.6,04,AK
1977,9,-5.6,04,AK
1978,17.8,3.2,04,AK
1979,17.2,2.6,04,AK
1980,18,3.4,04,AK
1981,15,0.4,04,AK
1982,10.8,-3.8,04,AK
1983,18.8,4.2,04,AK
1984,10.1,-4.5,04,AK
1985,2.8,-11.8,04,AK
1986,7.3,-7.3,04,AK
1987,13.5,-1.1,04,AK
1988,16.6,2.0,04,AK
1989,19.9,5.3,04,AK
1990,20.7,6.1,04,AK
1991,18,3.4,04,AK
1992,13.8,-0.8,04,AK
1993,21.7,7.1,04,AK
1994,17.4,2.8,04,AK
1995,21.8,7.2,04,AK
1996,14.3,-0.3,04,AK
1997,17.9,3.3,04,AK
1998,22.9,8.3,04,AK
1999,15,0.4,04,AK
2000,15.4,0.8,04,AK
2001,17,2.4,04,AK
2002,12.2,-2.4,04,AK
2003,18.6,4.0,04,AK
2004,20.4,5.8,04,AK
2005,14.3,-0.3,04,AK
2006,12.3,-2.3,04,AK
2007,21.2,6.6,04,AK
2008,14.5,-0.1,04,AK
2009,15.1,0.5,04,AK
2010,18.3,3.7,04,AK
2011,14.1,-0.5,04,AK
2012,18.1,3.5,04,AK
2013,7,-7.6,04,AK
2014,17.9,3.3,04,AK
2015,20,5.4,04,AK
1925,29.1,-0.2,05,AK
1926,29,-0.3,05,AK
1927,27.6,-1.7,05,AK
1928,27.6,-1.7,05,AK
1929,28.9,-0.4,05,AK
1930,28.5,-0.8,05,AK
1931,28.1,-1.2,05,AK
1932,27.7,-1.6,05,AK
1933,28.4,-0.9,05,AK
1934,27.5,-1.8,05,AK
1935,26.4,-2.9,05,AK
1936,30,0.7,05,AK
1937,27.1,-2.2,05,AK
1938,29,-0.3,05,AK
1939,26.6,-2.7,05,AK
1940,30.7,1.4,05,AK
1941,28.8,-0.5,05,AK
1942,31.5,2.2,05,AK
1943,30.7,1.4,05,AK
1944,30.5,1.2,05,AK
1945,25.1,-4.2,05,AK
1946,30.4,1.1,05,AK
1947,29.8,0.5,05,AK
1948,27.3,-2.0,05,AK
1949,25.5,-3.8,05,AK
1950,29,-0.3,05,AK
1951,30.6,1.3,05,AK
1952,24.7,-4.6,05,AK
1953,31.3,2.0,05,AK
1954,30.3,1.0,05,AK
1955,28.3,-1.0,05,AK
1956,30.7,1.4,05,AK
1957,30.8,1.5,05,AK
1958,28.9,-0.4,05,AK
1959,30.3,1.0,05,AK
1960,32.4,3.1,05,AK
1961,30.9,1.6,05,AK
1962,27.6,-1.7,05,AK
1963,31.2,1.9,05,AK
1964,24.1,-5.2,05,AK
1965,25.6,-3.7,05,AK
1966,26.7,-2.6,05,AK
1967,29.5,0.2,05,AK
1968,29.4,0.1,05,AK
1969,31.5,2.2,05,AK
1970,29.6,0.3,05,AK
1971,26.9,-2.4,05,AK
1972,28.7,-0.6,05,AK
1973,29.3,0.0,05,AK
1974,28.9,-0.4,05,AK
1975,28.9,-0.4,05,AK
1976,28.9,-0.4,05,AK
1977,28.8,-0.5,05,AK
1978,30.4,1.1,05,AK
1979,31.8,2.5,05,AK
1980,31.2,1.9,05,AK
1981,33.7,4.4,05,AK
1982,27.5,-1.8,05,AK
1983,30.5,1.2,05,AK
1984,27.1,-2.2,05,AK
1985,27.6,-1.7,05,AK
1986,28.2,-1.1,05,AK
1987,30.1,0.8,05,AK
1988,32.5,3.2,05,AK
1989,29.9,0.6,05,AK
1990,34,4.7,05,AK
1991,32.2,2.9,05,AK
1992,25.5,-3.8,05,AK
1993,33,3.7,05,AK
1994,31.7,2.4,05,AK
1995,33.9,4.6,05,AK
1996,30.7,1.4,05,AK
1997,31.6,2.3,05,AK
1998,31.5,2.2,05,AK
1999,28.9,-0.4,05,AK
2000,27.1,-2.2,05,AK
2001,24.3,-5.0,05,AK
2002,31.7,2.4,05,AK
2003,30,0.7,05,AK
2004,34.8,5.5,05,AK
2005,34.3,5.0,05,AK
2006,31.1,1.8,05,AK
2007,30.5,1.2,05,AK
2008,30.7,1.4,05,AK
2009,30.8,1.5,05,AK
2010,31.6,2.3,05,AK
2011,31.3,2.0,05,AK
2012,28.9,-0.4,05,AK
2013,25.9,-3.4,05,AK
2014,32.5,3.2,05,AK
2015,35.4,6.1,05,AK
1925,38.5,-1.7,06,AK
1926,41.5,1.3,06,AK
1927,39.8,-0.4,06,AK
1928,39.2,-1.0,06,AK
1929,40.6,0.4,06,AK
1930,39.1,-1.1,06,AK
1931,38.9,-1.3,06,AK
1932,37.9,-2.3,06,AK
1933,36.4,-3.8,06,AK
1934,38.5,-1.7,06,AK
1935,39,-1.2,06,AK
1936,42.5,2.3,06,AK
1937,41.2,1.0,06,AK
1938,38.5,-1.7,06,AK
1939,38.6,-1.6,06,AK
1940,39.9,-0.3,06,AK
1941,39.8,-0.4,06,AK
1942,40.5,0.3,06,AK
1943,41.7,1.5,06,AK
1944,41.5,1.3,06,AK
1945,38.4,-1.8,06,AK
1946,41,0.8,06,AK
1947,38.7,-1.5,06,AK
1948,40.4,0.2,06,AK
1949,37,-3.2,06,AK
1950,39.8,-0.4,06,AK
1951,40.1,-0.1,06,AK
1952,39,-1.2,06,AK
1953,42.6,2.4,06,AK
1954,39.5,-0.7,06,AK
1955,37.6,-2.6,06,AK
1956,39.1,-1.1,06,AK
1957,43,2.8,06,AK
1958,42.7,2.5,06,AK
1959,41.2,1.0,06,AK
1960,38.8,-1.4,06,AK
1961,40.5,0.3,06,AK
1962,40.2,0.0,06,AK
1963,38.4,-1.8,06,AK
1964,40.7,0.5,06,AK
1965,38.6,-1.6,06,AK
1966,40.8,0.6,06,AK
1967,42,1.8,06,AK
1968,39.7,-0.5,06,AK
1969,42.2,2.0,06,AK
1970,39,-1.2,06,AK
1971,40.5,0.3,06,AK
1972,39.4,-0.8,06,AK
1973,39.6,-0.6,06,AK
1974,38.6,-1.6,06,AK
1975,38.5,-1.7,06,AK
1976,39.3,-0.9,06,AK
1977,40.9,0.7,06,AK
1978,39.5,-0.7,06,AK
1979,40.2,0.0,06,AK
1980,40.6,0.4,06,AK
1981,39.8,-0.4,06,AK
1982,40.6,0.4,06,AK
1983,41.1,0.9,06,AK
1984,40.9,0.7,06,AK
1985,38.5,-1.7,06,AK
1986,40.8,0.6,06,AK
1987,40.7,0.5,06,AK
1988,41.7,1.5,06,AK
1989,41.1,0.9,06,AK
1990,41.9,1.7,06,AK
1991,42.3,2.1,06,AK
1992,41.4,1.2,06,AK
1993,42.2,2.0,06,AK
1994,40.7,0.5,06,AK
1995,41.2,1.0,06,AK
1996,40.7,0.5,06,AK
1997,42.6,2.4,06,AK
1998,41.7,1.5,06,AK
1999,42,1.8,06,AK
2000,41.6,1.4,06,AK
2001,41.1,0.9,06,AK
2002,40.6,0.4,06,AK
2003,42.1,1.9,06,AK
2004,45.3,5.1,06,AK
2005,42.8,2.6,06,AK
2006,40.8,0.6,06,AK
2007,41.9,1.7,06,AK
2008,40.6,0.4,06,AK
2009,41.1,0.9,06,AK
2010,41.3,1.1,06,AK
2011,42.2,2.0,06,AK
2012,41.6,1.4,06,AK
2013,43.5,3.3,06,AK
2014,40,-0.2,06,AK
2015,43.1,2.9,06,AK
1925,42,-2.2,07,AK
1926,44.1,-0.1,07,AK
1927,44.5,0.3,07,AK
1928,43,-1.2,07,AK
1929,42.4,-1.8,07,AK
1930,43.6,-0.6,07,AK
1931,42.4,-1.8,07,AK
1932,42.4,-1.8,07,AK
1933,42.4,-1.8,07,AK
1934,41.4,-2.8,07,AK
1935,44.4,0.2,07,AK
1936,43.6,-0.6,07,AK
1937,43.2,-1.0,07,AK
1938,42.3,-1.9,07,AK
1939,43.2,-1.0,07,AK
1940,43.4,-0.8,07,AK
1941,43,-1.2,07,AK
1942,43.4,-0.8,07,AK
1943,44.3,0.1,07,AK
1944,45.4,1.2,07,AK
1945,43.6,-0.6,07,AK
1946,44,-0.2,07,AK
1947,44.6,0.4,07,AK
1948,43.1,-1.1,07,AK
1949,43.5,-0.7,07,AK
1950,44.9,0.7,07,AK
1951,44.9,0.7,07,AK
1952,44.2,0.0,07,AK
1953,44.4,0.2,07,AK
1954,42.7,-1.5,07,AK
1955,43.9,-0.3,07,AK
1956,44.4,0.2,07,AK
1957,44,-0.2,07,AK
1958,45.6,1.4,07,AK
1959,41.7,-2.5,07,AK
1960,44.5,0.3,07,AK
1961,43.2,-1.0,07,AK
1962,46,1.8,07,AK
1963,44.2,0.0,07,AK
1964,43.7,-0.5,07,AK
1965,43.4,-0.8,07,AK
1966,43.4,-0.8,07,AK
1967,44.6,0.4,07,AK
1968,46,1.8,07,AK
1969,43.6,-0.6,07,AK
1970,43.2,-1.0,07,AK
1971,43.6,-0.6,07,AK
1972,45.4,1.2,07,AK
1973,43,-1.2,07,AK
1974,43.2,-1.0,07,AK
1975,44.1,-0.1,07,AK
1976,43.4,-0.8,07,AK
1977,44.5,0.3,07,AK
1978,44.9,0.7,07,AK
1979,45.2,1.0,07,AK
1980,44.9,0.7,07,AK
1981,44.2,0.0,07,AK
1982,44.6,0.4,07,AK
1983,45.2,1.0,07,AK
1984,44.4,0.2,07,AK
1985,44.4,0.2,07,AK
1986,44.6,0.4,07,AK
1987,45.5,1.3,07,AK
1988,45.7,1.5,07,AK
1989,46.2,2.0,07,AK
1990,46,1.8,07,AK
1991,44,-0.2,07,AK
1992,46,1.8,07,AK
1993,47.7,3.5,07,AK
1994,46,1.8,07,AK
1995,45.9,1.7,07,AK
1996,45.3,1.1,07,AK
1997,46.7,2.5,07,AK
1998,46.7,2.5,07,AK
1999,45.1,0.9,07,AK
2000,44,-0.2,07,AK
2001,45.1,0.9,07,AK
2002,44.8,0.6,07,AK
2003,45,0.8,07,AK
2004,48.4,4.2,07,AK
2005,45.6,1.4,07,AK
2006,45.2,1.0,07,AK
2007,47,2.8,07,AK
2008,43.6,-0.6,07,AK
2009,46.5,2.3,07,AK
2010,45,0.8,07,AK
2011,44.5,0.3,07,AK
2012,44.6,0.4,07,AK
2013,46.6,2.4,07,AK
2014,44.7,0.5,07,AK
2015,46.3,2.1,07,AK
1925,41.3,-0.6,08,AK
1926,42.6,0.7,08,AK
1927,41.1,-0.8,08,AK
1928,40,-1.9,08,AK
1929,40.2,-1.7,08,AK
1930,43,1.1,08,AK
1931,41.6,-0.3,08,AK
1932,40.3,-1.6,08,AK
1933,41.1,-0.8,08,AK
1934,41.4,-0.5,08,AK
1935,39.2,-2.7,08,AK
1936,42.8,0.9,08,AK
1937,40.3,-1.6,08,AK
1938,42.2,0.3,08,AK
1939,40,-1.9,08,AK
1940,40.8,-1.1,08,AK
1941,42.9,1.0,08,AK
1942,43.1,1.2,08,AK
1943,41.9,0.0,08,AK
1944,42.4,0.5,08,AK
1945,41.8,-0.1,08,AK
1946,40.2,-1.7,08,AK
1947,39.5,-2.4,08,AK
1948,38.9,-3.0,08,AK
1949,42.2,0.3,08,AK
1950,43.2,1.3,08,AK
1951,43.5,1.6,08,AK
1952,41.3,-0.6,08,AK
1953,42.8,0.9,08,AK
1954,42.9,1.0,08,AK
1955,40.4,-1.5,08,AK
1956,42.6,0.7,08,AK
1957,44.4,2.5,08,AK
1958,42.9,1.0,08,AK
1959,41.5,-0.4,08,AK
1960,41.5,-0.4,08,AK
1961,41.6,-0.3,08,AK
1962,43.9,2.0,08,AK
1963,42.1,0.2,08,AK
1964,42.1,0.2,08,AK
1965,40.8,-1.1,08,AK
1966,41.1,-0.8,08,AK
1967,43.4,1.5,08,AK
1968,43.3,1.4,08,AK
1969,37.1,-4.8,08,AK
1970,41,-0.9,08,AK
1971,41.6,-0.3,08,AK
1972,44,2.1,08,AK
1973,40.6,-1.3,08,AK
1974,43.1,1.2,08,AK
1975,40.8,-1.1,08,AK
1976,42.9,1.0,08,AK
1977,45.1,3.2,08,AK
1978,43,1.1,08,AK
1979,44.7,2.8,08,AK
1980,40.1,-1.8,08,AK
1981,41.1,-0.8,08,AK
1982,41.6,-0.3,08,AK
1983,40.9,-1.0,08,AK
1984,40.8,-1.1,08,AK
1985,41.5,-0.4,08,AK
1986,40.4,-1.5,08,AK
1987,42.4,0.5,08,AK
1988,42.6,0.7,08,AK
1989,45.3,3.4,08,AK
1990,44.2,2.3,08,AK
1991,40.5,-1.4,08,AK
1992,42.7,0.8,08,AK
1993,43.1,1.2,08,AK
1994,44.2,2.3,08,AK
1995,42.2,0.3,08,AK
1996,39.8,-2.1,08,AK
1997,45.1,3.2,08,AK
1998,41.3,-0.6,08,AK
1999,43.4,1.5,08,AK
2000,40.5,-1.4,08,AK
2001,43.1,1.2,08,AK
2002,41,-0.9,08,AK
2003,42.6,0.7,08,AK
2004,45.6,3.7,08,AK
2005,44.2,2.3,08,AK
2006,41.4,-0.5,08,AK
2007,44.5,2.6,08,AK
2008,40.2,-1.7,08,AK
2009,41.2,-0.7,08,AK
2010,44.4,2.5,08,AK
2011,41.8,-0.1,08,AK
2012,42.4,0.5,08,AK
2013,43.7,1.8,08,AK
2014,44.2,2.3,08,AK
2015,42,0.1,08,AK
1925,36.1,2.5,09,AK
1926,37,3.4,09,AK
1927,29.3,-4.3,09,AK
1928,31.3,-2.3,09,AK
1929,37.9,4.3,09,AK
1930,32.6,-1.0,09,AK
1931,32.9,-0.7,09,AK
1932,31.1,-2.5,09,AK
1933,30.9,-2.7,09,AK
1934,33.7,0.1,09,AK
1935,32.5,-1.1,09,AK
1936,32.2,-1.4,09,AK
1937,35.9,2.3,09,AK
1938,36.6,3.0,09,AK
1939,32.5,-1.1,09,AK
1940,34,0.4,09,AK
1941,32.3,-1.3,09,AK
1942,37.3,3.7,09,AK
1943,34.2,0.6,09,AK
1944,33.9,0.3,09,AK
1945,33.8,0.2,09,AK
1946,32.7,-0.9,09,AK
1947,32.2,-1.4,09,AK
1948,30.3,-3.3,09,AK
1949,36.9,3.3,09,AK
1950,34.9,1.3,09,AK
1951,34.8,1.2,09,AK
1952,32.1,-1.5,09,AK
1953,33.7,0.1,09,AK
1954,33.7,0.1,09,AK
1955,33.6,0.0,09,AK
1956,32.5,-1.1,09,AK
1957,34.2,0.6,09,AK
1958,33.4,-0.2,09,AK
1959,32.6,-1.0,09,AK
1960,32.6,-1.0,09,AK
1961,35,1.4,09,AK
1962,32.3,-1.3,09,AK
1963,35,1.4,09,AK
1964,34.6,1.0,09,AK
1965,37.5,3.9,09,AK
1966,34.8,1.2,09,AK
1967,34.2,0.6,09,AK
1968,30.6,-3.0,09,AK
1969,33.7,0.1,09,AK
1970,29.5,-4.1,09,AK
1971,32.9,-0.7,09,AK
1972,31.9,-1.7,09,AK
1973,33.3,-0.3,09,AK
1974,36.3,2.7,09,AK
1975,33.2,-0.4,09,AK
1976,34.1,0.5,09,AK
1977,35.6,2.0,09,AK
1978,35.3,1.7,09,AK
1979,34.7,1.1,09,AK
1980,31.9,-1.7,09,AK
1981,32,-1.6,09,AK
1982,35.4,1.8,09,AK
1983,29.7,-3.9,09,AK
1984,33.6,0.0,09,AK
1985,33.6,0.0,09,AK
1986,34.6,1.0,09,AK
1987,32.1,-1.5,09,AK
1988,32.4,-1.2,09,AK
1989,37,3.4,09,AK
1990,34,0.4,09,AK
1991,36.6,3.0,09,AK
1992,24.9,-8.7,09,AK
1993,33.4,-0.2,09,AK
1994,32.8,-0.8,09,AK
1995,39.2,5.6,09,AK
1996,30,-3.6,09,AK
1997,37.4,3.8,09,AK
1998,35,1.4,09,AK
1999,34.6,1.0,09,AK
2000,32.1,-1.5,09,AK
2001,34.7,1.1,09,AK
2002,36.1,2.5,09,AK
2003,31,-2.6,09,AK
2004,29.9,-3.7,09,AK
2005,37.5,3.9,09,AK
2006,36.9,3.3,09,AK
2007,37.2,3.6,09,AK
2008,34.3,0.7,09,AK
2009,34.3,0.7,09,AK
2010,34.1,0.5,09,AK
2011,35.6,2.0,09,AK
2012,34.5,0.9,09,AK
2013,33.7,0.1,09,AK
2014,34.8,1.2,09,AK
2015,32.8,-0.8,09,AK
1925,27.5,8.2,10,AK
1926,23.4,4.1,10,AK
1927,15,-4.3,10,AK
1928,17.4,-1.9,10,AK
1929,20,0.7,10,AK
1930,19.5,0.2,10,AK
1931,17.7,-1.6,10,AK
1932,21.4,2.1,10,AK
1933,15,-4.3,10,AK
1934,22.8,3.5,10,AK
1935,19.7,0.4,10,AK
1936,23.4,4.1,10,AK
1937,24.4,5.1,10,AK
1938,27.1,7.8,10,AK
1939,16.1,-3.2,10,AK
1940,22.3,3.0,10,AK
1941,17.8,-1.5,10,AK
1942,22.1,2.8,10,AK
1943,24.2,4.9,10,AK
1944,23.8,4.5,10,AK
1945,19.9,0.6,10,AK
1946,24.5,5.2,10,AK
1947,18.7,-0.6,10,AK
1948,18.7,-0.6,10,AK
1949,22.3,3.0,10,AK
1950,20.9,1.6,10,AK
1951,16.8,-2.5,10,AK
1952,23.7,4.4,10,AK
1953,18,-1.3,10,AK
1954,23.7,4.4,10,AK
1955,16.6,-2.7,10,AK
1956,13.2,-6.1,10,AK
